MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AP,950SCL23A,SEC RE NCD 9.65% SR I,       976.00,       951.60,       968.55,       951.60,       968.55,                    53764.20,56, ,2,      1055.00,       900.01
N,AR,925SCL25C,SEC RE NCD 9.25% SR II,       962.75,       985.00,       985.00,       985.00,       985.00,                    98500.00,100, ,1,      1110.00,       932.90
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,       849.00,       850.00,       850.00,       850.00,       850.00,                    25500.00,30, ,1,      1240.00,       770.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1020.00,      1004.50,      1015.80,      1004.50,      1013.99,                   202863.40,201, ,7,      1039.70,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1061.87,      1050.00,      1055.00,      1050.00,      1055.00,                   273795.00,260, ,5,      1184.40,       901.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       999.00,       999.00,       999.00,       998.00,       998.00,                    99880.00,100, ,2,      1010.00,       912.20
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       249.99,       249.99,       249.99,       248.05,       248.05,                    25304.98,102, ,3,       260.00,       241.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1175.00,      1240.00,      1240.00,      1240.00,      1240.00,                  4960000.00,4000, ,1,      1394.90,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       311.00,       310.50,       311.00,       310.50,       311.00,                   284504.30,916, ,5,       318.00,       295.00
N,N1,925AEL26,SEC RE NCD 9.25% SR I,       998.00,      1000.00,      1004.28,      1000.00,      1004.28,                   132500.76,132, ,2,      1004.28,       996.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       249.00,       250.00,       250.00,       250.00,       250.00,                     2500.00,10, ,1,       263.74,       240.00
N,N2,1075SCL33A,SEC RE NCD 10.75% SR XI,       944.00,       944.00,       944.00,       944.00,       944.00,                    34928.00,37, ,2,      1200.00,       901.80
N,N2,736PFCL28,7.36% TAX FREE NCD,      1110.00,      1090.10,      1090.10,      1090.01,      1090.01,                  1090055.00,1000, ,2,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1138.25,      1137.00,      1137.00,      1135.00,      1135.00,                   113550.00,100, ,2,      1333.20,      1120.00
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       310.95,       310.00,       313.79,       309.60,       309.71,                    59804.48,193, ,7,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1131.00,      1129.00,      1135.00,      1123.11,      1132.00,                  2045744.83,1811, ,24,      1170.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1102.00,      1090.22,      1101.92,      1090.22,      1094.99,                  1359669.98,1244, ,11,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1068.49,      1068.00,      1068.00,      1063.80,      1066.40,                  1217612.79,1143, ,19,      1160.00,      1062.20
N,N2,848NTPC28,8.48%S-R-NCD SERIES 2A,      1482.00,      1460.00,      1460.00,      1460.00,      1460.00,                    14600.00,10, ,2,      1482.00,      1063.10
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1010.00,      1024.00,      1024.00,      1020.00,      1020.00,                   510088.00,500, ,3,      1024.60,       855.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1060.07,      1057.50,      1078.00,      1057.50,      1078.00,                   384311.00,362, ,3,      1094.00,       991.00
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       975.00,       975.00,       975.00,       970.00,       970.00,                   491395.00,504, ,25,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1029.52,      1030.00,      1034.00,      1029.00,      1034.00,                   128800.00,125, ,3,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       249.90,       255.99,       255.99,       254.99,       254.99,                      510.98,2, ,2,       262.00,       240.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       412.00,       411.00,       411.00,       411.00,       411.00,                    73569.00,179, ,1,       439.00,       392.00
N,N3,932AEL27,SEC RE NCD 9.32% SR III,      1001.00,      1000.00,      1002.00,      1000.00,      1000.07,                   498739.67,498, ,18,      1002.00,      1000.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       980.00,       995.00,       995.00,       995.00,       995.00,                   199000.00,200, ,3,      1025.00,       875.51
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       989.99,       980.00,       980.00,       970.11,       970.11,                    21540.22,22, ,2,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       992.38,       993.11,       998.95,       993.00,       998.95,                   102522.50,103, ,4,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       940.00,       964.70,       964.70,       941.00,       954.00,                   126333.15,132, ,5,      1040.00,       902.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1106.50,      1106.70,      1107.00,      1106.70,      1107.00,                   558885.00,505, ,2,      1151.00,      1050.50
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1001.06,      1000.00,      1000.00,      1000.00,      1000.00,                     5000.00,5, ,1,      1050.09,       951.00
N,N4,888SCL25E,SEC RE NCD 10.25% SR XII,       985.00,       912.00,       912.00,       912.00,       912.00,                    29184.00,32, ,2,      1010.00,       900.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1399.00,      1285.10,      1287.00,      1285.10,      1287.00,                   960439.00,747, ,2,      1399.00,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1007.00,      1005.00,      1015.00,      1005.00,      1015.00,                   452750.00,450, ,2,      1018.00,       990.00
