Confirmed list of securities to be auctioned in A 2024174 to be held on Sep 17 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,4
2,63MOONS,EQ,688
3,948SCL26,N9,30
4,AARTIIND,EQ,75
5,ABCAPITAL,EQ,2500
6,ABFRL,EQ,5002
7,ADANIENSOL,EQ,1000
8,ADANIENT,EQ,2
9,ADANIGREEN,EQ,4
10,ADANIPORTS,EQ,285
11,ADL,EQ,7267
12,ADROITPP1,E1,1
13,ADSL,EQ,100
14,AEROFLEX,EQ,20819
15,AGARIND,EQ,120
16,AKASH,EQ,30
17,AKUMS,EQ,6
18,AMRUTANJAN,EQ,1
19,ANANTRAJ,EQ,700
20,ANDHRAPAP,EQ,255
21,ANGELONE,EQ,825
22,APOLLOHOSP,EQ,18
23,ARIHANTCAP,EQ,2
24,ARVIND,EQ,2
25,ARVINDFASN,EQ,4
26,ASAHIINDIA,EQ,1
27,ASALCBR,EQ,4
28,ASHOKLEY,EQ,500
29,ASIANHOTNR,EQ,1
30,ASIANPAINT,EQ,205
31,ASIANTILES,EQ,1
32,ASMS,EQ,4473
33,ASTRAZEN,EQ,15
34,AUTOIETF,EQ,3
35,AWL,EQ,55
36,AXISCADES,EQ,1
37,AZAD,EQ,427
38,BAGFILMS,EQ,8710
39,BAJAJELEC,EQ,1
40,BAJAJFINSV,EQ,29
41,BAJFINANCE,EQ,107
42,BALMLAWRIE,EQ,100
43,BALRAMCHIN,EQ,100
44,BALUFORGE,EQ,2
45,BANDHANBNK,EQ,25
46,BANSALWIRE,EQ,25
47,BARBEQUE,EQ,59
48,BATAINDIA,EQ,1
49,BBTC,EQ,12
50,BCLIND,EQ,348
51,BEPL,EQ,300
52,BHARTIHEXA,EQ,1
53,BHEL,EQ,1186
54,BIL,EQ,550
55,BINANIIND,EQ,175
56,BIRET,RR,50
57,BODALCHEM,EQ,1050
58,BOROSCI,EQ,1
59,BOSCHLTD,EQ,9
60,BRITANNIA,EQ,98
61,BSE,EQ,96
62,BSOFT,EQ,56
63,CADSYS,SM,1000
64,CALSOFT,EQ,120
65,CAMPUS,EQ,10
66,CANBK,EQ,99
67,CDSL,EQ,30
68,CEIGALL,EQ,35
69,CENTENKA,EQ,1
70,CENTURYTEX,EQ,93
71,CGPOWER,EQ,200
72,CHOLAHLDNG,EQ,1
73,CLEAN,EQ,2
74,CLEDUCATE,EQ,1030
75,CMNL,SM,3000
76,COCHINSHIP,EQ,1001
77,CONCORDBIO,EQ,4
78,CONFIPET,EQ,989
79,CONSUMIETF,EQ,200
80,CREATIVE,EQ,2494
81,CROMPTON,EQ,2
82,CUB,EQ,1050
83,CYIENT,EQ,11
84,DBCORP,EQ,45
85,DBL,EQ,25
86,DIVGIITTS,EQ,198
87,DIVISLAB,EQ,92
88,DIVOPPBEES,EQ,215
89,DIXON,EQ,105
90,DLF,EQ,26
91,DPABHUSHAN,EQ,10
92,DPWIRES,EQ,39
93,EASEMYTRIP,EQ,150
94,EBBETF0430,EQ,12
95,EIHAHOTELS,EQ,1
96,ELECTCAST,EQ,731
97,EMBASSY,RR,128
98,EMCURE,EQ,22
99,EMIL,EQ,5
100,ENGINERSIN,EQ,1000
101,ENIL,EQ,64
102,ENTERO,EQ,111
103,EPACK,EQ,251
104,EROSMEDIA,EQ,10
105,ESCORTS,EQ,60
106,ESSENTIA,EQ,10320
107,ETHOSLTD,EQ,25
108,EVEREADY,EQ,220
109,FDC,EQ,148
110,FEDERALBNK,EQ,108
111,FINIETF,EQ,190
112,FIRSTCRY,EQ,160
113,FLUOROCHEM,EQ,975
114,FORTIS,EQ,1
115,GABRIEL,EQ,1
116,GAIL,EQ,263
117,GARFIBRES,EQ,4
118,GENUSPOWER,EQ,1
119,GICHSGFIN,EQ,1060
120,GLENMARK,EQ,257
121,GMRINFRA,EQ,380
122,GMRP&UI,EQ,565
123,GODREJAGRO,EQ,1
124,GODREJCP,EQ,22
125,GOLDBEES,EQ,26
126,GOLDIAM,EQ,300
127,GRANULES,EQ,34
128,GRASIM,EQ,603
129,GRSE,EQ,1000
130,GSEC10YEAR,EQ,8
131,GTLINFRA,EQ,3908
132,GULPOLY,EQ,100
133,HAVELLS,EQ,54
134,HAVISHA,EQ,2
135,HBLPOWER,EQ,500
136,HCG,EQ,1
137,HCL-INSYS,EQ,5217
138,HCLTECH,EQ,56
139,HERANBA,EQ,1
140,HINDALCO,EQ,1
141,HINDCOPPER,EQ,100
142,HINDOILEXP,EQ,1
143,HINDUNILVR,EQ,35
144,HINDZINC,EQ,50
145,HONDAPOWER,EQ,9
146,HUDCO,EQ,5
147,ICICIBANK,EQ,34
148,IDBI,EQ,200
149,IDFC,EQ,1000
150,IDFCFIRSTB,EQ,1
151,IDFNIFTYET,EQ,5
152,IFCI,EQ,100
153,IGARASHI,EQ,1
154,IIFL,EQ,100
155,INDBANK,EQ,100
156,INDGN,EQ,100
157,INDHOTEL,EQ,3
158,INDIACEM,EQ,1
159,INDIGO,EQ,117
160,INDOAMIN,EQ,1
161,INDRAMEDCO,EQ,501
162,INDTERRAIN,EQ,1
163,INDUSINDBK,EQ,10
164,INOXWIND,EQ,2251
165,INTERARCH,EQ,1
166,INVENTURE,EQ,1
167,IONEXCHANG,EQ,25
168,IRB,EQ,50
169,IRCON,EQ,890
170,IRCTC,EQ,150
171,IREDA,EQ,56
172,IRMENERGY,EQ,255
173,J&KBANK,EQ,14
174,JAIPURKURT,EQ,949
175,JCHAC,EQ,5
176,JINDALPOLY,EQ,53
177,JIOFIN,EQ,246
178,JKCEMENT,EQ,374
179,JKTYRE,EQ,1
180,JPPOWER,EQ,53
181,JSL,EQ,2
182,JSWENERGY,EQ,684
183,JSWHL,EQ,2
184,JTLIND,EQ,1
185,JUBLPHARMA,EQ,38
186,JYOTISTRUC,EQ,3789
187,KALYANKJIL,EQ,15
188,KANSAINER,EQ,500
189,KDDL,EQ,6
190,KECL,EQ,3
191,KITEX,EQ,5808
192,KKCL,EQ,1
193,KOHINOOR,EQ,2
194,KOTAKBANK,EQ,11
195,KPIL,EQ,299
196,KRBL,EQ,1
197,LAL,EQ,860
198,LANDMARK,EQ,100
199,LAOPALA,EQ,350
200,LEMONTREE,EQ,100
201,LICHSGFIN,EQ,3
202,LICNFNHGP,EQ,1
203,LINCOLN,EQ,50
204,LIQUIDADD,EQ,27
205,LIQUIDBEES,EQ,1
206,LIQUIDSHRI,EQ,9
207,LLOYDSENGG,EQ,501
208,LODHA,EQ,1
209,LT,EQ,20
210,LTF,EQ,150
211,LTIM,EQ,10
212,MAFANG,EQ,3153
213,MAHSCOOTER,EQ,2
214,MANAKSTEEL,EQ,114
215,MANAPPURAM,EQ,649
216,MASTEK,EQ,500
217,MAXHEALTH,EQ,4
218,MGL,EQ,10
219,MITCONPP,E1,1
220,MOGSEC,EQ,15
221,MOTHERSON,EQ,89
222,MOTILALOFS,EQ,103
223,MPHASIS,EQ,4
224,MSPL,EQ,2974
225,MTNL,EQ,11788
226,MUNJALSHOW,EQ,396
227,MUTHOOTFIN,EQ,2
228,MVGJL,EQ,15
229,NATCOPHARM,EQ,2047
230,NAZARA,EQ,5
231,NCLIND,EQ,91
232,NDTV,EQ,1
233,NECLIFE,EQ,395
234,NELCO,EQ,1
235,NEOGEN,EQ,25
236,NESTLEIND,EQ,20
237,NIF100BEES,EQ,144
238,NIF100IETF,EQ,387
239,NIITLTD,EQ,4535
240,NIPPOBATRY,EQ,1
241,NRL,EQ,30
242,NTPC,EQ,168
243,NUCLEUS,EQ,136
244,NUVAMA,EQ,17
245,NYKAA,EQ,70
246,OMAXAUTO,EQ,4
247,ORIENTHOT,EQ,501
248,ORIENTLTD,EQ,22
249,ORISSAMINE,EQ,11
250,OSWALGREEN,EQ,149
251,PAGEIND,EQ,1
252,PANACEABIO,EQ,4941
253,PATANJALI,EQ,1
254,PATELENG,EQ,50300
255,PAYTM,EQ,3
256,PCJEWELLER,EQ,10197
257,PDMJEPAPER,EQ,21
258,PDSL,EQ,2
259,PFS,EQ,41
260,PGEL,EQ,580
261,PGHH,EQ,3
262,PNCINFRA,EQ,220
263,POONAWALLA,EQ,23
264,POWERINDIA,EQ,5
265,PPLPHARMA,EQ,250
266,PRAJIND,EQ,1
267,PRAKASH,EQ,1256
268,PREMIERENE,EQ,40
269,PREMIERPOL,EQ,6969
270,PRESTIGE,EQ,50
271,PRUDMOULI,EQ,1315
272,PSUBANK,EQ,1
273,PTC,EQ,401
274,PTL,EQ,991
275,QUAL30IETF,EQ,200
276,QUESS,EQ,1
277,RADHIKAJWE,EQ,5565
278,RAIN,EQ,189
279,RAMAPHO,EQ,2
280,RAMASTEEL,EQ,3554
281,RAMCOIND,EQ,1
282,RAMCOSYS,EQ,27
283,RBMINFRA,SM,2000
284,RCF,EQ,500
285,REFEX,EQ,703
286,RELTD,EQ,116
287,RESPONIND,EQ,1
288,RGL,EQ,1002
289,RHFL,EQ,4651
290,RITES,EQ,5
291,ROUTE,EQ,1898
292,RPEL,EQ,1
293,RPTECH,EQ,2
294,RRKABEL,EQ,10
295,RTNPOWER,EQ,250
296,SADBHAV,EQ,269
297,SAIL,EQ,32
298,SAKSOFT,EQ,100
299,SALASAR,EQ,500
300,SANSERA,EQ,1231
301,SANSTAR,EQ,180
302,SARDAEN,EQ,600
303,SBICARD,EQ,1361
304,SDL24BEES,EQ,6
305,SECURKLOUD,EQ,242
306,SEQUENT,EQ,202
307,SERVOTECH,EQ,40119
308,SETFNN50,EQ,96
309,SGBOCT27VI,GB,9
310,SHALPAINTS,EQ,300
311,SHANTIGEAR,EQ,500
312,SHARDAMOTR,EQ,8
313,SHEMAROO,EQ,35
314,SHK,EQ,394
315,SIGNATURE,EQ,8
316,SILGO,EQ,240
317,SIMPLEXINF,EQ,9126
318,SIRCA,EQ,7
319,SJS,EQ,6
320,SKFINDIA,EQ,10
321,SMSPHARMA,EQ,10
322,SOBHA,EQ,43
323,SOBHAPP,E1,60
324,SOLARINDS,EQ,2
325,SRHHYPOLTD,EQ,8
326,SUNDARMHLD,EQ,1
327,SUNPHARMA,EQ,41
328,SUNTECK,EQ,55
329,SUPERSPIN,EQ,1112
330,SURANASOL,EQ,2591
331,SUTLEJTEX,EQ,1
332,SUZLON,EQ,9384
333,SYMPHONY,EQ,2
334,SYNCOMF,EQ,6000
335,SYRMA,EQ,200
336,TATAMOTORS,EQ,57
337,TATAPOWER,EQ,50
338,TATASTEEL,EQ,17
339,TBZ,EQ,4600
340,TDPOWERSYS,EQ,100
341,TEXMOPIPES,EQ,10
342,THEMISMED,EQ,2573
343,TIIL,EQ,5
344,TITAN,EQ,25
345,TREJHARA,EQ,2596
346,TRU,EQ,1342
347,TTML,EQ,3000
348,TUNWAL,SM,2000
349,TVSMOTOR,EQ,122
350,TVSSCS,EQ,150
351,UCOBANK,EQ,10
352,UNIVCABLES,EQ,1
353,URJA,EQ,25
354,USHAMART,EQ,5
355,VAIBHAVGBL,EQ,2
356,VAKRANGEE,EQ,1000
357,VBL,EQ,395
358,VEDL,EQ,3696
359,VIJAYA,EQ,2
360,VIKASLIFE,EQ,51
361,VIMTALABS,EQ,10
362,VIVIDHA,EQ,7935
363,VOLTAS,EQ,85
364,VRAJ,EQ,20
365,VRLLOG,EQ,84
366,WABAG,EQ,2
367,WALCHANNAG,EQ,2233
368,WESTLIFE,EQ,10
369,WHEELS,EQ,1
370,WIPRO,EQ,126
371,YATHARTH,EQ,3
372,YESBANK,EQ,9720
373,ZAGGLE,EQ,10010
374,ZOMATO,EQ,220
