Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23072024,2435138858,0002514
Trade Date <23-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,190,190,100.00
20,2,1015ECL29,NR,207,202,97.58
20,3,1018GS2026,GS,102,52,50.98
20,4,1025IHF34,Z8,81,81,100.00
20,5,1025UCL25,N8,7,7,100.00
20,6,1049DLSL25,NX,1,1,100.00
20,7,1050NFL26,N7,147,147,100.00
20,8,1050UCL25,N7,106,106,100.00
20,9,1060ECL29,NS,150,150,100.00
20,10,1075IHF33A,N2,105,105,100.00
20,11,1075UCL25,N9,154,100,64.94
20,12,10CAGL27,N5,13,13,100.00
20,13,10IIFL28,N4,394,377,95.69
20,14,10IIFL28A,NE,323,323,100.00
20,15,10NFL25,N9,4,2,50.00
20,16,10NIDO26,N6,450,450,100.00
20,17,1102NFL26,N8,30,30,100.00
20,18,11UCL26,NC,331,331,100.00
20,19,182D010824,TB,2500,2500,100.00
20,20,182D011124,TB,100,100,100.00
20,21,182D071124,TB,3100,3100,100.00
20,22,182D080824,TB,800,800,100.00
20,23,182D111024,TB,300,300,100.00
20,24,182D120924,TB,1300,1300,100.00
20,25,182D141124,TB,1000,1000,100.00
20,26,182D170125,TB,100,100,100.00
20,27,182D181024,TB,100,100,100.00
20,28,182D290824,TB,500,500,100.00
20,29,20MICRONS,EQ,1686171,372290,22.08
20,30,360ONE,EQ,321889,197213,61.27
20,31,364D020525,TB,700,700,100.00
20,32,364D030725,TB,3000,3000,100.00
20,33,364D100725,TB,3000,3000,100.00
20,34,364D120625,TB,8700,8700,100.00
20,35,364D200225,TB,3000,3000,100.00
20,36,364D270924,TB,100,100,100.00
20,37,364D290824,TB,4900,4900,100.00
20,38,3IINFOLTD,EQ,881531,364758,41.38
20,39,3MINDIA,EQ,4949,1686,34.07
20,40,3PLAND,EQ,49689,19152,38.54
20,41,522GS2025,GS,200,200,100.00
20,42,585GS2030,GS,1000,1000,100.00
20,43,5PAISA,EQ,208837,100577,48.16
20,44,610GS2031,GS,1209,1201,99.34
20,45,63MOONS,EQ,103421,61162,59.14
20,46,654GS2032,GS,5001,5001,100.00
20,47,667GS2050,GS,1206,1206,100.00
20,48,689GS2025,GS,10,10,100.00
20,49,699GS2026,GS,7000,7000,100.00
20,50,699GS2051,GS,939,939,100.00
20,51,702GS2027,GS,4161,4161,100.00
20,52,702GS2031,GS,6400,6400,100.00
20,53,706GS2028,GS,8500,8500,100.00
20,54,710GS2029,GS,31336,30700,97.97
20,55,716GS2050,GS,5,5,100.00
20,56,717GS2030,GS,6000,6000,100.00
20,57,718GS2033,GS,1651,1651,100.00
20,58,719HUDCO28,N7,1,1,100.00
20,59,71GS2034,GS,6200,6200,100.00
20,60,723GS2039,GS,10,10,100.00
20,61,725GS2063,GS,10683,10683,100.00
20,62,726GS2032,GS,67500,67500,100.00
20,63,726GS2033,GS,5,5,100.00
20,64,729NHAI26,NC,10,10,100.00
20,65,732IRFC25,NI,398,396,99.50
20,66,733GS2026,GS,1950,1950,100.00
20,67,734GS2064,GS,13552,13551,99.99
20,68,737GS2028,GS,201,201,100.00
20,69,738GS2027,GS,79267,79267,100.00
20,70,738REC27TF,N2,5,5,100.00
20,71,739NHAI26,N8,92,92,100.00
20,72,739NHAI31A,ND,40,40,100.00
20,73,73GS2053,GS,10516,10516,100.00
20,74,741GS2036,GS,35005,35004,100.00
20,75,743REC35,NH,57,57,100.00
20,76,746GS2073,GS,100,100,100.00
20,77,74GS2035,GS,100,100,100.00
20,78,753IRFC30,NJ,1,1,100.00
20,79,754GS2036,GS,252363,206710,81.91
20,80,760PFCL35,N3,239,239,100.00
20,81,764HUDCO31,N8,301,301,100.00
20,82,764IRFC31,NO,2517,1901,75.53
20,83,764NABAR31,N2,1850,1750,94.59
20,84,765UP34,SG,100,100,100.00
20,85,769HUDCO31,N9,371,370,99.73
20,86,769NHAI31,NE,2666,1814,68.04
20,87,76IGT26,ND,295,295,100.00
20,88,76NHAI31,NA,1690,1290,76.33
20,89,772GS2049,GS,72,72,100.00
20,90,774IREDA31,N7,422,345,81.75
20,91,774TS35,SG,100,100,100.00
20,92,77GA33A,SG,100,100,100.00
20,93,77MH33A,SG,200,200,100.00
20,94,78ABFL33,N4,29,29,100.00
20,95,797IGT31,NL,201,201,100.00
20,96,79NHIT35,N1,150,150,100.00
20,97,79NHIT40,N2,346,346,100.00
20,98,79NHIT47,N3,27,27,100.00
20,99,801TCH25,N4,72,72,100.00
20,100,812REC27,NI,600,600,100.00
20,101,81ABFL33,N5,10,10,100.00
20,102,81TCHF28,N8,140,140,100.00
20,103,820IIFL27,N9,201,201,100.00
20,104,824GS2027,GS,899,899,100.00
20,105,829LTF24,NL,4,4,100.00
20,106,82HUDCO27,N2,274,274,100.00
20,107,82IGT31,NJ,245,215,87.76
20,108,82IHFL24,NO,65,65,100.00
20,109,830NHAI27,N2,498,498,100.00
20,110,830PFCL27,N5,7,7,100.00
20,111,832GS2032,GS,269,269,100.00
20,112,837REC33,N7,11,11,100.00
20,113,840CIFCL28,N4,300,300,100.00
20,114,842IIFL26,NL,300,300,100.00
20,115,843IHFL29,NC,26,26,100.00
20,116,846REC28,N6,14,14,100.00
20,117,849NTPC25,N7,32608,32593,99.95
20,118,850CIFCL26,NE,1,1,100.00
20,119,850IIFL27,NA,6,6,100.00
20,120,85IIFL24,NJ,162,162,100.00
20,121,85TCAPS24,N6,98,98,100.00
20,122,860CIFCL28,NG,150,150,100.00
20,123,865IFL28,NZ,324,324,100.00
20,124,865IIFL28,NS,1191,1176,98.74
20,125,865IRFC29,NA,237,205,86.50
20,126,865LTF26,NN,200,150,75.00
20,127,865TCAPS27,N8,32,32,100.00
20,128,86LTF24,NJ,485,485,100.00
20,129,871REC28,N9,1260,1260,100.00
20,130,873NTPC28,N5,1,1,100.00
20,131,875IHFL26,NQ,19,19,100.00
20,132,875NHAI29,N6,741,483,65.18
20,133,875SFL27,ZF,115,115,100.00
20,134,876HUDCO28,ND,200,200,100.00
20,135,880IREDA34,N6,100,100,100.00
20,136,883GS2041,GS,100,100,100.00
20,137,885MOFSL26,N0,205,205,100.00
20,138,885TCAPS29,NC,80,0,0.00
20,139,888ERFL28,N5,50,50,100.00
20,140,888REC29,NF,83,83,100.00
20,141,889IHFL27,YC,8,8,100.00
20,142,890ICCL23A,NZ,186,113,60.75
20,143,891IIFCL34,N4,3,3,100.00
20,144,891NTPC33,N6,11,11,100.00
20,145,892NHPC33,N6,159,159,100.00
20,146,892PFCL33,N8,564,550,97.52
20,147,893NHB29,N6,19,19,100.00
20,148,894IHFL25,Z3,5,5,100.00
20,149,897MOFSL29,N4,30,30,100.00
20,150,901HUDCO34,NE,16,16,100.00
20,151,901NHB34,N6,22,22,100.00
20,152,903SFL28,YI,108,108,100.00
20,153,905IH24B,Z9,221,221,100.00
20,154,905LTF27,NF,324,324,100.00
20,155,915IBHFL26,NE,150,150,100.00
20,156,916IHFL25,ZW,4,4,100.00
20,157,91D031024,TB,2100,2100,100.00
20,158,91D050924,TB,500,500,100.00
20,159,91D080824,TB,1400,1300,92.86
20,160,91D101024,TB,21800,21800,100.00
20,161,91D120924,TB,3500,3500,100.00
20,162,91D150824,TB,100,100,100.00
20,163,91D181024,TB,5000,5000,100.00
20,164,91D190924,TB,1200,1200,100.00
20,165,91D230824,TB,1000,1000,100.00
20,166,91D260924,TB,1400,1400,100.00
20,167,920IIFLS26,N8,167,157,94.01
20,168,920PEL28,N2,583,433,74.27
20,169,921ISFL25,N0,238,150,63.03
20,170,925CAGL26,N9,99,99,100.00
20,171,925ERFL28,N6,184,184,100.00
20,172,925IHFL25,N5,100,100,100.00
20,173,92GS2030,GS,92,92,100.00
20,174,930SFL28,YP,370,225,60.81
20,175,931SFL26,Z5,200,200,100.00
20,176,935MOFSL29,N5,400,400,100.00
20,177,935PEL33,N3,20,10,50.00
20,178,93IHFL24A,ZN,3,3,100.00
20,179,943ECL28,NJ,878,878,100.00
20,180,945IFSL25,N4,4,3,75.00
20,181,948IHFL26I,AX,12,6,50.00
20,182,94IFCI25,NL,125,125,100.00
20,183,94SFL28,YL,1764,1664,94.33
20,184,957NIDO26,N5,48,48,100.00
20,185,960IIFLS26,N9,60,60,100.00
20,186,960ISFL25,N1,23,16,69.57
20,187,965IHFL25E,BF,3,3,100.00
20,188,965IHFL26,YO,100,100,100.00
20,189,965IHFL26A,ZB,28,28,100.00
20,190,96IIFL28,N5,3055,2805,91.82
20,191,96IIFL28A,NF,484,481,99.38
20,192,96SFL24,Z8,55,55,100.00
20,193,975NFL25,N0,151,151,100.00
20,194,97MOFSL34,N7,40,40,100.00
20,195,97SFL26,Z9,200,100,50.00
20,196,97SFL29,YZ,6,6,100.00
20,197,985ECL28,NK,857,708,82.61
20,198,985ICCL28,NO,45,45,100.00
20,199,985IIFL22,NC,60,60,100.00
20,200,990IHFL26A,NL,10,10,100.00
20,201,99IFCI24,NH,2,2,100.00
20,202,9IHFL25,Y5,50,50,100.00
20,203,9IIFL28,Y0,50,50,100.00
20,204,9MMFSML,N2,343,343,100.00
20,205,9SFL25A,ZH,99,99,100.00
20,206,AAATECH,EQ,26158,19058,72.86
20,207,AADHARHFC,EQ,2633081,1108906,42.11
20,208,AAREYDRUGS,EQ,24524,9828,40.08
20,209,AARON,EQ,5275,3730,70.71
20,210,AARTIDRUGS,EQ,130245,46159,35.44
20,211,AARTIIND,EQ,1418925,314220,22.14
20,212,AARTIPHARM,EQ,125723,57135,45.45
20,213,AARTISURF,EQ,35347,17024,48.16
20,214,AARTISURF,P1,182,170,93.41
20,215,AARVEEDEN,EQ,230613,123972,53.76
20,216,AARVI,EQ,15086,9056,60.03
20,217,AATMAJ,SM,12000,12000,100.00
20,218,AAVAS,EQ,385810,129182,33.48
20,219,ABB,EQ,714300,271514,38.01
20,220,ABBOTINDIA,EQ,8840,2496,28.24
20,221,ABCAPITAL,EQ,3828665,1304602,34.07
20,222,ABCOTS,SM,1000,500,50.00
20,223,ABDL,EQ,3981710,1699480,42.68
20,224,ABFRL,EQ,5239159,2074217,39.59
20,225,ABGSEC,EQ,333,220,66.07
20,226,ABSLAMC,EQ,358142,178168,49.75
20,227,ABSLBANETF,EQ,20038,13334,66.54
20,228,ABSLLIQUID,EQ,2320,1237,53.32
20,229,ABSLNN50ET,EQ,85779,49684,57.92
20,230,ABSLPSE,EQ,1794717,708394,39.47
20,231,ABSMARINE,SM,135000,72000,53.33
20,232,ACC,EQ,681428,275178,40.38
20,233,ACCELYA,EQ,24739,10436,42.18
20,234,ACCENTMIC,SM,23500,18500,78.72
20,235,ACCORD,SM,2000,2000,100.00
20,236,ACE,EQ,317670,111165,34.99
20,237,ACEINTEG,EQ,4954,1488,30.04
20,238,ACI,EQ,590934,198431,33.58
20,239,ACL,EQ,302317,191924,63.48
20,240,ACLGATI,EQ,670164,266614,39.78
20,241,ACSAL,SM,117000,69000,58.97
20,242,ADANIENSOL,EQ,1423981,439351,30.85
20,243,ADANIENT,EQ,1443331,264132,18.30
20,244,ADANIGREEN,EQ,2181097,330926,15.17
20,245,ADANIPORTS,EQ,5987213,2130588,35.59
20,246,ADANIPOWER,EQ,10069127,1662665,16.51
20,247,ADFFOODS,EQ,261836,100131,38.24
20,248,ADL,EQ,3295,1942,58.94
20,249,ADORWELD,EQ,16913,9633,56.96
20,250,ADROITINFO,EQ,19428,15731,80.97
20,251,ADSL,EQ,680435,312079,45.86
20,252,ADVANIHOTR,EQ,169692,76896,45.32
20,253,ADVENZYMES,EQ,209829,100642,47.96
20,254,AEGISLOG,EQ,292090,172214,58.96
20,255,AEROFLEX,EQ,535773,198949,37.13
20,256,AETHER,EQ,51801,27159,52.43
20,257,AFFLE,EQ,485339,210314,43.33
20,258,AFIL,EQ,1216862,334616,27.50
20,259,AGARIND,EQ,69747,29713,42.60
20,260,AGARWALFT,ST,6000,6000,100.00
20,261,AGI,EQ,207516,108511,52.29
20,262,AGIIL,EQ,556,388,69.78
20,263,AGNI,SM,37500,27500,73.33
20,264,AGRITECH,EQ,858988,309711,36.06
20,265,AGROPHOS,EQ,254389,106172,41.74
20,266,AGSTRA,EQ,1179344,711341,60.32
20,267,AGUL,SM,2000,2000,100.00
20,268,AHL,EQ,104210,35116,33.70
20,269,AHLEAST,EQ,19928,11011,55.25
20,270,AHLUCONT,EQ,167684,50639,30.20
20,271,AIAENG,EQ,59654,27700,46.43
20,272,AIIL,EQ,34143,13161,38.55
20,273,AIMTRON,ST,126400,106400,84.18
20,274,AIRAN,EQ,489616,202844,41.43
20,275,AIROLAM,EQ,10201,6069,59.49
20,276,AIRTELPP,E1,225924,174911,77.42
20,277,AJANTPHARM,EQ,128311,57177,44.56
20,278,AJMERA,EQ,116981,22372,19.12
20,279,AJOONI,EQ,1924890,1196581,62.16
20,280,AKANKSHA,ST,222000,194000,87.39
20,281,AKASH,EQ,33274,16176,48.61
20,282,AKG,EQ,207057,138771,67.02
20,283,AKI,EQ,39935,26712,66.89
20,284,AKIKO,SM,51200,36800,71.88
20,285,AKSHAR,EQ,810468,692456,85.44
20,286,AKSHARCHEM,EQ,23871,15316,64.16
20,287,AKSHOPTFBR,EQ,243560,160274,65.80
20,288,AKZOINDIA,EQ,8205,4175,50.88
20,289,ALANKIT,EQ,2386551,902250,37.81
20,290,ALBERTDAVD,EQ,8058,3348,41.55
20,291,ALEMBICLTD,EQ,1708967,506478,29.64
20,292,ALICON,EQ,21892,8098,36.99
20,293,ALKALI,EQ,118598,33718,28.43
20,294,ALKEM,EQ,109499,52731,48.16
20,295,ALKYLAMINE,EQ,41028,19162,46.70
20,296,ALLCARGO,EQ,2438321,770067,31.58
20,297,ALLETEC,SM,263600,144400,54.78
20,298,ALLSEC,EQ,40529,23157,57.14
20,299,ALMONDZ,EQ,888185,565190,63.63
20,300,ALOKINDS,EQ,8903777,3262225,36.64
20,301,ALPA,EQ,32407,12836,39.61
20,302,ALPEXSOLAR,ST,104400,85200,81.61
20,303,ALPHA,EQ,1978756,1330236,67.23
20,304,ALPHAETF,EQ,1773930,1288525,72.64
20,305,ALPL30IETF,EQ,2455202,1749376,71.25
20,306,ALUWIND,ST,24000,21000,87.50
20,307,AMBANIORG,SM,4000,4000,100.00
20,308,AMBER,EQ,109152,44918,41.15
20,309,AMBEY,ST,138000,136000,98.55
20,310,AMBICAAGAR,EQ,15835,9255,58.45
20,311,AMBIKCO,EQ,51021,20004,39.21
20,312,AMBUJACEM,EQ,4681258,2470174,52.77
20,313,AMDIND,EQ,49231,23516,47.77
20,314,AMEYA,SM,60000,56000,93.33
20,315,AMIORG,EQ,143386,63924,44.58
20,316,AMNPLST,EQ,38241,16079,42.05
20,317,AMRUTANJAN,EQ,39395,20369,51.70
20,318,ANANDRATHI,EQ,56899,35236,61.93
20,319,ANANTRAJ,EQ,3325756,821298,24.70
20,320,ANDHRAPAP,EQ,211865,98539,46.51
20,321,ANDHRSUGAR,EQ,903148,172175,19.06
20,322,ANGELONE,EQ,3117016,925894,29.70
20,323,ANIKINDS,EQ,48533,34701,71.50
20,324,ANLON,ST,6000,6000,100.00
20,325,ANNAPURNA,SM,67000,46500,69.40
20,326,ANTGRAPHIC,EQ,686794,385639,56.15
20,327,ANUP,EQ,22911,9055,39.52
20,328,ANURAS,EQ,439109,224994,51.24
20,329,APARINDS,EQ,122087,29331,24.02
20,330,APCL,EQ,15743,8434,53.57
20,331,APCOTEXIND,EQ,23140,8964,38.74
20,332,APEX,EQ,2972864,595637,20.04
20,333,APLAPOLLO,EQ,330914,177667,53.69
20,334,APLLTD,EQ,358342,108874,30.38
20,335,APOLLO,EQ,2678812,1185375,44.25
20,336,APOLLOHOSP,EQ,284679,118037,41.46
20,337,APOLLOPIPE,EQ,55905,27279,48.80
20,338,APOLLOTYRE,EQ,2977480,1226440,41.19
20,339,APOLSINHOT,EQ,2304,1184,51.39
20,340,APS,ST,53000,39500,74.53
20,341,APTECHT,EQ,1109949,469442,42.29
20,342,APTUS,EQ,2094617,565929,27.02
20,343,ARABIAN,SM,22000,18000,81.82
20,344,ARCHIES,EQ,48485,32514,67.06
20,345,ARE&M,EQ,1340455,604450,45.09
20,346,ARENTERP,EQ,5224,3963,75.86
20,347,ARHAM,SM,10000,9000,90.00
20,348,ARIES,EQ,380301,112550,29.59
20,349,ARIHANTACA,SM,8000,1600,20.00
20,350,ARIHANTCAP,EQ,1049003,468005,44.61
20,351,ARIHANTSUP,EQ,60284,19115,31.71
20,352,ARISTO,SM,12800,12800,100.00
20,353,ARMANFIN,EQ,28389,17224,60.67
20,354,AROGRANITE,EQ,40855,27433,67.15
20,355,ARROWGREEN,EQ,164619,94031,57.12
