Sr. No,Symbol,Series,Security Name,From,To
1,GUJRAFFIA,EQ,GUJARAT RAFFIA INDUSTRIES LIMITED,10,5
2,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED,20,5
3,NECCLTD,EQ,NORTH EASTERN CARRYING CORPORATION LIMITED,20,10
4,SCPL,EQ,SHEETAL COOL PRODUCTS LIMITED,20,10
5,SUMEETINDS,EQ,SUMEET INDUSTRIES LIMITED,20,10
6,UMESLTD,BE,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,5,2
