MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       958.00,       958.00,       958.00,       956.00,       956.00,                    11476.00,12, ,4,      1095.00,       670.10
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1042.00,      1036.31,      1036.31,      1036.31,      1036.31,                     3108.93,3, ,2,      1060.00,       910.20
N,BI,IBHF25B,SEC RE NCD SR III,      1026.85,      1026.85,      1026.85,      1026.85,      1026.85,                   103711.85,101, ,3,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1000.25,      1000.00,      1000.00,       999.00,       999.04,                   204917.00,205, ,9,      1003.00,       950.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       969.00,       940.10,       966.66,       940.00,       966.66,                   225536.59,238, ,10,      1050.00,       933.01
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       984.31,       984.31,       984.31,       984.31,       984.31,                   148630.81,151, ,4,      1010.00,       960.49
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       305.62,       306.00,       306.00,       306.00,       306.00,                    45900.00,150, ,5,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1010.00,       991.82,      1008.39,       991.82,      1007.34,                    23013.68,23, ,5,      1032.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       252.00,       256.00,       256.00,       255.50,       255.50,                     5115.00,20, ,2,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,       995.20,      1031.38,      1031.38,      1000.20,      1000.20,                   107983.10,105, ,3,      1200.00,       912.20
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1091.60,      1091.60,      1091.60,      1091.60,      1091.60,                     5458.00,5, ,1,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1140.00,      1131.75,      1140.00,      1131.75,      1135.00,                  2097567.62,1850, ,33,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       305.75,       306.20,       306.20,       306.00,       306.00,                   105886.80,346, ,2,       320.00,       298.45
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1086.70,      1085.55,      1095.00,      1085.55,      1095.00,                   299772.20,274, ,5,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1132.55,      1132.60,      1132.60,      1132.00,      1132.50,                   563974.47,498, ,15,      1177.00,      1062.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1023.25,      1045.00,      1045.00,      1042.00,      1043.03,                   608090.50,583, ,7,      1070.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1013.80,      1015.00,      1017.39,      1015.00,      1017.39,                   348343.27,343, ,8,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.50,       254.50,       254.50,       254.50,       254.50,                     2545.00,10, ,2,       262.00,       240.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1215.66,      1215.66,      1220.00,      1210.30,      1220.00,                   290553.30,239, ,4,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       411.00,       409.00,       409.00,       409.00,       409.00,                    11043.00,27, ,1,       439.00,       392.00
N,N3,935PEL33,SEC RE NCD 9.35% SR IV,      1023.00,      1023.00,      1042.00,      1023.00,      1042.00,                    20650.00,20, ,2,      1115.01,       983.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       253.00,       257.00,       257.00,       256.98,       256.98,                    90972.00,354, ,2,       266.50,       240.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       990.00,       990.00,       995.00,       989.00,       992.30,                   188360.00,190, ,12,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       938.27,       938.00,       938.00,       922.00,       933.00,                   368590.00,394, ,21,      1040.00,       922.00
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,       990.00,      1002.00,      1002.00,      1002.00,      1002.00,                    29058.00,29, ,2,      1070.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1001.00,      1009.00,      1009.00,      1009.00,      1009.00,                    72648.00,72, ,1,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,      1000.01,      1002.00,      1002.00,      1002.00,      1002.00,                   300600.00,300, ,3,      1080.00,       975.11
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1290.00,      1295.00,      1295.00,      1295.00,      1295.00,                     3885.00,3, ,2,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1014.00,      1012.00,      1012.00,      1012.00,      1012.00,                    30360.00,30, ,2,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       975.00,       975.00,       988.00,       975.00,       988.00,                     3913.01,4, ,4,      1170.00,       941.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1017.00,      1011.07,      1011.07,      1011.07,      1011.07,                    13143.91,13, ,1,      1060.00,       888.00
N,N5,81ABFL33,SEC RE NCD 8.10% SR VI,      1046.00,      1046.05,      1046.05,      1046.05,      1046.05,                    10460.50,10, ,1,      1125.00,       993.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1125.00,      1129.99,      1129.99,      1129.99,      1129.99,                     7909.93,7, ,2,      1179.90,      1054.00
N,N5,873NTPC28,8.73%S-R-NCD SERIES 2B,      1116.21,      1121.60,      1121.60,      1121.60,      1121.60,                     1121.60,1, ,1,      1374.90,      1103.66
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       909.00,       918.00,       918.05,       918.00,       918.05,                    45901.05,50, ,2,       955.00,       825.80
N,N5,925IHFL25,SEC RE NCD 9.25% SR II,       967.01,       967.01,       967.01,       967.01,       967.01,                    96701.00,100, ,3,      1110.00,       933.99
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,      1015.00,      1015.00,      1015.00,      1014.00,      1015.00,                   405900.00,400, ,4,      1015.00,       980.00
N,N5,957NIDO26,SEC RED NCD 9.57% SR. V,       951.69,       950.00,       950.00,       950.00,       950.00,                    45600.00,48, ,2,      1024.90,       894.01
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       934.25,       935.00,       935.00,       930.00,       931.14,                  2843199.11,3055, ,33,       997.00,       910.00
