1,AARTIPHARM,INE0LRU01027,514.6,20
2,HEALTHIETF,INF109KC1Q72,122.2,20
3,JLHL,INE682M01012,1242.7,20
4,DPSCLTD,INE360C01024,18.2,23.84
5,PONNIERODE,INE838E01017,449.25,20
6,DEEPAKNTR,INE288B01029,2443.85,20
7,THANGAMAYL,INE085J01014,1311.65,20
8,NAVNETEDUL,INE060A01024,148.2,20
9,TVSSCS,INE395N01027,181.25,20
10,RELINFRA,INE036A01016,185.8,26.96
11,NFL,INE870D01012,105.8,20.86
12,PROZONER,INE195N01013,35.05,23.65
13,JAYAGROGN,INE785A01026,246.2,20
14,MARUTI,INE585B01010,12689.85,9
15,SWANENERGY,INE665A01038,617.2,23.15
16,ALBERTDAVD,INE155C01010,1201.95,20
17,ASAHISONG,INE228I01012,382.75,20
18,KMSUGAR,INE157H01023,41.95,23.26
19,ASHIMASYN,INE440A01010,22.85,24.64
20,SIGIND,INE529F01035,75.85,23
21,ESG,INF769K01GS9,37.78,20
22,YUKEN,INE384C01016,1324.9,20
23,RAJESHEXPO,INE343B01030,321.15,20
24,IGPL,INE204A01010,512.2,20
25,BLUESTARCO,INE472A01039,1473.1,20
26,SGBJAN29IX,IN0020200377,7088.17,10
27,ITI,INE248A01017,305.55,25.64
28,RUSTOMJEE,INE263M01029,683.2,20
29,BECTORFOOD,INE495P01012,1267,20
30,SGBMAR25,IN0020160126,7350,10
31,MOVALUE,INF247L01BE5,100.46,20
32,INDIAGLYCO,INE560A01015,833.65,20
33,MIDQ50ADD,INF740KA1QL0,215.15,20
34,TRIGYN,INE948A01012,118.55,20.84
35,VSTTILLERS,INE764D01017,3656.25,20
36,SGBSEP27,IN0020190115,7325,10
37,SGBNOV25VI,IN0020170083,7199,10
38,RECLTD,INE020B01018,463,20
39,AXISCETF,INF846K016C7,105.43,20
40,IDFNIFTYET,INF194KA1U07,242.96,8.55
41,SGBAUG27,IN0020190107,7590.5,10
42,VERANDA,INE0IQ001011,176.45,22.04
43,JUBLINDS,INE645L01011,1167.25,22.64
44,PASUPTAC,INE818B01023,38.2,21.42
45,CENTRUM,INE660C01027,39.45,24.76
46,UCAL,INE139B01016,181.7,20
47,SGBMAY26,IN0020180033,7218.75,10
48,BLUEJET,INE0KBH01020,390.15,20
49,FLUOROCHEM,INE09N301011,3656.95,20
50,DHUNINV,INE320L01011,1250.7,22.28
51,GSEC10IETF,INF109KC18O0,227,10
52,STARPAPER,INE733A01018,245.6,20
53,GOLDCASE,INF0R8F01042,11.6,20
54,CHEMPLASTS,INE488A01050,483.5,20
55,PAGEIND,INE761H01022,35107.15,20
56,GOKULAGRO,INE314T01025,129.1,20
57,RUSHIL,INE573K01017,312.95,20
58,EICHERMOT,INE066A01021,4571.85,10.38
59,VISHNU,INE270I01022,309.3,20
60,GUJALKALI,INE186A01019,797.9,20
61,NMDC,INE584A01023,254.9,20
62,KIRLOSENG,INE146L01010,1008.5,20
63,DHANI,INE274G01010,51.7,23.88
64,PNC,INE392B01011,66.6,25.22
65,MOIL,INE490G01020,414.6,20
66,NIFMID150,INF789F1AYX9,188.32,10.25
67,ANANTRAJ,INE242C01024,367.65,20
68,CREATIVE,INE985W01018,815.15,20
69,TIINDIA,INE974X01010,3707.6,20
70,SENSEXIETF,INF346A01034,833.97,8.14
71,CHAMBLFERT,INE085A01013,426.7,20
72,PLASTIBLEN,INE083C01022,271.7,20
73,KIRLPNU,INE811A01020,1044.35,20
74,INFRAIETF,INF109KC16E5,87.84,20
75,SGBNOV25,IN0020170091,7131.11,10
76,RUCHIRA,INE803H01014,125.3,20
77,TRU,INE615R01029,63.9,23.86
78,JSWHL,INE824G01012,6729.1,20
79,HSCL,INE019C01026,377.95,20
80,RCF,INE027A01015,152.05,20
81,COMMOIETF,INF109KC19O8,88.52,20
82,NATHBIOGEN,INE448G01010,209.75,20
83,SANDHAR,INE278H01035,499.3,20
84,NCC,INE868B01028,246,20
85,KECL,INE134B01017,128.45,24.34
86,LORDSCHLO,INE846D01012,134.35,100
87,STOVEKRAFT,INE00IN01015,458,20
88,MEDICAMEQ,INE646B01010,583,20.25
89,AXISHCETF,INF846K01Z12,121.61,20
90,VENUSPIPES,INE0JA001018,2099.2,20
91,TITAN,INE280A01028,3604.85,9
92,IFGLEXPOR,INE133Y01011,638.45,21.7
93,BASF,INE373A01013,3741.85,20
94,TV18BRDCST,INE886H01027,46.35,20.37
95,SIL,INE173A01025,24,20
96,DJML,INE0B1K01014,280.1,100
97,NIFTYIETF,INF109K012R6,249.01,6
98,NAHARCAP,INE049I01012,301.25,20
99,HDFCBANK,INE040A01034,1529.5,9
100,HINDALCO,INE038A01020,650.05,12.89
101,LIQUIDBEES,INF732E01037,1000,10
102,JPOLYINVST,INE147P01019,706.85,22.32
103,ATAM,INE09KD01013,197.75,100
104,POWERINDIA,INE07Y701011,8666,20
105,TATACONSUM,INE192A01025,1098.5,9.03
106,SUBEXLTD,INE754A01055,31.2,23.02
107,VHL,INE701A01023,3059.35,20
108,MEDICO,INE630Y01024,45.7,100
109,MOMOMENTUM,INF247L01BK2,65.09,20
110,SGBMAR30X,IN0020210319,7155,10
111,YATRA,INE0JR601024,146.65,20
112,TATVA,INE0GK401011,1229.3,20
113,TANLA,INE483C01032,915.8,20.35
114,NPBET,INF277K010X4,249.61,20
115,TORNTPHARM,INE685A01028,2687.45,20
116,ARMANFIN,INE109C01017,2013.55,20
117,INOXGREEN,INE510W01014,147.95,20.92
118,YESBANK,INE528G01035,27.1,20
119,ASAL,INE900C01027,818.5,25.49
120,MAHEPC,INE215D01010,133.05,20
121,COLPAL,INE259A01022,2823.8,20
122,NRBBEARING,INE349A01021,312.7,20
123,ROSSARI,INE02A801020,780.3,20
124,SGBJUN30,IN0020220045,7180,10
125,SHRIRAMPPS,INE217L01019,121.85,20
126,SGBOCT25IV,IN0020170067,7150,10
127,IVP,INE043C01018,170,100
128,SHAKTIPUMP,INE908D01010,1887,100
129,GANESHHOUC,INE460C01014,775.3,22.21
130,FMCGIETF,INF109KC1R48,563.59,20
131,DMART,INE192R01011,4483.8,20
132,CORDSCABLE,INE792I01017,168.7,100
133,KAYA,INE587G01015,345.4,20
134,SANOFI,INE058A01010,8277.5,20
135,KAMOPAINTS,INE0BTI01029,190.2,21.24
136,SULA,INE142Q01026,552.1,20
137,BANKETF,INF769K01KR3,495.46,20
138,ABSLLIQUID,INF209KB18T9,1000,10
139,TPLPLASTEH,INE413G01022,93.55,26.85
140,INDUSTOWER,INE121J01017,352,20
141,MOLOWVOL,INF247L01BL0,35.5,20
142,AIROLAM,INE801L01010,165.8,22.37
143,RICOAUTO,INE209B01025,141.95,24.48
144,UCOBANK,INE691A01018,58.5,21.7
145,IRIS,INE864K01010,141.05,20.62
146,DOMS,INE321T01012,1825.25,20
147,JUNIORBEES,INF732E01045,684.84,6
148,KFINTECH,INE138Y01010,705.7,20
149,FORTIS,INE061F01013,443.05,20
