Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30042024,2064736148,0002476
Trade Date <30-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,108,107,99.07
20,2,182D031024,TB,1300,1300,100.00
20,3,182D040724,TB,2400,1800,75.00
20,4,182D050924,TB,1200,1200,100.00
20,5,182D060624,TB,100,100,100.00
20,6,182D090524,TB,100,100,100.00
20,7,182D110724,TB,400,400,100.00
20,8,182D111024,TB,100,100,100.00
20,9,182D130624,TB,300,300,100.00
20,10,182D160524,TB,100,100,100.00
20,11,182D200624,TB,100,100,100.00
20,12,182D220824,TB,100,100,100.00
20,13,182D230524,TB,200,200,100.00
20,14,182D241024,TB,200,100,50.00
20,15,182D290824,TB,100,100,100.00
20,16,20MICRONS,EQ,302999,139309,45.98
20,17,360ONE,EQ,424089,193558,45.64
20,18,364D051224,TB,200,200,100.00
20,19,364D110724,TB,4000,4000,100.00
20,20,364D141124,TB,100,100,100.00
20,21,364D180425,TB,3100,3100,100.00
20,22,364D211124,TB,200,100,50.00
20,23,364D230125,TB,100,100,100.00
20,24,364D280624,TB,18000,18000,100.00
20,25,364D300524,TB,300,300,100.00
20,26,3IINFOLTD,EQ,1117963,740392,66.23
20,27,3MINDIA,EQ,6040,4494,74.40
20,28,3PLAND,EQ,17943,13405,74.71
20,29,563GS2026,GS,7,4,57.14
20,30,574GS2026,GS,65,60,92.31
20,31,5PAISA,EQ,30881,16139,52.26
20,32,610GS2031,GS,2,1,50.00
20,33,63MOONS,EQ,171324,110649,64.58
20,34,654GS2032,GS,210052,210050,100.00
20,35,667GS2035,GS,2,1,50.00
20,36,667GS2050,GS,4471,4471,100.00
20,37,669GS2024,GS,150,150,100.00
20,38,689GS2025,GS,400055,400054,100.00
20,39,68GS2060,GS,217,217,100.00
20,40,695GS2061,GS,131,103,78.63
20,41,699GS2026,GS,11698,11698,100.00
20,42,699GS2051,GS,1,1,100.00
20,43,706GS2028,GS,11650,11650,100.00
20,44,710GS2029,GS,62944,62344,99.05
20,45,717GS2030,GS,5906,5906,100.00
20,46,718GS2033,GS,11370,11370,100.00
20,47,718GS2037,GS,25481,25481,100.00
20,48,71GS2034,GS,2365,2100,88.79
20,49,723GS2039,GS,2800,2800,100.00
20,50,725GS2063,GS,36900,36900,100.00
20,51,726GS2029,GS,1,1,100.00
20,52,726GS2032,GS,25400,25400,100.00
20,53,726GS2033,GS,2001,2001,100.00
20,54,732GS2030,GS,9300,9200,98.92
20,55,733GS2026,GS,5209,5209,100.00
20,56,734GS2064,GS,6503,6503,100.00
20,57,736GS2052,GS,9000,4500,50.00
20,58,737GS2028,GS,16943,16943,100.00
20,59,738GS2027,GS,94327,90439,95.88
20,60,73GS2053,GS,3000,3000,100.00
20,61,741GS2036,GS,22007,22007,100.00
20,62,746GS2073,GS,18732,18622,99.41
20,63,749MH36,SG,100,100,100.00
20,64,74GS2035,GS,21,21,100.00
20,65,74GS2062,GS,6101,6098,99.95
20,66,754GS2036,GS,592381,578578,97.67
20,67,757GS2033,GS,300,300,100.00
20,68,758GJ26,SG,300,300,100.00
20,69,759GS2026,GS,100,100,100.00
20,70,762KL38,SG,300,200,66.67
20,71,764KA39,SG,200,200,100.00
20,72,772GS2049,GS,25000,25000,100.00
20,73,773UP35,SG,200,200,100.00
20,74,817GS2044,GS,5,5,100.00
20,75,824GS2027,GS,101,101,100.00
20,76,83GS2040,GS,1000,1000,100.00
20,77,897GS2030,GS,38,38,100.00
20,78,91D040724,TB,200,100,50.00
20,79,91D090524,TB,300,300,100.00
20,80,91D130624,TB,300,300,100.00
20,81,91D160524,TB,100,100,100.00
20,82,91D190724,TB,100,100,100.00
20,83,91D230524,TB,800,700,87.50
20,84,91D250724,TB,700,500,71.43
20,85,91D270624,TB,600,600,100.00
20,86,92GS2030,GS,34165,34165,100.00
20,87,AAATECH,EQ,145052,74745,51.53
20,88,AAKASH,EQ,608478,478123,78.58
20,89,AARON,EQ,4530,3311,73.09
20,90,AARTIDRUGS,EQ,77440,34680,44.78
20,91,AARTIIND,EQ,791976,402361,50.80
20,92,AARTIPHARM,EQ,91204,43907,48.14
20,93,AARTISURF,EQ,108396,43403,40.04
20,94,AARTISURF,P1,80,0,0.00
20,95,AARVEEDEN,EQ,24032,13981,58.18
20,96,AARVI,EQ,21093,9290,44.04
20,97,AATMAJ,SM,80000,70000,87.50
20,98,AAVAS,EQ,134423,88866,66.11
20,99,ABB,EQ,393914,158257,40.18
20,100,ABBOTINDIA,EQ,14089,7875,55.89
20,101,ABCAPITAL,EQ,15012510,3744986,24.95
20,102,ABCOTS,SM,500,500,100.00
20,103,ABFL,N0,260,260,100.00
20,104,ABFL,N4,1,1,100.00
20,105,ABFL,N5,100,100,100.00
20,106,ABFRL,EQ,5878281,1850347,31.48
20,107,ABINFRA,SM,268000,260000,97.01
20,108,ABMINTLLTD,EQ,7458,2626,35.21
20,109,ABSLAMC,EQ,305622,174078,56.96
20,110,ABSLBANETF,EQ,202588,165932,81.91
20,111,ABSLLIQUID,EQ,4165,3550,85.23
20,112,ABSLNN50ET,EQ,12839,8975,69.90
20,113,ACC,EQ,431087,216117,50.13
20,114,ACCELYA,EQ,13323,7624,57.22
20,115,ACCENTMIC,SM,27500,19000,69.09
20,116,ACE,EQ,209873,100003,47.65
20,117,ACEINTEG,EQ,7596,6687,88.03
20,118,ACI,EQ,545785,302715,55.46
20,119,ACL,EQ,138535,76957,55.55
20,120,ACLGATI,EQ,173416,105861,61.04
20,121,ACSAL,SM,21000,12000,57.14
20,122,ADANIENSOL,EQ,3503339,1938895,55.34
20,123,ADANIENT,EQ,804552,271712,33.77
20,124,ADANIGREEN,EQ,488769,286450,58.61
20,125,ADANIPORTS,EQ,2321071,1083077,46.66
20,126,ADANIPOWER,EQ,5863929,2696248,45.98
20,127,ADFFOODS,EQ,164436,79829,48.55
20,128,ADL,EQ,25555,8824,34.53
20,129,ADORWELD,EQ,49859,19170,38.45
20,130,ADROITINFO,EQ,132158,80167,60.66
20,131,ADROITPP,E1,43423,43423,100.00
20,132,ADSL,EQ,242176,78354,32.35
20,133,ADVANIHOTR,EQ,316398,199436,63.03
20,134,ADVENZYMES,EQ,135162,85396,63.18
20,135,AEGISCHEM,EQ,1519723,442348,29.11
20,136,AEROFLEX,EQ,468926,182701,38.96
20,137,AETHER,EQ,30499,19487,63.89
20,138,AFFLE,EQ,247971,149977,60.48
20,139,AGARIND,EQ,29261,16966,57.98
20,140,AGARWALFT,ST,6000,6000,100.00
20,141,AGI,EQ,109055,48503,44.48
20,142,AGNI,SM,57500,40000,69.57
