2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007098.66,0007090.00,0007130.00,0007090.00,0007100.94,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007177.00,0007177.00,0007177.00,0007120.06,0007122.29,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007108.27,0007121.00,0007138.50,0007070.00,0007113.07,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007106.00,0007121.00,0007136.00,0007100.01,0007102.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007102.26,0007102.26,0007129.00,0007070.10,0007103.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007113.91,0007099.00,0007099.00,0007042.00,0007080.09,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007129.75,0007089.95,0007094.00,0007060.00,0007081.80,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007191.00,0007191.00,0007250.00,0007110.00,0007216.95,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007150.00,0007150.00,0007150.00,0007150.00,0007150.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007139.99,0007199.00,0007199.00,0007199.00,0007199.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007350.00,0007350.00,0007375.00,0007350.00,0007375.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2025 SR-XII     ,SGBDEC2512,GB,N,0007149.00,0007149.00,0007149.00,0007149.00,0007149.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007200.00,0007035.00,0007090.00,0007035.00,0007090.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007160.00,0007110.01,0007225.00,0007110.01,0007225.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007218.75,0007218.75,0007225.00,0007218.75,0007225.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007299.00,0007050.00,0007050.00,0007050.00,0007050.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007104.00,0007130.00,0007140.00,0007130.00,0007140.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007140.00,0007140.00,0007140.00,0007140.00,0007140.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007355.00,0007355.00,0007355.00,0007355.00,0007355.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007159.00,0007105.00,0007199.00,0007105.00,0007198.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007590.50,0007449.00,0007590.00,0007449.00,0007569.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007325.00,0007275.00,0007275.00,0007100.50,0007100.50,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007399.00,0007163.50,0007290.00,0007145.00,0007151.16,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007170.00,0007165.00,0007167.00,0007156.99,0007160.88,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBFEB27  ,GB,N,0006925.00,0007161.01,0007161.01,0007161.01,0007161.01,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007192.00,0007180.00,0007180.00,0007155.79,0007155.85,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007035.01,0007200.00,0007300.00,0007200.00,0007290.00,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007077.32,0007100.00,0007150.00,0007050.00,0007073.16,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007138.00,0007138.00,0007156.99,0007115.02,0007118.59,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007102.57,0007102.57,0007139.99,0007036.00,0007075.72,    ,              ,                  ,0000000.00,0000000.00,30-APR-2024,        
