Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20082024,1703799236,0002489
Trade Date <20-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,50,50,100.00
20,2,1003ISFL28,N4,200,200,100.00
20,3,1015ECL29,NR,148,138,93.24
20,4,1015SCL28B,AZ,40,40,100.00
20,5,1018GS2026,GS,4634,4634,100.00
20,6,1025SCL34A,ZT,1,1,100.00
20,7,1030ICCL28,NM,100,100,100.00
20,8,1040UCL25,N4,109,109,100.00
20,9,1050UCL25,N7,272,233,85.66
20,10,105IIFL29,N7,100,100,100.00
20,11,10IIFL28,N4,466,464,99.57
20,12,10IIFL28A,NE,164,164,100.00
20,13,10NFL25,N9,29,29,100.00
20,14,10NIDO26,N6,700,700,100.00
20,15,1102NFL26,N8,10,10,100.00
20,16,182D050924,TB,100,100,100.00
20,17,182D060225,TB,100,100,100.00
20,18,182D120924,TB,100,100,100.00
20,19,182D190924,TB,100,100,100.00
20,20,182D221124,TB,100,100,100.00
20,21,20MICRONS,EQ,545313,236393,43.35
20,22,360ONE,EQ,286388,134425,46.94
20,23,364D051224,TB,100,100,100.00
20,24,364D071124,TB,100,100,100.00
20,25,364D190625,TB,300,300,100.00
20,26,364D260625,TB,100,100,100.00
20,27,364D310725,TB,1600,1600,100.00
20,28,3IINFOLTD,EQ,794497,383908,48.32
20,29,3MINDIA,EQ,5140,2457,47.80
20,30,563GS2026,GS,306,306,100.00
20,31,574GS2026,GS,478,430,89.96
20,32,5PAISA,EQ,301778,153826,50.97
20,33,618GS2024,GS,2,2,100.00
20,34,63MOONS,EQ,228007,102071,44.77
20,35,654GS2032,GS,24503,24501,99.99
20,36,667GS2035,GS,1,1,100.00
20,37,676GS2061,GS,916,916,100.00
20,38,697GR2034,GS,300,300,100.00
20,39,699GS2026,GS,6441,5441,84.47
20,40,699GS2051,GS,1801,1801,100.00
20,41,702GS2027,GS,200,200,100.00
20,42,702GS2031,GS,200,200,100.00
20,43,704GS2029,GS,100,100,100.00
20,44,706GS2028,GS,5900,5900,100.00
20,45,707TN38,SG,1000,1000,100.00
20,46,710GS2029,GS,28700,27200,94.77
20,47,717GS2030,GS,11430,9630,84.25
20,48,718GS2033,GS,205494,205484,100.00
20,49,718GS2037,GS,39121,27121,69.33
20,50,719TN42,SG,1000,1000,100.00
20,51,71GS2034,GS,36400,36000,98.90
20,52,71MH36,SG,10000,10000,100.00
20,53,723GS2039,GS,100,100,100.00
20,54,725GS2063,GS,9831,9831,100.00
20,55,726GS2032,GS,9500,9500,100.00
20,56,726GS2033,GS,1000,1000,100.00
20,57,727GS2026,GS,1000,1000,100.00
20,58,732GS2030,GS,13372,9752,72.93
20,59,733GS2026,GS,39260,26960,68.67
20,60,734GS2064,GS,3892,3892,100.00
20,61,734IRFC28,N4,14,8,57.14
20,62,735PFCL35,N1,363,363,100.00
20,63,736NTPC25D,NB,7,7,100.00
20,64,737GS2028,GS,25300,25200,99.60
20,65,738GS2027,GS,328199,328108,99.97
20,66,738REC27TF,N2,79,76,96.20
20,67,739NHAI26,N8,578,578,100.00
20,68,73GS2053,GS,105401,100400,95.26
20,69,741GS2036,GS,49002,49000,100.00
20,70,746GS2073,GS,7691,6501,84.53
20,71,74GS2062,GS,29413,19063,64.81
20,72,74TN42,SG,2000,2000,100.00
20,73,750IRFC35,NK,6,6,100.00
20,74,753IRFC30,NJ,2,1,50.00
20,75,754GS2036,GS,623655,508017,81.46
20,76,755GJ31,SG,200,200,100.00
20,77,757GS2033,GS,200,100,50.00
20,78,759GS2026,GS,24,24,100.00
20,79,762NTPC35F,ND,1,1,100.00
20,80,764HUDCO31,N8,1,1,100.00
20,81,764IRFC31,NO,886,886,100.00
20,82,764NABAR31,N2,591,591,100.00
20,83,769HUDCO31,N9,59,59,100.00
20,84,769NHAI31,NE,500,500,100.00
20,85,76IGT26,ND,100,100,100.00
20,86,76KA38,SG,100,100,100.00
20,87,76NHAI31,NA,1675,1675,100.00
20,88,771JK48,SG,100,100,100.00
20,89,772GS2049,GS,200,200,100.00
20,90,773UP33A,SG,100,100,100.00
20,91,774IREDA31,N7,50,50,100.00
20,92,79NHIT35,N1,1000,653,65.30
20,93,79NHIT40,N2,21,21,100.00
20,94,79NHIT47,N3,21,21,100.00
20,95,801TCH25,N4,38,34,89.47
20,96,810IRFC27,N2,556,526,94.60
20,97,812REC27,NI,200,200,100.00
20,98,820IIFL27,N9,378,378,100.00
20,99,829LTF24,NL,1,1,100.00
20,100,82HUDCO27,N2,550,450,81.82
20,101,82IGT31,NJ,441,441,100.00
20,102,82SCL24,NO,2,2,100.00
20,103,830NHAI27,N2,4081,3358,82.28
20,104,830PFCL27,N5,90,90,100.00
20,105,835SCL23,NN,44,44,100.00
20,106,835SCL23B,YM,56,56,100.00
20,107,840CIFCL28,N4,10,10,100.00
20,108,840IRFC29,N8,1,1,100.00
20,109,842IIFL26,NL,4442,4125,92.86
20,110,846REC28,N6,2830,2413,85.27
20,111,849NTPC25,N7,105426,75276,71.40
20,112,84TCHF28,NA,1,1,100.00
20,113,85IFL26,NX,32,11,34.38
20,114,85IIFL24,NJ,61,56,91.80
20,115,865IFL28,NZ,10,10,100.00
20,116,865IIFL28,NS,247,247,100.00
20,117,865IRFC29,NA,380,380,100.00
20,118,865LTF26,NN,50,50,100.00
20,119,865TCAPS27,N8,820,790,96.34
20,120,866SCFL25,Y8,100,100,100.00
20,121,86LTF24,NJ,170,170,100.00
20,122,871REC28,N9,949,874,92.10
20,123,875IHFL29,ND,529,529,100.00
20,124,875IIFL26,NM,20,20,100.00
20,125,875IIFL26A,NQ,2,1,50.00
20,126,875NHAI29,N6,8964,8188,91.34
20,127,875PCHFL26,N8,20,20,100.00
20,128,876HUDCO28,ND,30,20,66.67
20,129,879NHPC28,N5,30,30,100.00
20,130,87LTF27,NH,482,455,94.40
20,131,880IREDA29,N5,70,70,100.00
20,132,885MOFSL26,N0,30,30,100.00
20,133,888IRFC29,NE,225,200,88.89
20,134,888REC29,NF,20,20,100.00
20,135,88SCFL25,YZ,1,1,100.00
20,136,891IIFCL34,N4,5,5,100.00
20,137,892PFCL33,N8,89,84,94.38
20,138,897MOFSL29,N4,253,252,99.60
20,139,898LTF29,N7,100,100,100.00
20,140,8ABFL26,N0,134,100,74.63
20,141,901HUDCO34,NE,460,460,100.00
20,142,901NHB34,N6,184,184,100.00
20,143,903SFL28,YI,350,350,100.00
20,144,905SC24B,Z9,5,4,80.00
20,145,910TCAP28,NA,348,274,78.74
20,146,915SCL26,NE,9,8,88.89
20,147,915SCL27,Z7,2,1,50.00
20,148,91D031024,TB,300,200,66.67
20,149,91D050924,TB,100,100,100.00
20,150,91D071124,TB,200,200,100.00
20,151,91D101024,TB,1000,1000,100.00
20,152,91D120924,TB,2200,1100,50.00
20,153,91D190924,TB,600,500,83.33
20,154,91D230824,TB,100,100,100.00
20,155,91D260924,TB,100,100,100.00
20,156,91MOFSL27,N2,79,79,100.00
20,157,921ISFL25,N0,38,38,100.00
20,158,925CAGL26,N9,50,50,100.00
20,159,925IHFL25D,N6,6,3,50.00
20,160,92GS2030,GS,2,2,100.00
20,161,935LTF29,N5,102,102,100.00
20,162,935MOFSL29,N5,450,345,76.67
20,163,93MOFSL34,N6,646,646,100.00
20,164,93SCL24A,ZN,28,28,100.00
20,165,943ECL28,NJ,94,94,100.00
20,166,945CAGL24,N1,37,37,100.00
20,167,945IFSL25,N4,10,10,100.00
20,168,948SCL26,N9,6,6,100.00
20,169,94IFCI25,NL,321,320,99.69
20,170,94SFL28,YL,520,520,100.00
20,171,950SCL23A,AP,19,10,52.63
20,172,955SCL27,Z5,2,1,50.00
20,173,957ICCL25,YW,220,220,100.00
20,174,957IIFLS27,NA,20,20,100.00
20,175,960CAGL25,N3,35,35,100.00
20,176,965IHFL25D,N7,50,50,100.00
20,177,965SCL26A,ZB,10,10,100.00
20,178,96IIFL28,N5,821,820,99.88
20,179,96IIFL28A,NF,379,376,99.21
20,180,96SFL24A,NB,260,168,64.62
20,181,970CAGL28,ND,761,761,100.00
20,182,971SCL28,AN,20,20,100.00
20,183,971SCL28I,BC,63,31,49.21
20,184,975NFL25,N0,7,7,100.00
20,185,975SCL28,NT,1,1,100.00
20,186,97MOFSL34,N7,500,420,84.00
20,187,97SFL29,YZ,75,75,100.00
20,188,985ECL28,NK,75,75,100.00
20,189,985IIFL22,NC,133,133,100.00
20,190,990SCL26,N7,6,6,100.00
20,191,99IFCI24,NH,881,881,100.00
20,192,9IIFL28,Y0,200,200,100.00
20,193,9IIFL28A,NT,442,442,100.00
20,194,9MMFSML,N2,73,73,100.00
20,195,9PCHFL31A,NA,75,75,100.00
20,196,AAATECH,EQ,43743,28304,64.71
20,197,AADHARHFC,EQ,342003,186218,54.45
20,198,AAREYDRUGS,EQ,152687,94882,62.14
20,199,AARON,EQ,13325,5574,41.83
20,200,AARTECH,EQ,40877,22602,55.29
20,201,AARTIDRUGS,EQ,129901,46817,36.04
20,202,AARTIIND,EQ,2003091,758242,37.85
20,203,AARTIPHARM,EQ,426695,215071,50.40
20,204,AARTISURF,EQ,10637,4906,46.12
20,205,AARVI,EQ,15143,8566,56.57
20,206,AATMAJ,SM,10000,10000,100.00
20,207,AAVAS,EQ,109703,56208,51.24
20,208,ABAN,EQ,2218358,1147121,51.71
20,209,ABB,EQ,180753,86703,47.97
20,210,ABBOTINDIA,EQ,7954,2552,32.08
20,211,ABCAPITAL,EQ,5285661,2162554,40.91
20,212,ABCOTS,SM,1500,1000,66.67
20,213,ABDL,EQ,1997835,990148,49.56
20,214,ABFRL,EQ,1757270,928742,52.85
20,215,ABGSEC,EQ,708,703,99.29
20,216,ABINFRA,SM,4000,4000,100.00
20,217,ABSLAMC,EQ,1494164,703911,47.11
20,218,ABSLBANETF,EQ,53376,30338,56.84
20,219,ABSLLIQUID,EQ,18140,17389,95.86
20,220,ABSLNN50ET,EQ,7935,5278,66.52
20,221,ABSLPSE,EQ,123175,111909,90.85
20,222,ABSMARINE,SM,110000,81000,73.64
20,223,ACC,EQ,329779,187193,56.76
20,224,ACCELYA,EQ,9185,4861,52.92
20,225,ACCENTMIC,SM,28000,19500,69.64
20,226,ACCORD,SM,2000,2000,100.00
20,227,ACE,EQ,415875,160275,38.54
20,228,ACEINTEG,EQ,5870,3277,55.83
20,229,ACI,EQ,931330,487691,52.37
20,230,ACL,EQ,40031,22472,56.14
20,231,ACLGATI,EQ,6009946,2658530,44.24
20,232,ACSAL,SM,36000,24000,66.67
20,233,ADANIENSOL,EQ,1099089,526452,47.90
20,234,ADANIENT,EQ,662263,185895,28.07
20,235,ADANIGREEN,EQ,1088866,458980,42.15
20,236,ADANIPORTS,EQ,990643,357936,36.13
20,237,ADANIPOWER,EQ,11990722,7424111,61.92
20,238,ADFFOODS,EQ,1224651,255842,20.89
20,239,ADL,EQ,4082,1120,27.44
20,240,ADORWELD,EQ,19670,12645,64.29
20,241,ADROITINFO,EQ,31694,23898,75.40
20,242,ADROITPP1,E1,15366,13014,84.69
20,243,ADSL,EQ,376044,154386,41.06
20,244,ADVANIHOTR,EQ,156103,85094,54.51
20,245,ADVENZYMES,EQ,813805,317435,39.01
20,246,AEGISLOG,EQ,1914448,1672509,87.36
20,247,AEROFLEX,EQ,1924674,560594,29.13
20,248,AESTHETIK,ST,1950000,1914000,98.15
20,249,AETHER,EQ,81584,49387,60.54
20,250,AFFLE,EQ,632806,357535,56.50
20,251,AFIL,EQ,241045,125088,51.89
20,252,AGARIND,EQ,23196,13487,58.14
20,253,AGARWALFT,ST,3000,3000,100.00
20,254,AGI,EQ,176382,87030,49.34
20,255,AGIIL,EQ,10023,7053,70.37
20,256,AGNI,SM,35000,20000,57.14
20,257,AGRITECH,EQ,12600,7388,58.63
20,258,AGROPHOS,EQ,36119,20088,55.62
20,259,AGSTRA,EQ,615593,281710,45.76
20,260,AHL,EQ,313895,67933,21.64
20,261,AHLEAST,EQ,19927,4858,24.38
20,262,AHLUCONT,EQ,27961,15570,55.68
20,263,AIAENG,EQ,29252,8950,30.60
20,264,AIIL,EQ,148565,73184,49.26
20,265,AILIMITED,ST,9000,9000,100.00
20,266,AIMTRON,ST,136800,121600,88.89
20,267,AIROLAM,EQ,27602,14878,53.90
20,268,AIRTELPP,E1,75195,56957,75.75
20,269,AISL,SM,12000,8400,70.00
20,270,AJANTPHARM,EQ,474123,142879,30.14
20,271,AJMERA,EQ,18455,12203,66.12
20,272,AJOONI,EQ,1359000,890944,65.56
20,273,AKANKSHA,ST,20000,18000,90.00
20,274,AKASH,EQ,35257,16868,47.84
20,275,AKG,EQ,685495,458462,66.88
20,276,AKI,EQ,46613,29509,63.31
20,277,AKIKO,SM,22400,17600,78.57
20,278,AKSHAR,EQ,7582482,4483279,59.13
20,279,AKSHARCHEM,EQ,7076,3161,44.67
20,280,AKSHOPTFBR,EQ,273510,191196,69.90
20,281,AKUMS,EQ,723301,338423,46.79
20,282,AKZOINDIA,EQ,15781,8189,51.89
20,283,ALANKIT,EQ,3796398,1860855,49.02
20,284,ALBERTDAVD,EQ,31664,10527,33.25
20,285,ALEMBICLTD,EQ,1848019,667847,36.14
20,286,ALICON,EQ,25638,12959,50.55
20,287,ALKALI,EQ,11997,7164,59.71
20,288,ALKEM,EQ,370393,267733,72.28
20,289,ALKYLAMINE,EQ,26469,13297,50.24
20,290,ALLCARGO,EQ,66556162,8790676,13.21
20,291,ALLETEC,SM,41200,28000,67.96
20,292,ALLSEC,EQ,17209,8659,50.32
20,293,ALOKINDS,EQ,6806411,2632886,38.68
20,294,ALPA,EQ,192665,111818,58.04
20,295,ALPEXSOLAR,ST,45600,41200,90.35
20,296,ALPHA,EQ,763530,463069,60.65
20,297,ALPHAETF,EQ,573609,501529,87.43
20,298,ALPL30IETF,EQ,4172821,2443621,58.56
20,299,ALUWIND,ST,51000,51000,100.00
20,300,AMBER,EQ,173382,86340,49.80
20,301,AMBEY,SM,120000,84000,70.00
20,302,AMBICAAGAR,EQ,888001,515943,58.10
20,303,AMBIKCO,EQ,24951,11900,47.69
20,304,AMBUJACEM,EQ,1390850,752469,54.10
20,305,AMDIND,EQ,133743,84051,62.85
20,306,AMEYA,SM,16000,12000,75.00
20,307,AMIORG,EQ,74898,44124,58.91
20,308,AMJUMBO,SM,168000,104000,61.90
20,309,AMNPLST,EQ,231952,47607,20.52
20,310,AMRUTANJAN,EQ,218617,109797,50.22
20,311,ANANDRATHI,EQ,22665,17038,75.17
20,312,ANANTRAJ,EQ,961378,449574,46.76
20,313,ANDHRAPAP,EQ,551381,138518,25.12
20,314,ANDHRSUGAR,EQ,289118,116258,40.21
20,315,ANGELONE,EQ,14703506,1827715,12.43
20,316,ANLON,ST,4000,3600,90.00
20,317,ANNAPURNA,SM,384000,188500,49.09
20,318,ANTGRAPHIC,EQ,2770246,1490610,53.81
20,319,ANUP,EQ,35414,23843,67.33
20,320,ANURAS,EQ,76801,37719,49.11
20,321,APARINDS,EQ,93976,43218,45.99
20,322,APCL,EQ,21862,13303,60.85
20,323,APCOTEXIND,EQ,11898,7275,61.14
20,324,APEX,EQ,93409,48375,51.79
20,325,APLAPOLLO,EQ,684300,426811,62.37
20,326,APLLTD,EQ,84547,32727,38.71
20,327,APOLLO,EQ,2860729,2182649,76.30
20,328,APOLLOHOSP,EQ,146064,56047,38.37
20,329,APOLLOPIPE,EQ,137415,86846,63.20
20,330,APOLLOTYRE,EQ,3164460,1267292,40.05
20,331,APOLSINHOT,EQ,1595,1105,69.28
20,332,APRAMEYA,SM,48000,42000,87.50
20,333,APS,ST,49000,46000,93.88
20,334,APTECHT,EQ,616149,290840,47.20
20,335,APTUS,EQ,377851,231987,61.40
20,336,ARABIAN,SM,14000,12000,85.71
20,337,ARCHIDPLY,EQ,146632,62784,42.82
20,338,ARCHIES,EQ,47533,36961,77.76
20,339,ARE&M,EQ,371399,201812,54.34
20,340,ARHAM,SM,15000,11000,73.33
20,341,ARIES,EQ,49993,20230,40.47
20,342,ARIHANTACA,SM,39200,26400,67.35
20,343,ARIHANTCAP,EQ,854523,429186,50.23
20,344,ARIHANTSUP,EQ,24918,9614,38.58
20,345,ARISTO,SM,20800,19200,92.31
20,346,ARMANFIN,EQ,74725,50556,67.66
20,347,AROGRANITE,EQ,606238,260487,42.97
20,348,ARROWGREEN,EQ,84174,52755,62.67
20,349,ARTEMISMED,EQ,233613,187041,80.06
20,350,ARVIND,EQ,654195,293679,44.89
20,351,ARVINDFASN,EQ,426250,222883,52.29
20,352,ARVSMART,EQ,22701,11372,50.09
20,353,ASAHIINDIA,EQ,54805,30659,55.94
20,354,ASAHISONG,EQ,16150,8351,51.71
20,355,ASAL,EQ,39203,18723,47.76
20,356,ASALCBR,EQ,38111,19409,50.93
20,357,ASCOM,ST,1500,1500,100.00
20,358,ASHALOG,ST,321000,295000,91.90
20,359,ASHAPURMIN,EQ,170317,105088,61.70
20,360,ASHIANA,EQ,64932,35436,54.57
20,361,ASHOKA,EQ,802123,385871,48.11
20,362,ASHOKAMET,EQ,23894,17652,73.88
20,363,ASHOKLEY,EQ,8623913,4081519,47.33
20,364,ASIANENE,EQ,256767,163705,63.76
20,365,ASIANHOTNR,EQ,2038,1424,69.87
20,366,ASIANPAINT,EQ,668282,365570,54.70
20,367,ASIANTILES,EQ,7094858,3504612,49.40
20,368,ASKAUTOLTD,EQ,188669,103524,54.87
20,369,ASMS,EQ,893569,427099,47.80
20,370,ASPINWALL,EQ,29885,12668,42.39
20,371,ASPIRE,SM,18000,16000,88.89
20,372,ASTEC,EQ,31763,17271,54.37
20,373,ASTERDM,EQ,842767,440291,52.24
20,374,ASTRAL,EQ,816174,502728,61.60
20,375,ASTRAMICRO,EQ,262773,124998,47.57
20,376,ASTRAZEN,EQ,4082,1517,37.16
20,377,ATAM,EQ,136742,41336,30.23
20,378,ATFL,EQ,57535,34993,60.82
20,379,ATGL,EQ,4687430,2713465,57.89
20,380,ATL,EQ,1309931,475963,36.33
20,381,ATMASTCO,ST,47200,44800,94.92
20,382,ATUL,EQ,25639,7090,27.65
20,383,AUBANK,EQ,2026046,761464,37.58
20,384,AURDIS,SM,7000,6000,85.71
20,385,AURIONPRO,EQ,113985,73502,64.48
20,386,AUROIMPEX,SM,9600,6400,66.67
20,387,AUROPHARMA,EQ,1113655,669106,60.08
20,388,AURUM,EQ,1741486,258937,14.87
20,389,AURUMPP1,E1,71792,59481,82.85
20,390,AUTOAXLES,EQ,9472,6950,73.37
20,391,AUTOBEES,EQ,206908,142589,68.91
20,392,AUTOIETF,EQ,1126958,887859,78.78
20,393,AUTOIND,EQ,341252,126963,37.21
20,394,AVADHSUGAR,EQ,401761,169355,42.15
20,395,AVALON,EQ,303275,114747,37.84
20,396,AVANTEL,EQ,501545,208626,41.60
20,397,AVANTIFEED,EQ,620996,260273,41.91
20,398,AVG,EQ,28798,16326,56.69
20,399,AVPINFRA,SM,176000,115200,65.45
20,400,AVROIND,EQ,34507,19229,55.72
20,401,AVTNPL,EQ,3460619,965173,27.89
20,402,AWFIS,EQ,1875484,274341,14.63
20,403,AWHCL,EQ,87911,60677,69.02
20,404,AWL,EQ,1599189,773516,48.37
20,405,AXISBANK,EQ,6721749,2742357,40.80
20,406,AXISBNKETF,EQ,66784,66695,99.87
20,407,AXISBPSETF,EQ,44266,30688,69.33
20,408,AXISCADES,EQ,544978,170324,31.25
20,409,AXISCETF,EQ,282085,266046,94.31
20,410,AXISGOLD,EQ,210102,131374,62.53
20,411,AXISHCETF,EQ,66881,65052,97.27
20,412,AXISILVER,EQ,37967,31938,84.12
20,413,AXISNIFTY,EQ,109102,105084,96.32
20,414,AXISTECETF,EQ,104321,96589,92.59
20,415,AXITA,EQ,1122437,463392,41.28
20,416,AXSENSEX,EQ,1879,1760,93.67
20,417,AZAD,EQ,93103,55427,59.53
20,418,BABAFP,SM,16000,16000,100.00
20,419,BAGFILMS,EQ,104227,75870,72.79
20,420,BAHETI,SM,4500,4500,100.00
20,421,BAJAJ-AUTO,EQ,132844,60360,45.44
20,422,BAJAJCON,EQ,236100,146238,61.94
20,423,BAJAJELEC,EQ,394892,333485,84.45
20,424,BAJAJFINSV,EQ,3149863,1526079,48.45
20,425,BAJAJHCARE,EQ,164840,78956,47.90
20,426,BAJAJHIND,EQ,22106691,7648193,34.60
20,427,BAJAJHLDNG,EQ,21525,11939,55.47
20,428,BAJEL,EQ,203191,84664,41.67
20,429,BAJFINANCE,EQ,957159,490767,51.27
20,430,BALAMINES,EQ,57302,24726,43.15
20,431,BALAXI,EQ,8453,5861,69.34
20,432,BALKRISHNA,EQ,22218,12428,55.94
20,433,BALKRISIND,EQ,230637,148437,64.36
20,434,BALMLAWRIE,EQ,295278,122997,41.65
20,435,BALPHARMA,EQ,23664,16587,70.09
20,436,BALRAMCHIN,EQ,8331451,2960749,35.54
20,437,BALUFORGE,EQ,1233081,381163,30.91
20,438,BANARBEADS,EQ,5402,2199,40.71
20,439,BANARISUG,EQ,3446,2045,59.34
20,440,BANCOINDIA,EQ,69450,40709,58.62
20,441,BANDHANBNK,EQ,8108709,3435277,42.37
20,442,BANG,EQ,73187,32666,44.63
20,443,BANKBARODA,EQ,25268902,13673245,54.11
20,444,BANKBEES,EQ,1509755,1008984,66.83
20,445,BANKBETF,EQ,33387,29039,86.98
20,446,BANKETF,EQ,3905,2527,64.71
20,447,BANKETFADD,EQ,107880,34638,32.11
20,448,BANKIETF,EQ,3121283,3000875,96.14
20,449,BANKINDIA,EQ,5367129,2056840,38.32
20,450,BANKNIFTY1,EQ,76626,62130,81.08
20,451,BANSALWIRE,EQ,700906,315837,45.06
20,452,BANSWRAS,EQ,61518,40519,65.87
20,453,BARBEQUE,EQ,118053,39655,33.59
20,454,BASF,EQ,49856,23419,46.97
20,455,BASILIC,ST,15600,15300,98.08
20,456,BASML,EQ,270983,184923,68.24
20,457,BATAINDIA,EQ,193531,77366,39.98
20,458,BAWEJA,SM,24000,20800,86.67
20,459,BAYERCROP,EQ,117919,107909,91.51
20,460,BBETF0432,EQ,99,84,84.85
20,461,BBL,EQ,18217,9830,53.96
20,462,BBNPNBETF,EQ,2208,2201,99.68
20,463,BBNPPGOLD,EQ,1010,998,98.81
20,464,BBTC,EQ,286467,85473,29.84
20,465,BBTCL,EQ,5047,3207,63.54
20,466,BCLIND,EQ,4807237,3194357,66.45
20,467,BCONCEPTS,EQ,27734,15816,57.03
20,468,BDL,EQ,686091,321193,46.81
20,469,BEACON,SM,56000,36000,64.29
20,470,BEARDSELL,EQ,60366,15419,25.54
20,471,BECTORFOOD,EQ,81387,45973,56.49
20,472,BEDMUTHA,EQ,17344,13741,79.23
20,473,BEL,EQ,14183642,5926818,41.79
20,474,BEML,EQ,523567,139741,26.69
20,475,BEPL,EQ,3141815,1204651,38.34
20,476,BERGEPAINT,EQ,1809059,932160,51.53
20,477,BESTAGRO,EQ,121218,62698,51.72
20,478,BETA,SM,2000,1700,85.00
20,479,BEWLTD,SM,1375,1250,90.91
20,480,BFINVEST,EQ,54831,30143,54.97
20,481,BFSI,EQ,234094,184328,78.74
20,482,BFUTILITIE,EQ,180944,56263,31.09
20,483,BHAGCHEM,EQ,307201,149021,48.51
20,484,BHAGERIA,EQ,57279,28929,50.51
20,485,BHAGYANGR,EQ,97010,46034,47.45
20,486,BHANDARI,EQ,684805,410802,59.99
20,487,BHARATFORG,EQ,1042184,552038,52.97
20,488,BHARATGEAR,EQ,27399,17811,65.01
20,489,BHARATRAS,EQ,12990,3636,27.99
20,490,BHARATWIRE,EQ,578706,188313,32.54
20,491,BHARTIARTL,EQ,10046892,7697126,76.61
20,492,BHARTIHEXA,EQ,220974,87608,39.65
20,493,BHEL,EQ,7415963,1778338,23.98
20,494,BHINVIT,IV,67350,56614,84.06
20,495,BIGBLOC,EQ,73289,40191,54.84
20,496,BIKAJI,EQ,319757,155628,48.67
20,497,BIL,EQ,2198,1578,71.79
20,498,BINANIIND,EQ,42962,33813,78.70
20,499,BIOCON,EQ,4296486,1858025,43.25
20,500,BIOFILCHEM,EQ,19890,13127,66.00
20,501,BIRET,RR,189630,174210,91.87
20,502,BIRLACABLE,EQ,151676,58782,38.75
20,503,BIRLACORPN,EQ,105507,62918,59.63
20,504,BLAL,EQ,100187,42639,42.56
20,505,BLISSGVS,EQ,1997572,617409,30.91
20,506,BLKASHYAP,EQ,855029,408780,47.81
20,507,BLS,EQ,7179070,2719388,37.88
20,508,BLSE,EQ,2123053,588637,27.73
20,509,BLUEDART,EQ,6981,3416,48.93
20,510,BLUEJET,EQ,203409,110629,54.39
20,511,BLUEPEBBLE,SM,8800,7200,81.82
20,512,BLUESTARCO,EQ,506173,295650,58.41
20,513,BMETRICS,SM,10800,10800,100.00
