MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971SCL28,SEC RE NCD 9.71% SR.VIII,       925.00,       931.00,       931.00,       931.00,       931.00,                    18620.00,20, ,1,       994.00,       800.00
N,AP,950SCL23A,SEC RE NCD 9.65% SR I,       965.00,       960.00,       967.19,       947.63,       967.19,                    18193.38,19, ,6,      1148.00,       900.01
N,AT,SCLZC25B,SEC RE NCD SR III,      1057.65,      1038.62,      1060.82,      1038.62,      1060.82,                     2099.44,2, ,2,      1060.82,       830.10
N,AZ,1015SCL28B,SEC RE NCD 10.15% SR VII,      1000.00,       899.80,       899.80,       899.80,       899.80,                    35992.00,40, ,1,      1135.00,       804.00
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       890.00,       889.00,       909.00,       880.00,       880.00,                    56413.00,63, ,7,      1020.00,       820.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       999.90,       999.90,       999.90,       999.90,       999.90,                    29997.00,30, ,2,      1005.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1035.11,      1036.16,      1040.15,      1036.00,      1039.92,                   138967.10,134, ,8,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       979.99,       979.99,       979.99,       979.99,       979.99,                    37239.62,38, ,2,      1050.00,       933.01
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       998.00,       998.00,       998.00,       995.00,       995.00,                     6977.00,7, ,3,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       245.01,       246.50,       246.50,       246.50,       246.50,                     2465.00,10, ,1,       260.00,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,      1000.00,      1005.45,      1005.45,      1005.45,      1005.45,                    50272.50,50, ,3,      1006.65,       860.00
N,N1,735PFCL35,7.35% TAX FREE NCD,      1135.00,      1207.00,      1207.00,      1207.00,      1207.00,                   438141.00,363, ,1,      1691.90,      1000.10
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       307.20,       308.00,       309.63,       307.35,       307.41,                   307978.68,1000, ,11,       316.90,       295.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       985.00,      1000.00,      1010.00,       998.00,       998.00,                    36976.00,37, ,3,      1020.00,       876.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       245.20,       248.00,       248.00,       247.00,       247.00,                    19334.00,78, ,3,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1094.30,      1109.00,      1109.00,      1077.00,      1094.30,                    86429.85,79, ,6,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1140.00,      1136.99,      1137.00,      1135.00,      1135.41,                   671400.40,591, ,16,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.89,       307.31,       307.31,       307.31,       307.31,                     6453.51,21, ,1,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1122.25,      1120.50,      1124.00,      1120.32,      1122.01,                   623801.62,556, ,8,      1170.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1094.00,      1094.00,      1095.10,      1094.00,      1094.00,                   601765.00,550, ,6,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1130.34,      1131.50,      1134.00,      1131.10,      1132.43,                  4622354.38,4081, ,65,      1177.00,      1062.20
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1009.00,      1010.00,      1010.00,      1010.00,      1010.00,                    79790.00,79, ,6,      1010.00,       855.20
N,N2,9MMFSML,9.00% UNSECURED NCD,      1031.00,      1031.00,      1031.00,      1025.00,      1025.00,                    74843.00,73, ,2,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       248.00,       248.99,       251.96,       248.20,       248.20,                   112177.23,447, ,8,       262.00,       240.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       412.60,       412.00,       412.00,       412.00,       412.00,                     8652.00,21, ,1,       439.00,       392.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       875.51,       990.00,       990.00,       990.00,       990.00,                    34650.00,35, ,1,      1025.00,       875.51
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       246.50,       247.50,       247.50,       247.50,       247.50,                     2475.00,10, ,1,       266.50,       240.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       994.05,       994.00,       994.00,       994.00,       994.00,                   198800.00,200, ,1,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       995.00,       995.00,       995.00,       995.00,       995.00,                   108455.00,109, ,5,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       930.00,       925.00,       932.00,       918.00,       922.00,                   429332.85,466, ,23,      1040.00,       902.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1104.50,      1090.00,      1103.00,      1090.00,      1103.00,                    15350.01,14, ,4,      1167.00,      1050.50
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,       998.64,       996.70,      1000.00,       996.70,      1000.00,                    37897.40,38, ,5,      1050.09,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,      1003.01,      1015.00,      1015.00,      1015.00,      1015.00,                    10150.00,10, ,1,      1080.00,       930.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1291.07,      1295.00,      1295.00,      1295.00,      1295.00,                     6475.00,5, ,1,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1014.00,      1010.00,      1014.80,      1010.00,      1014.80,                   256620.20,253, ,5,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       992.00,       987.00,       987.00,       972.01,       976.55,                     9765.56,10, ,3,      1170.00,       941.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1132.50,      1132.50,      1132.50,      1132.50,      1132.50,                   101925.00,90, ,1,      1173.00,      1054.00
