Sr. No,Symbol,Series,Security Name,From,To
1,ABAN,EQ,ABAN OFFSHORE LIMITED,10,5
2,CGRAPHICS,SM,CREATIVE GRAPHICS SOLUTIONS INDIA LIMITED,10,5
3,DCMFINSERV,EQ,DCM FINANCIAL SERVICES LIMITED,10,5
4,JSLL,SM,JEENA SIKHO LIFECARE LIMITED,10,5
5,KITEX,EQ,KITEX GARMENTS LIMITED,20,10
6,ABMINTLLTD,BE,ABM INTERNATIONAL LIMITED,5,2
7,NOIDATOLL,BE,NOIDA TOLL BRIDGE COMPANY LIMITED,5,2
8,RBZJEWEL,BE,RBZ JEWELLERS LIMITED,5,2
