Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12042024,1678063939,0002407
Trade Date <12-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,880,880,100.00
20,2,182D010824,TB,400,400,100.00
20,3,182D031024,TB,1300,900,69.23
20,4,182D040724,TB,1100,700,63.64
20,5,182D050924,TB,200,200,100.00
20,6,182D060624,TB,500,500,100.00
20,7,182D080824,TB,100,100,100.00
20,8,182D110724,TB,700,700,100.00
20,9,182D130624,TB,300,200,66.67
20,10,182D150824,TB,400,400,100.00
20,11,182D180424,TB,100,100,100.00
20,12,182D180724,TB,3400,3400,100.00
20,13,182D190924,TB,200,200,100.00
20,14,182D200624,TB,1200,1200,100.00
20,15,182D230524,TB,100,100,100.00
20,16,182D250724,TB,400,200,50.00
20,17,182D270624,TB,400,300,75.00
20,18,20MICRONS,EQ,59457,30322,51.00
20,19,360ONE,EQ,1420517,1078044,75.89
20,20,364D051224,TB,9100,9100,100.00
20,21,364D090524,TB,400,400,100.00
20,22,364D130325,TB,3000,3000,100.00
20,23,364D160125,TB,600,600,100.00
20,24,364D200225,TB,100,100,100.00
20,25,364D200325,TB,4100,4100,100.00
20,26,364D261224,TB,100,100,100.00
20,27,364D270325,TB,8000,8000,100.00
20,28,364D281124,TB,100,100,100.00
20,29,3IINFOLTD,EQ,1182125,586668,49.63
20,30,3MINDIA,EQ,1897,1024,53.98
20,31,522GS2025,GS,300,300,100.00
20,32,5PAISA,EQ,99573,29976,30.10
20,33,618GS2024,GS,5,5,100.00
20,34,63MOONS,EQ,170717,136807,80.14
20,35,654GS2032,GS,2903,2900,99.90
20,36,667GS2035,GS,1,1,100.00
20,37,667GS2050,GS,16064,14147,88.07
20,38,669GS2024,GS,894,894,100.00
20,39,676GS2061,GS,1560,800,51.28
20,40,68GS2060,GS,4865,4281,88.00
20,41,695GS2061,GS,813,813,100.00
20,42,699GS2026,GS,200,200,100.00
20,43,706GS2028,GS,102256,102256,100.00
20,44,710GS2029,GS,5271,5012,95.09
20,45,716GS2050,GS,4,3,75.00
