MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,IBULHSGFIN,SEC RE NCD 9.65% SR.I,       980.00,       980.00,       980.00,       980.00,       980.00,                    39200.00,40, ,1,      1063.80,       879.45
N,AC,IBULHSGFIN,SEC RE NCD 9.25% SR.II,       978.00,       955.00,       955.00,       955.00,       955.00,                     9550.00,10, ,1,      1198.80,       855.00
N,AJ,IBULHSGFIN,SEC RE NCD SR.VI,      1038.00,      1042.00,      1042.00,      1042.00,      1042.00,                    31260.00,30, ,1,      1080.00,       820.20
N,AL,IBULHSGFIN,SEC RE NCD 10.15% SR.VII,       900.00,       950.00,       950.00,       950.00,       950.00,                     5700.00,6, ,1,      1188.00,       850.00
N,AP,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1033.14,       990.00,       990.00,       986.00,       986.00,                    19765.00,20, ,3,      1148.00,       900.10
N,AX,IBULHSGFIN,SEC RE NCD 9.48% SR V,       974.98,       999.99,       999.99,       999.99,       999.99,                     9999.90,10,XI,1,      1065.00,       900.31
N,AZ,IBULHSGFIN,SEC RE NCD 10.15% SR VII,      1008.99,      1008.99,      1008.99,      1008.99,      1008.99,                    10089.90,10, ,1,      1025.00,       835.00
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    42000.00,42,XI,2,      1000.00,       820.00
N,BF,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1010.00,      1008.00,      1008.00,       986.00,       986.00,                    60260.00,60, ,2,      1029.00,       910.20
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,      1062.00,      1065.00,      1065.00,      1065.00,      1065.00,                     6390.00,6, ,1,      1075.00,      1000.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       924.62,       921.00,       924.95,       920.00,       924.95,                    33256.70,36, ,5,      1038.00,       865.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       969.99,       971.00,       971.00,       971.00,       971.00,                     4855.00,5, ,1,      1050.00,       934.01
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.00,       252.00,       252.00,       246.02,       246.02,                    25896.20,103, ,3,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       998.00,       996.00,       996.00,       996.00,       996.00,                   149400.00,150, ,2,      1007.00,       960.49
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1095.00,      1175.00,      1176.90,      1175.00,      1175.68,                  2472128.45,2103, ,21,      1298.00,      1015.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       245.50,       252.00,       252.00,       250.02,       250.02,                    23416.20,93, ,2,       263.74,       240.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       301.85,       302.12,       302.12,       301.85,       302.00,                  2005457.10,6638, ,16,       316.90,       295.00
N,N1,PFC,7.35% TAX FREE NCD,      1300.00,      1040.20,      1040.20,      1040.20,      1040.20,                   521140.20,501, ,6,      1691.90,      1000.10
N,N2,ABFL,SEC RE NCD 8.05% SR III,      1010.00,      1017.01,      1017.01,      1015.00,      1015.00,                    15253.14,15, ,2,      1099.00,       840.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1083.83,      1084.80,      1084.80,      1084.00,      1084.33,                   292816.80,270, ,4,      1209.99,      1060.00
N,N2,IIFLSAMFIN,SEC RE NCD 9.57% SR 3,       990.00,       989.00,       989.00,       960.00,       989.00,                    12703.00,13, ,4,      1009.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.38,       250.38,       252.00,       250.38,       250.45,                    25924.30,103, ,3,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1107.18,      1120.00,      1120.00,      1110.00,      1110.71,                  3338797.85,3006, ,49,      1180.00,      1065.00
