Confirmed list of securities to be auctioned in A 2024069 to be held on Apr 12 2024.

Sr No,Symbol,Series,Total Qty
281,TAJGVK,EQ,1
282,TATAELXSI,EQ,1
283,TATAMOTORS,EQ,1
284,TATAMTRDVR,EQ,4332
285,TATAPOWER,EQ,760
286,TEAMLEASE,EQ,1
287,TECHM,EQ,10
288,TFCILTD,EQ,1
289,TGBHOTELS,EQ,15
290,THYROCARE,EQ,274
291,TIMETECHNO,EQ,3
292,TPLPLASTEH,EQ,1850
293,TRACXN,EQ,45
294,TRENT,EQ,4
295,TVSSRICHAK,EQ,2
296,UBL,EQ,314
297,UCAL,EQ,3
298,UGARSUGAR,EQ,1
299,UJJIVAN,EQ,19
300,UNIDT,EQ,19
301,UNOMINDA,EQ,13
302,UTIAMC,EQ,27
303,VAISHALI,EQ,1
304,VAKRANGEE,EQ,100
305,VEDL,EQ,232
306,VIPIND,EQ,100
307,VISHWARAJ,EQ,4066
308,VLSFINANCE,EQ,100
309,VMART,EQ,2
310,VOLTAS,EQ,1287
311,VSSL,EQ,8
312,WEBELSOLAR,EQ,300
313,WEL,EQ,45
314,WEWIN,EQ,15
315,WINDLAS,EQ,1
316,WONDERLA,EQ,140
317,YESBANK,EQ,11917
318,ZENSARTECH,EQ,1
319,ZOMATO,EQ,100
