Confirmed list of securities to be auctioned in A 2024107 to be held on Jun 10 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,4
2,ADANIENSOL,EQ,479
3,ADANIENT,EQ,1
4,AGARIND,EQ,1
5,AJANTPHARM,EQ,11
6,ALOKINDS,EQ,255
7,ALPEXSOLAR,SM,400
8,AMBICAAGAR,EQ,194
9,AMNPLST,EQ,2
10,APOLLOHOSP,EQ,1
11,ARVIND,EQ,2
12,ASHIMASYN,EQ,11820
13,ASHOKAMET,EQ,142
14,ASHOKLEY,EQ,1
15,ASMS,EQ,451
16,ASTRAL,EQ,5
17,ATL,EQ,1394
18,AURUMPP1,E1,1216
19,AVANTIFEED,EQ,9
20,AWHCL,EQ,26578
21,BAJAJ-AUTO,EQ,131
22,BAJAJHIND,EQ,1000
23,BAJEL,EQ,1
24,BALAJITELE,EQ,8856
25,BALMLAWRIE,EQ,10
26,BALRAMCHIN,EQ,5
27,BANDHANBNK,EQ,225
28,BANKBARODA,EQ,500
29,BCLIND,EQ,500
30,BDL,EQ,10
31,BEL,EQ,500
32,BEML,EQ,2
33,BHARATWIRE,EQ,44
34,BHEL,EQ,300
35,BIOCON,EQ,270
36,BIRLAMONEY,EQ,500
37,BLSE,EQ,70
38,BRITANNIA,EQ,2
39,BSOFT,EQ,25
40,CANBK,EQ,2627
41,CANFINHOME,EQ,20
42,CDSL,EQ,2
43,CENTEXT,EQ,167
44,CENTURYTEX,EQ,30
45,COCHINSHIP,EQ,3
46,COFORGE,EQ,168
47,CUMMINSIND,EQ,8
48,CYBERTECH,EQ,1
49,DALBHARAT,EQ,2
50,DATAMATICS,EQ,4510
51,DBSTOCKBRO,EQ,10
52,DCBBANK,EQ,50
53,DCMSHRIRAM,EQ,7
54,DELHIVERY,EQ,50
55,DELTAMAGNT,EQ,1
56,DMART,EQ,36
57,DNAMEDIA,EQ,5
58,DOLATALGO,EQ,150
59,DPWIRES,EQ,7
60,DSSL,EQ,5
61,EBBETF0425,EQ,9
62,EIHOTEL,EQ,2
63,ENERGYDEV,EQ,140
64,EPIGRAL,EQ,2
65,EQUITASBNK,EQ,23
66,EXIDEIND,EQ,73
67,FOCUS,EQ,500
68,GAIL,EQ,2
69,GANESHHOUC,EQ,5
70,GANGESSECU,EQ,156
71,GESHIP,EQ,6
72,GINNIFILA,EQ,743
73,GLAND,EQ,4
74,GLOBE,EQ,26754
75,GMRINFRA,EQ,2
76,GMRP&UI,EQ,8693
77,GODREJPROP,EQ,55
78,GRAPHITE,EQ,10000
79,GRAVITA,EQ,1
80,GRSE,EQ,17
81,GTLINFRA,EQ,2510
82,GUJAPOLLO,EQ,1
83,HAL,EQ,8
84,HARIOMPIPE,EQ,1
85,HCLTECH,EQ,5
86,HDFCBANK,EQ,100
87,HDFCLIFE,EQ,25
88,HEALTHY,EQ,256
89,HEIDELBERG,EQ,3
90,HERITGFOOD,EQ,26427
91,HIKAL,EQ,1764
92,HINDUNILVR,EQ,1
93,HPL,EQ,30
94,HUDCO,EQ,9900
95,IBULHSGFIN,EQ,40
96,ICICIBANK,EQ,20
97,ICICIGI,EQ,46
98,IDEA,EQ,2999
99,IFBIND,EQ,2
100,IGL,EQ,18
101,IIFLSEC,EQ,45060
102,INCREDIBLE,EQ,1
103,INDHOTEL,EQ,103
104,INDIANB,EQ,291
105,INDOTHAI,EQ,27
106,INDUSINDBK,EQ,20
107,INFIBEAM,EQ,100
108,INTLCONV,EQ,64
109,IPL,EQ,7
110,IRB,EQ,10
111,IRCTC,EQ,875
112,IREDA,EQ,90
113,ITETFADD,EQ,4
114,IVZINGOLD,EQ,4
115,JINDALSTEL,EQ,2
116,JINDWORLD,EQ,3
117,JIOFIN,EQ,169
118,JKPAPER,EQ,50
119,JSFB,EQ,3
120,JSWENERGY,EQ,1
121,JSWSTEEL,EQ,8
122,JUBLPHARMA,EQ,200
123,JUNIPER,EQ,1
124,JYOTICNC,EQ,6077
125,KANANIIND,EQ,4003
126,KCP,EQ,4
127,KCPSUGIND,EQ,299
128,KHADIM,EQ,1
