2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007380.60,0007374.00,0007380.60,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007385.01,0007384.80,0007384.80,0007332.00,0007340.33,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007350.00,0007350.00,0007350.00,0007252.01,0007288.90,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007382.56,0007382.56,0007382.56,0007265.00,0007285.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007365.99,0007365.00,0007365.00,0007268.00,0007286.25,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007372.00,0007370.00,0007370.00,0007200.00,0007265.10,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007425.36,0007400.00,0007599.99,0007225.00,0007438.01,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007365.00,0007203.01,0007290.00,0007203.01,0007289.99,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007241.00,0007291.00,0007291.00,0007271.00,0007275.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007398.99,0007380.00,0007398.99,0007380.00,0007398.99,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS 2025 SR-XI     ,SGBDEC25XI,GB,N,0007175.02,0007250.00,0007250.00,0007250.00,0007250.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007315.95,0007395.00,0007395.00,0007395.00,0007395.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007339.52,0007207.41,0007350.00,0007207.41,0007274.16,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007468.00,0007450.00,0007464.00,0007450.00,0007464.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007399.00,0007430.00,0007430.00,0007239.00,0007281.78,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007276.30,0007276.30,0007350.00,0007276.30,0007350.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007379.00,0007379.00,0007379.00,0007300.00,0007373.33,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007367.69,0007367.69,0007367.69,0007367.69,0007367.69,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007389.99,0007110.00,0007500.00,0007110.00,0007500.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007275.00,0007275.00,0007420.00,0007275.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007450.00,0007300.00,0007450.00,0007300.00,0007362.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007399.00,0007395.00,0007395.00,0007395.00,0007395.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007310.01,0007310.01,0007310.01,0007310.01,0007310.01,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBFEB27  ,GB,N,0007399.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007300.00,0007300.00,0007300.00,0007265.00,0007265.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007395.95,0007250.00,0007375.00,0007250.00,0007369.95,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007442.15,0007435.00,0007574.00,0007403.00,0007493.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007407.49,0007339.49,0007339.49,0007201.00,0007298.72,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007395.82,0007395.82,0007395.82,0007215.00,0007309.11,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-IX       ,SGBFEB28IX,GB,N,0007333.00,0007500.00,0007500.00,0007499.00,0007499.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-V        ,SGBAUG28V ,GB,N,0007415.64,0007400.00,0007420.00,0007201.00,0007399.11,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-VI       ,SGBSEP28VI,GB,N,0007353.08,0007485.43,0007485.43,0007280.00,0007308.97,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-VII      ,SGBOC28VII,GB,N,0007378.33,0007300.00,0007300.00,0007250.00,0007290.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-VIII     ,SGBJ28VIII,GB,N,0007390.00,0007365.00,0007365.00,0007314.99,0007314.99,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2028SR-X        ,SGBMAR28X ,GB,N,0007305.01,0007305.01,0007323.99,0007260.00,0007319.99,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-IV       ,SGBJUL29IV,GB,N,0007375.00,0007299.00,0007350.00,0007230.00,0007284.87,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-IX       ,SGBJAN29IX,GB,N,0007372.38,0007340.00,0007340.00,0007210.00,0007304.85,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-V        ,SGBAUG29V ,GB,N,0007400.00,0007495.00,0007500.00,0007200.00,0007345.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-VIII     ,SGBD29VIII,GB,N,0007382.02,0007383.00,0007399.00,0007261.00,0007359.65,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-X        ,SGBJAN29X ,GB,N,0007338.15,0007301.00,0007323.00,0007300.00,0007311.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-XI       ,SGBFEB29XI,GB,N,0007371.15,0007311.00,0007373.99,0007251.15,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2029SR-XII      ,SGBMR29XII,GB,N,0007394.63,0007200.00,0007345.00,0007200.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2030SR-I        ,SGBJUN30  ,GB,N,0007430.00,0007430.00,0007430.00,0007251.60,0007316.23,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2030SR-II       ,SGBAUG30  ,GB,N,0007493.31,0007362.01,0007430.00,0007300.00,0007387.44,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2030SR-III      ,SGBDE30III,GB,N,0007408.00,0007400.00,0007489.00,0007305.01,0007387.86,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2030SR-IX       ,SGBJAN30IX,GB,N,0007335.45,0007340.00,0007340.00,0007235.01,0007317.55,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2030SR-X        ,SGBMAR30X ,GB,N,0007409.14,0007384.99,0007400.00,0007312.00,0007371.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2031SR-I        ,SGBJUN31I ,GB,N,0007413.01,0007409.98,0007413.02,0007251.00,0007319.41,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2031SR-II       ,SGBSEP31II,GB,N,0007415.53,0007400.00,0007415.00,0007251.00,0007346.67,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2031SR-III      ,SGBDE31III,GB,N,0007399.57,0007390.00,0007399.98,0007270.00,0007287.83,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2031SR-IV       ,SGBMAR31IV,GB,N,0007407.94,0007407.94,0007447.00,0007315.02,0007429.80,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.50%GOLDBONDS2032SR-IV       ,SGBFEB32IV,GB,N,0007459.19,0007443.99,0007443.99,0007350.00,0007419.23,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.75% GOLDBONDS2024TR-IV      ,SGBAUG24  ,GB,N,0007364.31,0007329.89,0007399.90,0007270.01,0007325.41,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
2.75% GOLDBONDS2024TR-V       ,SGBSEP24  ,GB,N,0007357.99,0007358.00,0007358.00,0007235.00,0007275.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
20 MICRONS LTD                ,20MICRONS ,EQ,N,0000175.70,0000178.35,0000185.00,0000175.70,0000181.74,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
21ST CENTURY MGMT SERVICE     ,21STCENMGM,BE,N,0000050.50,0000051.51,0000051.51,0000051.51,0000051.51,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
360 ONE WAM LIMITED           ,360ONE    ,EQ,N,0000799.85,0000800.00,0000814.95,0000785.00,0000792.20,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
3I INFOTECH LIMITED           ,3IINFOLTD ,EQ,N,0000037.90,0000037.85,0000037.85,0000036.45,0000036.75,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
3M INDIA LIMITED              ,3MINDIA   ,EQ,N,0033752.35,0034200.00,0034530.00,0033754.45,0034160.25,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
3P LAND HOLDINGS LIMITED      ,3PLAND    ,EQ,N,0000030.30,0000029.65,0000032.15,0000029.65,0000030.97,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
5PAISA CAPITAL LIMITED        ,5PAISA    ,EQ,N,0000528.05,0000532.10,0000537.90,0000528.05,0000529.85,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
63 MOONS TECHNOLOGIES LTD     ,63MOONS   ,EQ,N,0000341.00,0000343.00,0000357.00,0000334.05,0000349.80,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.40% TAX FREETRI SRIII       ,740IIFCL33,N1,N,0001154.23,0001155.79,0001155.79,0001155.79,0001155.79,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.43% TAX FREE TRI SR3B       ,743REC35  ,NH,N,0001199.00,0001199.00,0001199.00,0001190.00,0001199.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.51 NCD 16FEB28 TR1 SR2      ,751HUDCO28,N5,N,0001090.11,0001088.71,0001090.11,0001088.70,0001090.11,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.60% TAX FREE NCD            ,760PFCL35 ,N3,N,0001201.41,0001190.00,0001190.00,0001185.01,0001185.01,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.64% TAX FREE TRI SRIIB      ,764NABAR31,N2,N,0001131.13,0001130.00,0001130.00,0001130.00,0001130.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
7.64% TAX FREETRI SR2B        ,764HUDCO31,N8,N,0001139.50,0001139.50,0001139.50,0001139.50,0001139.50,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.20 NCD05MAR27 FV 1000       ,82HUDCO27 ,N2,N,0001088.75,0001090.80,0001092.00,0001090.72,0001090.88,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.30% TAX FREE NCD            ,830PFCL27 ,N5,N,0001115.00,0001123.10,0001123.10,0001123.10,0001123.10,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.49% SEC NON-CUM RED NCD     ,849NTPC25 ,N7,N,0000005.17,0000005.17,0000005.19,0000005.15,0000005.15,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.50% TAX FREE TR I S IIA     ,850NHAI29 ,N5,N,0001135.00,0001135.00,0001135.00,0001135.00,0001135.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.72% UNSECURED NCD           ,872MMFSL26,N1,N,0001016.50,0001019.95,0001019.95,0001019.95,0001019.95,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.73%S-R-NCD SERIES 2B        ,873NTPC28 ,N5,N,0001211.21,0001212.00,0001212.00,0001212.00,0001212.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.75% TAX FREE TR I S IIB     ,875NHAI29 ,N6,N,0001162.49,0001162.49,0001164.00,0001161.49,0001163.99,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.91% TAX FREE NCD            ,891IIFCL34,N4,N,0001288.00,0001298.90,0001300.00,0001290.21,0001290.21,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.91%S-R-NCD SERIES 3B        ,891NTPC33 ,N6,N,0001300.00,0001300.00,0001320.00,0001300.00,0001320.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
8.92% TAX FREE NCD            ,892PFCL33 ,N8,N,0001309.98,0001310.00,0001310.00,0001309.00,0001309.50,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
9.00% UNSECURED NCD           ,9MMFSML   ,N2,N,0001012.75,0001011.00,0001011.15,0001011.00,0001011.15,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
9.01% TAX FREETRII SR3B       ,901HUDCO34,NE,N,0001305.00,0001300.00,0001305.00,0001300.00,0001303.50,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
9.40 % SRNCD TR II SR III     ,94IFCI25  ,NL,N,0001022.00,0001020.00,0001020.00,0001020.00,0001020.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
A B COTSPIN INDIA LIMITED     ,ABCOTS    ,SM,N,0000254.90,0000254.90,0000254.90,0000247.00,0000247.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
A B INFRABUILD LIMITED        ,ABINFRA   ,SM,N,0000049.20,0000050.95,0000053.00,0000050.95,0000053.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
A2Z INFRA ENGINEERING LTD     ,A2ZINFRA  ,BE,N,0000019.90,0000020.89,0000020.89,0000020.11,0000020.89,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AAA TECHNOLOGIES LIMITED      ,AAATECH   ,BE,N,0000104.70,0000107.30,0000109.93,0000104.70,0000109.93,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AADHAR HOUSING FINANCE L      ,AADHARHFC ,EQ,N,0000366.20,0000365.00,0000398.00,0000365.00,0000385.55,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AAKASH EXPLORATION SER L      ,AAKASH    ,EQ,N,0000011.45,0000012.25,0000012.25,0000010.52,0000011.47,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AAREY DRUGS & PHARM LTD       ,AAREYDRUGS,BE,N,0000045.25,0000044.50,0000047.45,0000044.50,0000046.26,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARON INDUSTRIES LIMITED      ,AARON     ,EQ,N,0000261.60,0000265.50,0000270.00,0000263.00,0000267.35,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTECH SOLONICS LIMITED      ,AARTECH   ,BE,N,0000185.40,0000189.99,0000194.67,0000183.05,0000194.67,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTI DRUGS LTD.              ,AARTIDRUGS,EQ,N,0000511.70,0000519.15,0000528.00,0000510.45,0000512.10,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTI INDUSTRIES LTD          ,AARTIIND  ,EQ,N,0000634.55,0000647.00,0000672.80,0000634.55,0000664.05,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTI PHARMALABS LIMITED      ,AARTIPHARM,EQ,N,0000602.35,0000609.90,0000609.90,0000592.50,0000601.65,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTI SURFACTANTS LIMITED     ,AARTISURF ,EQ,N,0000661.55,0000665.00,0000680.00,0000662.20,0000677.05,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARTI SURFACTANTS LIMITED     ,AARTISURF ,P1,N,0000222.00,0000245.00,0000245.00,0000245.00,0000245.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARVEE DEN. & EXP. LTD        ,AARVEEDEN ,EQ,N,0000023.85,0000024.90,0000024.90,0000023.59,0000023.84,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AARVI ENCON LIMITED           ,AARVI     ,EQ,N,0000134.25,0000135.00,0000137.50,0000134.00,0000136.15,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AATMAJ HEALTHCARE LIMITED     ,AATMAJ    ,SM,N,0000027.15,0000027.00,0000027.85,0000027.00,0000027.00,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
AAVAS FINANCIERS LIMITED      ,AAVAS     ,EQ,N,0001674.95,0001719.95,0001741.70,0001675.00,0001735.30,    ,              ,                  ,0000000.00,0000000.00,10-JUN-2024,        
