Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10062024,2094853205,0002525
Trade Date <10-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,23,23,100.00
20,2,1015ECL29,NR,337,285,84.57
20,3,1018GS2026,GS,969,969,100.00
20,4,1025IHF34,Z8,424,424,100.00
20,5,1025IHF34A,ZT,500,500,100.00
20,6,1025UCL25,N8,1,1,100.00
20,7,1035UCL26,NA,659,659,100.00
20,8,1040NFL26,NA,25,25,100.00
20,9,1049DLS25A,Y5,51,51,100.00
20,10,1049DLSL25,NX,115,115,100.00
20,11,1050NFL26,N7,117,117,100.00
20,12,1050UCL25,N7,35,35,100.00
20,13,105IIFL29,N7,40,40,100.00
20,14,1065NFL27,NC,22,22,100.00
20,15,10CAGL27,N5,44,34,77.27
20,16,10IIFL28,N4,500,500,100.00
20,17,10IIFL28A,NE,20,20,100.00
20,18,10IIFL29,N6,100,100,100.00
20,19,10NFL25,N9,1,1,100.00
20,20,10NIDO26,N6,225,225,100.00
20,21,1102NFL26,N8,35,35,100.00
20,22,11UCL26,NC,60,30,50.00
20,23,182D010824,TB,2600,2600,100.00
20,24,182D011124,TB,600,500,83.33
20,25,182D031024,TB,1300,1300,100.00
20,26,182D050924,TB,100,100,100.00
20,27,182D071124,TB,1000,1000,100.00
20,28,182D130624,TB,500,500,100.00
20,29,182D220824,TB,400,400,100.00
20,30,182D221124,TB,1000,1000,100.00
20,31,182D250724,TB,100,100,100.00
20,32,182D270624,TB,200,200,100.00
20,33,182D281124,TB,800,800,100.00
20,34,20MICRONS,EQ,209797,104604,49.86
20,35,360ONE,EQ,540240,451834,83.64
20,36,364D060225,TB,2800,2800,100.00
20,37,364D110425,TB,1000,1000,100.00
20,38,364D121224,TB,3300,3300,100.00
20,39,364D141124,TB,600,600,100.00
20,40,364D160125,TB,1100,1100,100.00
20,41,364D180425,TB,1300,1300,100.00
20,42,364D180724,TB,2500,2500,100.00
20,43,364D200225,TB,1000,900,90.00
20,44,364D200325,TB,400,400,100.00
20,45,364D230125,TB,100,100,100.00
20,46,364D230525,TB,2000,2000,100.00
20,47,364D290525,TB,14000,14000,100.00
20,48,364D300125,TB,100,100,100.00
20,49,364D311024,TB,200,200,100.00
20,50,3IINFOLTD,EQ,1765003,758744,42.99
20,51,3MINDIA,EQ,4893,2075,42.41
20,52,3PLAND,EQ,7838,4636,59.15
20,53,515GS2025,GS,1,1,100.00
20,54,574GS2026,GS,1,1,100.00
20,55,579GS2030,GS,1,1,100.00
20,56,5PAISA,EQ,26329,14575,55.36
20,57,610GS2031,GS,11,11,100.00
20,58,618GS2024,GS,1500,1500,100.00
20,59,622GS2035,GS,2,2,100.00
20,60,63MOONS,EQ,131712,69866,53.04
20,61,654GS2032,GS,22,22,100.00
20,62,667GS2035,GS,100,100,100.00
20,63,669GS2024,GS,166,166,100.00
20,64,676GS2061,GS,20001,20001,100.00
20,65,689GS2025,GS,3,3,100.00
20,66,68GS2060,GS,7,6,85.71
20,67,699GS2026,GS,1750,1750,100.00
20,68,699GS2051,GS,5402,5202,96.30
20,69,702GS2027,GS,940,940,100.00
20,70,704GS2029,GS,1300,1300,100.00
20,71,704IRFC28,N6,130,130,100.00
20,72,706GS2028,GS,57625,57125,99.13
20,73,710GS2029,GS,113855,105204,92.40
20,74,717GS2030,GS,606,606,100.00
20,75,718GS2033,GS,34719,34719,100.00
20,76,718GS2037,GS,60450,45289,74.92
20,77,71GS2034,GS,100,100,100.00
20,78,723GS2039,GS,1000,1000,100.00
20,79,725GS2063,GS,29612,29612,100.00
20,80,726GS2032,GS,3710,2710,73.05
20,81,726GS2033,GS,901,901,100.00
20,82,729NHAI26,NC,111,111,100.00
20,83,732GS2030,GS,14050,14050,100.00
20,84,732IRFC25,NI,791,791,100.00
20,85,733GS2026,GS,4800,4800,100.00
20,86,734GS2064,GS,3909,3609,92.33
20,87,736GS2052,GS,82807,82607,99.76
20,88,736NTPC25D,NB,107,107,100.00
20,89,737GS2028,GS,132951,132551,99.70
20,90,738GS2027,GS,60932,60932,100.00
20,91,738REC27TF,N2,49,49,100.00
20,92,739NHAI26,N8,185,185,100.00
20,93,739NHAI31A,ND,40,40,100.00
20,94,73GS2053,GS,16400,15900,96.95
20,95,740IIFCL33,N1,99,99,100.00
20,96,741GS2036,GS,1769,1767,99.89
20,97,743GJ31,SG,200,200,100.00
20,98,743REC35,NH,216,216,100.00
20,99,746GS2073,GS,70546,60500,85.76
20,100,747PN43,SG,100,100,100.00
20,101,74GS2062,GS,3845,3835,99.74
20,102,750IRFC35,NK,821,791,96.35
20,103,751HUDCO28,N5,105,105,100.00
20,104,753IRFC30,NJ,97,97,100.00
20,105,753NTPC30E,NC,8,8,100.00
20,106,754GS2036,GS,1086946,1028091,94.59
20,107,760PFCL35,N3,139,139,100.00
20,108,762NTPC35F,ND,314,314,100.00
20,109,764HUDCO31,N8,1,1,100.00
20,110,764IRFC31,NO,251,251,100.00
20,111,764NABAR31,N2,1000,1000,100.00
20,112,769NHAI31,NE,3682,2681,72.81
20,113,76NHAI31,NA,1445,1251,86.57
20,114,797IGT31,NL,769,769,100.00
20,115,79NHIT35,N1,11120,11119,99.99
20,116,79NHIT40,N2,673,673,100.00
20,117,79NHIT47,N3,173,173,100.00
20,118,810IRFC27,N2,1498,1498,100.00
20,119,81TCHF28,N8,1,1,100.00
20,120,820IIFL27,N9,117,117,100.00
20,121,825IIFL25,N7,300,300,100.00
20,122,82HUDCO27,N2,843,493,58.48
20,123,82IGT31,NJ,3368,3358,99.70
20,124,830NHAI27,N2,360,360,100.00
20,125,830PFCL27,N5,318,318,100.00
20,126,833GS2026,GS,2,2,100.00
20,127,83TCHF25,N6,56,50,89.29
20,128,840CIFCL28,N4,148,148,100.00
20,129,842IIFL26,NL,184,184,100.00
20,130,843IHFL29,NC,46,46,100.00
20,131,849NTPC25,N7,12475,12211,97.88
