Confirmed list of securities to be auctioned in A 2024131 to be held on Jul 15 2024.

Sr No,Symbol,Series,Total Qty
1,105UCL2026,NB,340
2,360ONE,EQ,4
3,AADHARHFC,EQ,300
4,ABFRL,EQ,300
5,ABGSEC,EQ,10
6,AFIL,EQ,1210
7,AGARIND,EQ,2
8,ALEMBICLTD,EQ,20
9,ALMONDZ,EQ,549
10,AMNPLST,EQ,78
11,ARROWGREEN,EQ,2
12,ATUL,EQ,8
13,AUBANK,EQ,334
14,AURIONPRO,EQ,51
15,AWL,EQ,65
16,BANG,EQ,65
17,BANKBEES,EQ,20
18,BEPL,EQ,500
19,BHEL,EQ,20
20,BPCL,EQ,5
21,CANFINHOME,EQ,1
22,CGCL,EQ,40
23,CHEMBOND,EQ,1
24,CHOLAFIN,EQ,27
25,CORALFINAC,EQ,7
26,COSMOFIRST,EQ,31
27,CUB,EQ,25
28,DBSTOCKBRO,EQ,10
29,DPSCLTD,EQ,29380
30,DVL,EQ,1450
31,EIDPARRY,EQ,100
32,EIHAHOTELS,EQ,1
33,EKC,EQ,25
34,ELECON,EQ,10
35,ELIN,EQ,3000
36,ENERGYDEV,EQ,7610
37,ENGINERSIN,EQ,1
38,ESSARSHPNG,EQ,13902
39,EXICOM,EQ,100
40,EXIDEIND,EQ,2277
41,EXPLEOSOL,EQ,25
42,GAIL,EQ,521
43,GENUSPAPER,EQ,150
44,GIPCL,EQ,10
45,GMRP&UI,EQ,21791
46,GODREJAGRO,EQ,100
47,GPECO,SM,6000
48,GRSE,EQ,8
49,GSEC10IETF,EQ,2
50,GTLINFRA,EQ,162143
51,HCLTECH,EQ,93
52,HDFCNIFBAN,EQ,223
53,HEROMOTOCO,EQ,50
54,HINDOILEXP,EQ,11
55,HINDUNILVR,EQ,1
56,HINDZINC,EQ,72
57,HISARMETAL,EQ,2
58,HITECH,EQ,2
59,HONASA,EQ,1
60,HPL,EQ,165
61,IBULHSGFIN,EQ,101
62,ICICIBANK,EQ,49
63,IDEA,EQ,4
64,IFCI,EQ,1
65,INDUSINDBK,EQ,84
66,INDUSTOWER,EQ,49
67,INFY,EQ,1
68,INGERRAND,EQ,1
69,INOXGREEN,EQ,29
70,INSECTICID,EQ,2
71,INVENTURE,EQ,2
72,IPSL,SM,1000
73,IRB,EQ,500
74,IRCTC,EQ,750
75,IREDA,EQ,1295
76,ITBEES,EQ,1
77,IWEL,EQ,4
78,JAGRAN,EQ,1500
79,JAMNAAUTO,EQ,2315
80,JISLDVREQS,EQ,500
81,JKTYRE,EQ,100
82,JUBLINDS,EQ,98
83,KARMAENG,EQ,1014
84,KCP,EQ,100
85,KERNEX,EQ,119
86,KOKUYOCMLN,EQ,100
87,KOTAKBANK,EQ,200
88,KPITTECH,EQ,1
89,LAL,EQ,242
90,LEMONTREE,EQ,1
91,LICNMID100,EQ,1026
92,LIQUIDSHRI,EQ,9
93,MAHABANK,EQ,5
94,MARALOVER,EQ,1
95,MEDICAMEQ,EQ,900
96,MEGASOFT,EQ,1405
97,MEGASTAR,EQ,447
98,MHLXMIRU,EQ,30
99,MIDHANI,EQ,92
100,MITTAL,EQ,1
101,MOTISONS,EQ,200
102,MSUMI,EQ,1
103,NBCC,EQ,100
104,NBIFIN,EQ,3
105,NEULANDLAB,EQ,6
106,NGIL,EQ,657
107,NIACL,EQ,500
108,NILAINFRA,EQ,3483
109,NLCINDIA,EQ,21
110,NOCIL,EQ,2
111,NTPC,EQ,7880
112,OIL,EQ,21
113,ONWARDTEC,EQ,120
114,ORISSAMINE,EQ,2
115,PDMJEPAPER,EQ,50
116,PERSISTENT,EQ,1
117,PFC,EQ,801
118,PHOENIXLTD,EQ,3
119,PNB,EQ,7982
120,PRAKASH,EQ,1416
121,PRECAM,EQ,5
122,PROZONER,EQ,1
123,PVRINOX,EQ,1
124,RAILTEL,EQ,510
125,RBA,EQ,10000
126,RCF,EQ,1003
127,RITCO,EQ,1500
128,SAFARI,EQ,22
129,SAIL,EQ,419
130,SARDAEN,EQ,600
131,SATINDLTD,EQ,550
132,SBISILVER,EQ,27
133,SCI,EQ,480
134,SDL24BEES,EQ,10
135,SERVOTECH,EQ,520
136,SETF10GILT,EQ,7
137,SHIVATEX,EQ,60
138,SHREYAS,EQ,42
139,SHRIRAMPPS,EQ,10
140,SIGACHI,EQ,250
141,SILVERBEES,EQ,900
142,SJVN,EQ,170
143,SKIPPERPP,E1,1000
144,SONATSOFTW,EQ,18
145,SPARC,EQ,400
146,SPIC,EQ,122
147,STANLEY,EQ,25
148,STYLAMIND,EQ,4
149,SUDARSCHEM,EQ,25
150,SURYODAY,EQ,13
151,SUTLEJTEX,EQ,1
152,SWELECTES,EQ,1
153,SYRMA,EQ,6
154,TALBROAUTO,EQ,10
155,TARC,EQ,1129
156,TATAELXSI,EQ,420
157,TCS,EQ,124
158,TECHM,EQ,30
159,TEXRAIL,EQ,22
160,TIPSFILMS,EQ,100
161,TPHQ,EQ,1
162,TRIVENI,EQ,40
163,TTML,EQ,1665
164,UMAEXPORTS,EQ,129
165,VIPCLOTHNG,EQ,200
166,VOLTAS,EQ,76
167,WANBURY,EQ,530
168,WILLAMAGOR,EQ,1
169,WIPRO,EQ,494
170,ZEEL,EQ,1235
171,ZOMATO,EQ,200
