Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25072024,2120010359,0002494
Trade Date <25-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,30,30,100.00
20,2,1003IIFL29,NC,1996,1746,87.47
20,3,1003ISFL28,N4,52,52,100.00
20,4,1015ECL29,NR,399,397,99.50
20,5,1018GS2026,GS,651,651,100.00
20,6,1025IHF34,Z8,400,400,100.00
20,7,1049DLSL25,NX,100,100,100.00
20,8,1050ISFL28,N5,1,1,100.00
20,9,1050NFL26,N7,288,288,100.00
20,10,1060ECL29,NS,90,90,100.00
20,11,1065NFL27,NC,989,989,100.00
20,12,10IIFL28,N4,334,286,85.63
20,13,10IIFL28A,NE,108,103,95.37
20,14,10NIDO26,N6,2532,2532,100.00
20,15,1102NFL26,N8,20,10,50.00
20,16,1119NFL27,ND,456,456,100.00
20,17,11DLSL25A,Y3,10,10,100.00
20,18,182D050924,TB,1000,1000,100.00
20,19,182D090125,TB,1200,1200,100.00
20,20,182D121224,TB,500,500,100.00
20,21,182D191224,TB,100,100,100.00
20,22,182D281124,TB,400,400,100.00
20,23,182D290824,TB,800,800,100.00
20,24,20MICRONS,EQ,161438,67758,41.97
20,25,360ONE,EQ,316835,224173,70.75
20,26,364D130225,TB,1700,1500,88.24
20,27,3IINFOLTD,EQ,1452598,442814,30.48
20,28,3MINDIA,EQ,4205,2172,51.65
20,29,3PLAND,EQ,72313,30035,41.53
20,30,522GS2025,GS,1,1,100.00
20,31,563GS2026,GS,2,2,100.00
20,32,574GS2026,GS,12,12,100.00
20,33,5PAISA,EQ,44940,21366,47.54
20,34,610GS2031,GS,509,509,100.00
20,35,63MOONS,EQ,119947,69699,58.11
20,36,654GS2032,GS,1,1,100.00
20,37,667GS2035,GS,8003,8003,100.00
20,38,667GS2050,GS,2938,2938,100.00
20,39,676GS2061,GS,834,834,100.00
20,40,689GS2025,GS,100,100,100.00
20,41,699GS2026,GS,800,800,100.00
20,42,699GS2051,GS,4983,1661,33.33
20,43,702GS2027,GS,600,600,100.00
20,44,702GS2031,GS,300,300,100.00
20,45,704GS2029,GS,2112,2112,100.00
20,46,706GS2028,GS,2000,2000,100.00
20,47,710GS2029,GS,18919,18919,100.00
20,48,717GS2030,GS,4004,3843,95.98
20,49,718GS2033,GS,599,599,100.00
20,50,718GS2037,GS,23384,20601,88.10
20,51,719HUDCO28,N7,104,104,100.00
20,52,725GS2063,GS,29276,29276,100.00
20,53,726GS2032,GS,5500,5500,100.00
20,54,726GS2033,GS,10000,10000,100.00
20,55,727GS2026,GS,53,53,100.00
20,56,732GS2030,GS,1200,1200,100.00
20,57,732IRFC25,NI,396,396,100.00
20,58,733GS2026,GS,2200,2200,100.00
20,59,734GS2064,GS,6187,6067,98.06
20,60,735NHAI31,N9,234,234,100.00
20,61,736GS2052,GS,1,1,100.00
20,62,737GS2028,GS,1480,740,50.00
20,63,738GS2027,GS,100903,100903,100.00
20,64,739NHAI26,N8,1824,1824,100.00
20,65,73GS2053,GS,9990,9103,91.12
20,66,741GS2036,GS,86399,85389,98.83
20,67,743REC35,NH,5,5,100.00
20,68,746GS2073,GS,1,1,100.00
20,69,74GS2035,GS,1,1,100.00
20,70,74GS2062,GS,1,1,100.00
20,71,753IRFC30,NJ,2318,1818,78.43
20,72,754GS2036,GS,294658,291018,98.76
20,73,760PFCL35,N3,50,50,100.00
20,74,762NTPC35F,ND,300,300,100.00
20,75,764HUDCO31,N8,23,23,100.00
20,76,764IRFC31,NO,1615,1275,78.95
20,77,764NABAR31,N2,1133,1000,88.26
20,78,769HUDCO31,N9,115,110,95.65
20,79,769NHAI31,NE,1,1,100.00
20,80,76IGT26,ND,680,680,100.00
20,81,76NHAI31,NA,1251,680,54.36
20,82,774IREDA31,N7,229,229,100.00
20,83,79IGT28,NF,100,100,100.00
20,84,79NHIT35,N1,278,239,85.97
20,85,79NHIT40,N2,139,139,100.00
20,86,79NHIT47,N3,422,369,87.44
20,87,810IRFC27,N2,20,20,100.00
20,88,812REC27,NI,104,104,100.00
20,89,81ABFL33,N5,232,116,50.00
20,90,824GS2027,GS,899,899,100.00
20,91,826GS2027,GS,100,100,100.00
20,92,828GS2027,GS,4900,4900,100.00
20,93,82HUDCO27,N2,464,464,100.00
20,94,82IGT31,NJ,100,100,100.00
20,95,830NHAI27,N2,629,624,99.21
20,96,830PFCL27,N5,5,5,100.00
20,97,835IFL25,NV,301,301,100.00
20,98,835PCHF23,NN,60,60,100.00
20,99,83TCHF25,N6,470,250,53.19
20,100,840CIFCL28,N4,300,300,100.00
20,101,842IIFL26,NL,719,719,100.00
