Confirmed list of securities to be auctioned in A 2024138 to be held on Jul 25 2024.

Sr No,Symbol,Series,Total Qty
1,1003ICCL28,NX,1
2,AEGISLOG,EQ,1
3,AGARIND,EQ,17
4,AGRITECH,EQ,28590
5,AHL,EQ,20
6,AJOONI,EQ,407
7,AKSHAR,EQ,1159
8,ALMONDZ,EQ,50
9,AMBUJACEM,EQ,100
10,AMNPLST,EQ,5977
11,APEX,EQ,42103
12,APLLTD,EQ,1
13,APOLLO,EQ,2028
14,ARE&M,EQ,673
15,ARIHANTCAP,EQ,50
16,ASAHISONG,EQ,3
17,ASIANHOTNR,EQ,2
18,ATFL,EQ,1500
19,AURIONPRO,EQ,91
20,AURUM,EQ,50
21,AURUMPP1,E1,15
22,AVADHSUGAR,EQ,54
23,BALKRISIND,EQ,1455
24,BANSWRAS,EQ,24
25,BCONCEPTS,EQ,2
26,BEL,EQ,1
27,BLKASHYAP,EQ,4
28,BOROLTD,EQ,100
29,BORORENEW,EQ,4
30,BPCL,EQ,99
31,CANFINHOME,EQ,3
32,CAPLIPOINT,EQ,5
33,CASTROLIND,EQ,1
34,CDSL,EQ,78
35,CENTEXT,EQ,2882
36,CEREBRAINT,EQ,40000
37,CHALET,EQ,1
38,CHOLAFIN,EQ,4
39,COASTCORP,EQ,3048
40,COCHINSHIP,EQ,186
41,CPSEETF,EQ,1
42,CREATIVE,EQ,1
43,CUMMINSIND,EQ,2
44,DABUR,EQ,39
45,DBL,EQ,250
46,DCMSHRIRAM,EQ,5
47,DEEDEV,EQ,200
48,DEEPAKFERT,EQ,260
49,DIVISLAB,EQ,765
50,DTIL,EQ,395
51,EMBDL,EQ,350
52,ENERGYDEV,EQ,479
53,EVEREADY,EQ,1
54,FIEMIND,EQ,1
55,FLEXITUFF,EQ,155
56,GAIL,EQ,250
57,GINNIFILA,EQ,14
58,GMRINFRA,EQ,2890
59,GREENPOWER,EQ,1368
60,GTLINFRA,EQ,24193
61,GUJGASLTD,EQ,1
62,GVPTECH,EQ,421
63,HAL,EQ,10
64,HBSL,EQ,25
65,HCC,EQ,500
66,HDFCAMC,EQ,5
67,HDFCBANK,EQ,500
68,HERITGFOOD,EQ,354
69,HESTERBIO,EQ,11
70,HEUBACHIND,EQ,100
71,HINDMOTORS,EQ,46
72,HINDUNILVR,EQ,10
73,HMVL,EQ,1
74,HOVS,EQ,40
75,HTMEDIA,EQ,6
76,ICICIPRULI,EQ,69
77,IDBI,EQ,1550
78,IEL,EQ,693
79,IFBIND,EQ,2
80,IFCI,EQ,1419965
81,INDHOTEL,EQ,157
82,INDIAGLYCO,EQ,1
83,INDIGO,EQ,1
84,INDUSTOWER,EQ,100
85,INFY,EQ,400
86,INOXWIND,EQ,5000
87,INSPIRISYS,EQ,41
88,INTLCONV,EQ,10
