Sr. No,Symbol,Series,Security Name,From,To
1,LEMERITE,SM,LE MERITE EXPORTS LIMITED,10,5
2,NECCLTD,BE,NORTH EASTERN CARRYING CORPORATION LIMITED,10,5
3,RETAIL,BE,JHS SVENDGAARD RETAIL VENTURES LIMITED,10,5
4,SAGARDEEP,BE,SAGARDEEP ALLOYS LIMITED,10,5
5,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,20,10
6,ROUTE,EQ,ROUTE MOBILE LIMITED,20,10
