Confirmed list of securities to be auctioned in A 2024148 to be held on Aug 08 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,5
2,AAATECH,EQ,14
3,ABB,EQ,3
4,AGNI,SM,7500
5,AHL,EQ,3
6,AIRAN,EQ,272705
7,AJANTPHARM,EQ,42
8,AKSHAR,EQ,11180
9,AKSHOPTFBR,EQ,1172
10,ALOKINDS,EQ,75
11,ARENTERP,EQ,849
12,ARTNIRMAN,EQ,141
13,ASHIMASYN,EQ,867
14,AURIONPRO,EQ,4
15,AUROPHARMA,EQ,62
16,AURUMPP1,E1,101
17,AVADHSUGAR,EQ,1
18,AVANTIFEED,EQ,629
19,AVROIND,EQ,7
20,AXISBANK,EQ,5
21,AXITA,EQ,463
22,AYMSYNTEX,EQ,3
23,BAJAJ-AUTO,EQ,1
24,BAJAJCON,EQ,1
25,BAJEL,EQ,300
26,BANKBARODA,EQ,4
27,BASF,EQ,7175
28,BDL,EQ,18
29,BEML,EQ,15
30,BEPL,EQ,200
31,BESTAGRO,EQ,1
32,BFUTILITIE,EQ,10
33,BHEL,EQ,105
34,BIOCON,EQ,50
35,BIRLAMONEY,EQ,20
36,BLUESTARCO,EQ,10
37,BROOKS,EQ,175
38,CAMS,EQ,8
39,CANBK,EQ,385
40,CAPLIPOINT,EQ,100
41,CENTENKA,EQ,1
42,CEREBRAINT,EQ,2495
43,CHAMBLFERT,EQ,3635
44,CIPLA,EQ,4
45,COALINDIA,EQ,173
46,COCHINSHIP,EQ,6
47,COFORGE,EQ,30
48,COROMANDEL,EQ,165
49,COUNCODOS,EQ,174
50,CPSEETF,EQ,100
51,CROMPTON,EQ,100
52,DBL,EQ,1
53,DCAL,EQ,101
54,DCM,EQ,5
55,DCW,EQ,6
56,DEEPAKFERT,EQ,50
57,DEEPAKNTR,EQ,1
58,DIXON,EQ,8
59,DOLATALGO,EQ,30
60,DRREDDY,EQ,7
61,DUCON,EQ,397
62,DVL,EQ,100
63,EASEMYTRIP,EQ,1
64,ECLERX,EQ,1
65,EIHOTEL,EQ,200
66,ELDEHSG,EQ,10
67,FAZE3Q,EQ,4
68,GAIL,EQ,50
69,GENESYS,EQ,5
70,GENSOL,EQ,50
71,GESHIP,EQ,1
72,GICRE,EQ,100
73,GLOBUSSPR,EQ,100
74,GMRINFRA,EQ,406
75,GMRP&UI,EQ,2673
76,GOKEX,EQ,15
77,GPPL,EQ,500
78,GRAVITA,EQ,45
79,GREENPOWER,EQ,124805
80,GTL,EQ,872
81,GTLINFRA,EQ,11279
82,HARSHA,EQ,20
83,HDFCBANK,EQ,1
84,HEXATRADEX,EQ,120
85,HFCL,EQ,381
86,HINDCON,EQ,1
87,HINDCOPPER,EQ,250
88,HINDMOTORS,EQ,400
89,HINDUNILVR,EQ,8
90,HINDZINC,EQ,385
91,HOMEFIRST,EQ,51
92,HPL,EQ,12797
93,HSCL,EQ,37
94,HUHTAMAKI,EQ,1
95,HYBRIDFIN,EQ,3709
96,ICICIBANK,EQ,60
97,IDEA,EQ,9
98,IDFC,EQ,50
99,IDFCFIRSTB,EQ,50
100,IEX,EQ,51
101,IMAGICAA,EQ,6500
102,INDIAMART,EQ,108
103,INDORAMA,EQ,50
104,INDRAMEDCO,EQ,10
105,INDSWFTLTD,EQ,195
106,INDUSTOWER,EQ,434
107,INFY,EQ,1392
108,INOXWIND,EQ,98
109,IOB,EQ,948
110,IRFC,EQ,1939
111,JALAN,SM,12000
112,JHS,EQ,5613
113,JIOFIN,EQ,149
114,JISLJALEQS,EQ,1000
115,JITFINFRA,EQ,1
116,JPPOWER,EQ,22756
117,JSWENERGY,EQ,1000
118,JSWSTEEL,EQ,5
119,KALYANKJIL,EQ,178
120,KERNEX,EQ,308
121,KESORAMIND,EQ,160
122,KHADIM,EQ,2
123,KILITCH,EQ,25
124,KIRLOSBROS,EQ,1
125,KOKUYOCMLN,EQ,1759
126,KRITI,EQ,472
127,LAGNAM,EQ,1
128,LICHSGFIN,EQ,5
129,LIQUIDIETF,EQ,50
130,LLOYDSME,EQ,2
131,LOTUSEYE,EQ,401
132,LUPIN,EQ,62
133,LXCHEM,EQ,100
134,LYPSAGEMS,EQ,3938
135,M&MFIN,EQ,152
136,MADHAV,EQ,2
137,MADRASFERT,EQ,10
138,MAITREYA,SM,800
139,MANALIPETC,EQ,7
140,MANOMAY,EQ,19
141,MARICO,EQ,11
142,MARUTI,EQ,16
143,MAXPOSURE,SM,2000
144,MFSL,EQ,8
145,MGL,EQ,1
146,MINDACORP,EQ,10
147,MODISONLTD,EQ,100
148,MOTISONS,EQ,25936
149,MTNL,EQ,6168
150,NATIONALUM,EQ,2703
151,NAVINFLUOR,EQ,155
152,NAVNETEDUL,EQ,500
153,NECLIFE,EQ,1
154,NESTLEIND,EQ,7
155,NETWORK18,EQ,500
156,NIFTYIETF,EQ,10
157,NIFTYQLITY,EQ,679
158,NYKAA,EQ,102
159,OIL,EQ,8
160,ONGC,EQ,52751
161,OSWALGREEN,EQ,212
162,PALASHSECU,EQ,24
163,PATELENG,EQ,300
164,PAYTM,EQ,1
165,PCJEWELLER,EQ,4056
