Sr. No,Symbol,Series,Security Name,From,To
1,COUNCODOS,BE,COUNTRY CONDO'S LIMITED,10,5
2,GATECH-RE,BE,GACM TECHNOLOGIES LTD-RE,10,5
3,RHL,BE,ROBUST HOTELS LIMITED,10,5
4,TARMAT,BE,TARMAT LIMITED,10,5
5,WEALTH,BE,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,10,5
