Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08082024,1620774342,0002503
Trade Date <08-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,12,12,100.00
20,2,1003IIFL29,NC,20,20,100.00
20,3,1003ISFL28,N4,15,15,100.00
20,4,1004DLSL24,NO,10,10,100.00
20,5,1015ECL29,NR,831,700,84.24
20,6,1018GS2026,GS,132,132,100.00
20,7,1025NFL25,N5,50,40,80.00
20,8,1025SCL34,Z8,21,21,100.00
20,9,1049DLS25A,Y5,466,400,85.84
20,10,1049DLSL25,NX,643,400,62.21
20,11,1050ISFL28,N5,19,19,100.00
20,12,1050UCL25,N7,58,58,100.00
20,13,1065NFL27,NC,524,524,100.00
20,14,10IIFL28,N4,115,115,100.00
20,15,10IIFL28A,NE,741,741,100.00
20,16,10IIFL29,N6,10,10,100.00
20,17,10NFL25,N9,44,40,90.91
20,18,10NIDO26,N6,110,105,95.45
20,19,1119NFL27,ND,50,50,100.00
20,20,11UCL26,NC,52,51,98.08
20,21,182D031024,TB,1600,1600,100.00
20,22,182D090125,TB,4500,4500,100.00
20,23,182D170125,TB,100,100,100.00
20,24,182D181024,TB,1100,1100,100.00
20,25,20MICRONS,EQ,1469048,405682,27.62
20,26,360ONE,EQ,317550,166513,52.44
20,27,364D090125,TB,200,200,100.00
20,28,364D180725,TB,1500,1500,100.00
20,29,364D191224,TB,200,200,100.00
20,30,364D230125,TB,100,100,100.00
20,31,364D270225,TB,100,100,100.00
20,32,364D270924,TB,100,100,100.00
20,33,3IINFOLTD,EQ,599960,197732,32.96
20,34,3MINDIA,EQ,2296,932,40.59
20,35,3PLAND,EQ,211553,140591,66.46
20,36,574GS2026,GS,390,368,94.36
20,37,5PAISA,EQ,44646,23507,52.65
20,38,610GS2031,GS,2656,2656,100.00
20,39,618GS2024,GS,2,2,100.00
20,40,63MOONS,EQ,117080,65470,55.92
20,41,654GS2032,GS,2002,2001,99.95
20,42,667GS2035,GS,5,5,100.00
20,43,667GS2050,GS,4309,3309,76.79
