Sr. No,Symbol,Series,Security Name,From,To
1,CGRAPHICS,SM,CREATIVE GRAPHICS SOLUTIONS INDIA LIMITED,10,5
2,KECL,EQ,KIRLOSKAR ELECTRIC COMPANY LIMITED,20,10
3,SMARTLINK,EQ,SMARTLINK HOLDINGS LIMITED,20,10
4,MODTHREAD,BE,MODERN THREADS (INDIA) LIMITED,5,2
5,SABEVENTS,BE,SAB EVENTS & GOVERNANCE NOW MEDIA LIMITED,5,2
