Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14052024,1435621769,0002429
Trade Date <14-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,1,1,100.00
20,2,1003ISFL28,N4,998,986,98.80
20,3,1004DLSL24,NO,49,49,100.00
20,4,1013DLSL24,NF,10,10,100.00
20,5,1015ECL29,NR,100,100,100.00
20,6,1015IHF28B,AZ,20,10,50.00
20,7,1015IHFL29,YY,5,5,100.00
20,8,1018GS2026,GS,311,311,100.00
20,9,1025ICCL26,NT,5,5,100.00
20,10,1035UCL26,NA,140,140,100.00
20,11,1040UCL25,N4,1,1,100.00
20,12,1049DLS25A,Y5,179,179,100.00
20,13,1050ISFL28,N5,60,60,100.00
20,14,1050NFL26,N7,1081,1081,100.00
20,15,105IIFL29,N7,20,20,100.00
20,16,1065NFL27,NC,85,85,100.00
20,17,1075IHF33A,N2,10,10,100.00
20,18,1075UCL25,N9,78,74,94.87
20,19,10CAGL27,N5,33,33,100.00
20,20,10IIFL28,N4,75,75,100.00
20,21,10IIFL28A,NE,50,50,100.00
20,22,10IIFL29,N6,112,112,100.00
20,23,10NIDO26,N6,156,156,100.00
20,24,1102NFL26,N8,95,95,100.00
20,25,182D010824,TB,1600,1600,100.00
20,26,182D011124,TB,4100,4100,100.00
20,27,182D031024,TB,1000,1000,100.00
20,28,182D040724,TB,600,600,100.00
20,29,182D071124,TB,100,100,100.00
20,30,182D080824,TB,100,100,100.00
20,31,182D110724,TB,100,100,100.00
20,32,182D120924,TB,200,100,50.00
20,33,182D130624,TB,700,700,100.00
20,34,182D150824,TB,100,100,100.00
20,35,182D181024,TB,100,100,100.00
20,36,182D190924,TB,500,500,100.00
20,37,182D200624,TB,1200,1200,100.00
20,38,182D220824,TB,100,100,100.00
20,39,182D241024,TB,4000,4000,100.00
20,40,182D250724,TB,300,300,100.00
20,41,182D290824,TB,5200,5200,100.00
20,42,20MICRONS,EQ,550687,275284,49.99
20,43,360ONE,EQ,349959,243253,69.51
20,44,364D020125,TB,100,100,100.00
20,45,364D020525,TB,400,400,100.00
20,46,364D050924,TB,1000,1000,100.00
20,47,364D080525,TB,100,100,100.00
20,48,364D090125,TB,2000,1000,50.00
20,49,364D191224,TB,1300,1300,100.00
20,50,364D211124,TB,1300,1300,100.00
20,51,364D230524,TB,100,100,100.00
20,52,364D300125,TB,100,100,100.00
20,53,3IINFOLTD,EQ,664280,322860,48.60
20,54,3MINDIA,EQ,4462,3164,70.91
20,55,3PLAND,EQ,4148,2314,55.79
20,56,563GS2026,GS,1100,1100,100.00
20,57,577GS2030,GS,98,98,100.00
20,58,5PAISA,EQ,32996,11143,33.77
20,59,610GS2031,GS,5,5,100.00
20,60,618GS2024,GS,4,4,100.00
20,61,63MOONS,EQ,40340,24325,60.30
20,62,654GS2032,GS,1501,1501,100.00
20,63,667GS2035,GS,195,195,100.00
20,64,667GS2050,GS,70384,69868,99.27
20,65,669GS2024,GS,7182,7182,100.00
20,66,676GS2061,GS,11791,11283,95.69
20,67,689GS2025,GS,12,12,100.00
20,68,695GS2061,GS,19100,19100,100.00
20,69,699GS2026,GS,2600,2600,100.00
20,70,699GS2051,GS,200,200,100.00
20,71,706GS2028,GS,5849,5849,100.00
