MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AJ,990IBHFL26,SEC RE NCD SR.VI,      1000.00,      1057.73,      1057.73,      1050.00,      1050.00,                     5257.73,5, ,2,      1080.00,       820.20
N,AT,IBHFZC25B,SEC RE NCD SR III,      1032.30,      1032.30,      1032.30,      1032.30,      1032.30,                    20646.00,20, ,1,      1060.00,       830.10
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,      1021.40,      1030.10,      1030.10,      1030.10,      1030.10,                     4120.40,4, ,2,      1030.10,       820.30
N,AZ,1015IHF28B,SEC RE NCD 10.15% SR VII,      1009.20,      1020.20,      1020.20,      1020.20,      1020.20,                    20404.00,20, ,2,      1025.00,       835.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,       971.01,      1039.00,      1039.00,      1039.00,      1039.00,                     7273.00,7, ,1,      1039.00,       910.20
N,BI,IBHF25B,SEC RE NCD SR III,      1014.00,       990.00,       990.00,       980.00,       980.00,                    34410.00,35, ,2,      1080.00,       930.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       933.01,       962.00,       962.00,       960.00,       960.00,                     9602.00,10, ,2,      1050.00,       933.01
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       987.50,       987.00,       987.00,       985.10,       985.10,                    40396.61,41, ,4,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1029.75,      1032.00,      1035.55,      1032.00,      1035.55,                    77435.50,75, ,5,      1036.00,       985.00
N,N1,0MOFSL26,SEC RE NCD SR II,      1000.00,       952.00,       952.00,       952.00,       952.00,                      952.00,1, ,1,       952.00,       952.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1294.99,      1162.36,      1162.36,      1162.36,      1162.36,                  1162360.00,1000, ,1,      1298.00,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       302.48,       302.75,       302.99,       302.60,       302.99,                   101734.92,336, ,5,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1023.00,      1020.00,      1021.30,      1010.00,      1012.96,                   249231.50,245, ,7,      1145.00,       972.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1035.00,      1038.00,      1038.00,      1038.00,      1038.00,                    99648.00,96, ,1,      1039.00,       983.87
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       244.01,       244.01,       244.01,       244.01,       244.01,                     2440.10,10, ,1,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,       912.20,       918.00,       918.00,       918.00,       918.00,                     9180.00,10, ,1,      1200.00,       912.20
N,N2,736PFCL28,7.36% TAX FREE NCD,      1076.01,      1090.00,      1090.00,      1090.00,      1090.00,                  1090000.00,1000, ,1,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1104.94,      1100.00,      1100.00,      1097.80,      1097.80,                  1207789.40,1100, ,5,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1132.00,      1130.95,      1138.10,      1127.25,      1136.10,                  1198794.28,1060, ,21,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       302.59,       306.00,       306.00,       303.14,       303.14,                   145555.90,476, ,4,       320.00,       298.45
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1092.00,      1092.80,      1093.00,      1092.80,      1093.00,                    87434.00,80, ,3,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1126.51,      1127.13,      1129.40,      1127.13,      1129.40,                    74504.08,66, ,4,      1177.00,      1062.20
N,N2,854NHPC28,8.54% SEC RED BOND S2A,      1075.60,      1075.70,      1075.70,      1075.70,      1075.70,                    46255.10,43, ,2,      1432.00,      1075.60
