Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23042024,2105948249,0002443
Trade Date <23-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,15129,15129,100.00
20,2,182D031024,TB,4800,3500,72.92
20,3,182D090524,TB,100,100,100.00
20,4,182D110724,TB,300,300,100.00
20,5,182D111024,TB,700,700,100.00
20,6,182D120924,TB,400,300,75.00
20,7,182D130624,TB,1700,1700,100.00
20,8,182D160524,TB,100,100,100.00
20,9,182D181024,TB,100,100,100.00
20,10,182D200624,TB,300,300,100.00
20,11,182D260924,TB,400,300,75.00
20,12,182D290824,TB,100,100,100.00
20,13,182D300524,TB,1100,700,63.64
20,14,20MICRONS,EQ,158665,88847,56.00
20,15,360ONE,EQ,793448,360589,45.45
20,16,364D020524,TB,15100,15100,100.00
20,17,364D030425,TB,1100,1100,100.00
20,18,364D090125,TB,100,100,100.00
20,19,364D110425,TB,10100,10100,100.00
20,20,364D130325,TB,2100,2100,100.00
20,21,364D180425,TB,100,100,100.00
20,22,364D191224,TB,100,100,100.00
20,23,364D211124,TB,200,200,100.00
20,24,364D270225,TB,200,200,100.00
20,25,3IINFOLTD,EQ,1497498,723530,48.32
20,26,3MINDIA,EQ,1215,567,46.67
20,27,3PLAND,EQ,12791,10316,80.65
20,28,515GS2025,GS,5,5,100.00
20,29,574GS2026,GS,13,12,92.31
20,30,577GS2030,GS,100,100,100.00
20,31,585GS2030,GS,10,10,100.00
20,32,5PAISA,EQ,145886,60084,41.19
20,33,619GS2034,GS,7,7,100.00
20,34,63MOONS,EQ,316784,155197,48.99
20,35,654GS2032,GS,87109,85908,98.62
20,36,663TN35,SG,100,100,100.00
20,37,667GS2035,GS,219,210,95.89
20,38,667GS2050,GS,3500,3500,100.00
20,39,669GS2024,GS,366850,366838,100.00
20,40,695GS2061,GS,200,200,100.00
20,41,699GS2026,GS,15932,15932,100.00
20,42,699GS2051,GS,5042,5042,100.00
20,43,706GS2028,GS,62039,59539,95.97
20,44,710GS2029,GS,44993,42001,93.35
20,45,717GS2030,GS,2427,2427,100.00
20,46,718GS2033,GS,5100,5100,100.00
20,47,718GS2037,GS,3430,3430,100.00
20,48,725GS2063,GS,1102,1101,99.91
20,49,726GS2032,GS,16582,16582,100.00
20,50,726GS2033,GS,350,350,100.00
20,51,732GS2030,GS,2750,2725,99.09
20,52,733GS2026,GS,1200,1200,100.00
20,53,734GS2064,GS,24500,24400,99.59
20,54,736GS2052,GS,3221,3221,100.00
20,55,737GS2028,GS,48664,48661,99.99
20,56,738GS2027,GS,76360,76360,100.00
20,57,73GS2053,GS,400,400,100.00
20,58,741GS2036,GS,23936,23935,100.00
20,59,746GS2073,GS,4686,4686,100.00
20,60,74GS2062,GS,5463,5363,98.17
20,61,754GS2036,GS,839631,815131,97.08
20,62,755GJ31,SG,1700,1700,100.00
20,63,758GJ32,SG,200,200,100.00
20,64,765GJ29A,SG,100,100,100.00
20,65,765UP34,SG,200,200,100.00
20,66,769GS2043,GS,10,5,50.00
20,67,771KL43,SG,100,100,100.00
20,68,771WB43,SG,100,100,100.00
20,69,772GS2049,GS,297,297,100.00
20,70,773KA34,SG,100,100,100.00
20,71,774TS35,SG,100,100,100.00
20,72,775UP33,SG,100,100,100.00
20,73,779PN37,SG,100,100,100.00
20,74,77AP38,SG,300,300,100.00
20,75,794TN32,SG,5500,4100,74.55
20,76,824GS2027,GS,4500,4500,100.00
20,77,83GS2040,GS,8522,8522,100.00
20,78,91D020524,TB,100,100,100.00
20,79,91D040724,TB,2300,2300,100.00
20,80,91D090524,TB,400,400,100.00
20,81,91D120724,TB,200,200,100.00
20,82,91D130624,TB,1500,1500,100.00
20,83,91D160524,TB,600,600,100.00
20,84,91D200624,TB,1700,1700,100.00
20,85,91D230524,TB,500,500,100.00
20,86,91D270624,TB,2100,2100,100.00
20,87,91D300524,TB,1800,1800,100.00
20,88,92GS2030,GS,68,68,100.00
20,89,AAATECH,EQ,158845,68783,43.30
20,90,AAKASH,EQ,311104,240136,77.19
20,91,AARON,EQ,6448,4767,73.93
20,92,AARTECH,EQ,126065,78756,62.47
20,93,AARTIDRUGS,EQ,360824,79257,21.97
20,94,AARTIIND,EQ,2578469,812260,31.50
20,95,AARTIPHARM,EQ,199785,102194,51.15
20,96,AARTISURF,EQ,107835,47354,43.91
20,97,AARTISURF,P1,80,0,0.00
20,98,AARVEEDEN,EQ,22919,10549,46.03
20,99,AARVI,EQ,38284,17208,44.95
20,100,AATMAJ,SM,18000,18000,100.00
20,101,AAVAS,EQ,443332,214966,48.49
20,102,ABB,EQ,550348,298496,54.24
20,103,ABBOTINDIA,EQ,34185,19030,55.67
20,104,ABCAPITAL,EQ,27144053,7438242,27.40
20,105,ABFRL,EQ,31008521,7016561,22.63
20,106,ABINFRA,SM,32000,32000,100.00
20,107,ABMINTLLTD,EQ,2208,1954,88.50
20,108,ABSLAMC,EQ,1030967,635010,61.59
20,109,ABSLBANETF,EQ,33583,19709,58.69
20,110,ABSLLIQUID,EQ,4613,4164,90.27
20,111,ABSLNN50ET,EQ,5469,4584,83.82
20,112,ACC,EQ,450921,168989,37.48
20,113,ACCELYA,EQ,14241,5885,41.32
20,114,ACCENTMIC,SM,33000,23000,69.70
20,115,ACCORD,SM,4000,4000,100.00
20,116,ACE,EQ,264027,139179,52.71
20,117,ACEINTEG,EQ,4305,1874,43.53
20,118,ACI,EQ,250504,81105,32.38
20,119,ACL,EQ,31010,21385,68.96
20,120,ACLGATI,EQ,256508,129650,50.54
20,121,ACSAL,SM,24000,15000,62.50
20,122,ADANIENSOL,EQ,749815,300862,40.12
20,123,ADANIENT,EQ,1654272,914004,55.25
20,124,ADANIGREEN,EQ,631341,368170,58.32
20,125,ADANIPORTS,EQ,3847872,1993172,51.80
20,126,ADANIPOWER,EQ,1708627,1038338,60.77
