1,AARTIPHARM,INE0LRU01027,515.75,20
2,HEALTHIETF,INF109KC1Q72,119.5,20
3,JLHL,INE682M01012,1227.3,20
4,DPSCLTD,INE360C01024,17.25,24.13
5,PONNIERODE,INE838E01017,439.55,20
6,DEEPAKNTR,INE288B01029,2301.85,20
7,THANGAMAYL,INE085J01014,1328.8,20
8,NAVNETEDUL,INE060A01024,151.3,20
9,TVSSCS,INE395N01027,178.45,20
10,RELINFRA,INE036A01016,195.25,27.3
11,NFL,INE870D01012,102.5,21.09
12,PROZONER,INE195N01013,31.8,23.72
13,JAYAGROGN,INE785A01026,241.45,20
14,MARUTI,INE585B01010,12785.5,9
15,SWANENERGY,INE665A01038,622.4,23.46
16,ALBERTDAVD,INE155C01010,1186.25,20
17,ASAHISONG,INE228I01012,335.5,20
18,KMSUGAR,INE157H01023,44.85,22.46
19,ASHIMASYN,INE440A01010,18.3,23.5
20,SIGIND,INE529F01035,70.75,22.75
21,ESG,INF769K01GS9,37.38,20
22,YUKEN,INE384C01016,1016.95,20
23,RAJESHEXPO,INE343B01030,292.65,20
24,IGPL,INE204A01010,514.35,20
25,BLUESTARCO,INE472A01039,1456.3,20
26,SGBJAN29IX,IN0020200377,7195,10
27,ITI,INE248A01017,279.45,25.79
28,RUSTOMJEE,INE263M01029,670.9,20
29,BECTORFOOD,INE495P01012,1093.7,20
30,SGBMAR25,IN0020160126,7281.66,10
31,MOVALUE,INF247L01BE5,95.96,20
32,INDIAGLYCO,INE560A01015,841.25,20
33,MIDQ50ADD,INF740KA1QL0,210.41,20
34,TRIGYN,INE948A01012,119.2,21.11
35,VSTTILLERS,INE764D01017,3336.3,20
36,SGBSEP27,IN0020190115,7253.33,10
37,SGBNOV25VI,IN0020170083,7300,10
38,RECLTD,INE020B01018,434.5,20
39,AXISCETF,INF846K016C7,103.99,20
40,IDFNIFTYET,INF194KA1U07,240.33,8.66
41,SGBAUG27,IN0020190107,7416.1,10
42,VERANDA,INE0IQ001011,187.6,22.29
43,JUBLINDS,INE645L01011,1166.1,22.84
44,PASUPTAC,INE818B01023,39,21.64
45,CENTRUM,INE660C01027,39.05,24.79
46,UCAL,INE139B01016,157.7,20
47,SGBMAY26,IN0020180033,7205.14,10
48,BLUEJET,INE0KBH01020,388.6,20
49,FLUOROCHEM,INE09N301011,3710.2,20
50,DHUNINV,INE320L01011,1277.9,22.56
51,STARPAPER,INE733A01018,236.7,20
52,GOLDCASE,INF0R8F01042,11.69,20
53,CHEMPLASTS,INE488A01050,491.85,20
54,PAGEIND,INE761H01022,35494.3,20
55,GOKULAGRO,INE314T01025,116.2,20
56,RUSHIL,INE573K01017,314,20
57,EICHERMOT,INE066A01021,4466.95,10.47
58,VISHNU,INE270I01022,298.4,20
59,GUJALKALI,INE186A01019,797.8,20
60,NMDC,INE584A01023,237.8,20
61,KIRLOSENG,INE146L01010,935.5,20
62,DHANI,INE274G01010,51.15,24.05
63,PNC,INE392B01011,57.75,24.83
64,MOIL,INE490G01020,345.75,20
65,NIFMID150,INF789F1AYX9,183,10.36
66,ANANTRAJ,INE242C01024,351.3,20
67,CREATIVE,INE985W01018,774.2,20
68,TIINDIA,INE974X01010,3547.25,20
69,SENSEXIETF,INF346A01034,823.59,8.23
70,CHAMBLFERT,INE085A01013,372.35,20
71,PLASTIBLEN,INE083C01022,262.15,20
72,KIRLPNU,INE811A01020,773.25,20
73,INFRAIETF,INF109KC16E5,86.07,20
74,SGBNOV25,IN0020170091,7449,10
75,RUCHIRA,INE803H01014,120.8,20
76,TRU,INE615R01029,62.95,23.99
77,JSWHL,INE824G01012,6960.7,20
78,HSCL,INE019C01026,350.2,100
79,RCF,INE027A01015,144.85,20
80,COMMOIETF,INF109KC19O8,86.3,20
81,NATHBIOGEN,INE448G01010,200.15,20
82,SANDHAR,INE278H01035,517.8,20
83,NCC,INE868B01028,242.5,20.06
84,KECL,INE134B01017,119.85,24.14
85,LORDSCHLO,INE846D01012,126.7,100
86,STOVEKRAFT,INE00IN01015,429.75,20
87,MEDICAMEQ,INE646B01010,413.65,20
88,AXISHCETF,INF846K01Z12,119.15,20
89,VENUSPIPES,INE0JA001018,2074.25,20
90,TITAN,INE280A01028,3596.75,9
91,IFGLEXPOR,INE133Y01011,632,21.93
92,BASF,INE373A01013,3618.75,20
93,SIL,INE173A01025,22.45,20
94,TV18BRDCST,INE886H01027,45.8,20.61
