Confirmed list of securities to be auctioned in A 2024075 to be held on Apr 23 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,1056
2,AARTECH,EQ,8
3,ABFRL,EQ,1050
4,ADANIENT,EQ,15
5,ADANIPORTS,EQ,300
6,AGI,EQ,2
7,AHLEAST,EQ,122
8,AIRTELPP,E1,42
9,ALPL30IETF,EQ,23
10,AMDIND,EQ,47
11,APARINDS,EQ,54
12,ASHAPURMIN,EQ,30
13,ASIANENE,EQ,8
14,ATAM,EQ,2414
15,AUBANK,EQ,100
16,AVPINFRA,SM,3200
17,AXISBANK,EQ,228
18,AXITA,EQ,250
19,BAJEL,EQ,21397
20,BAJFINANCE,EQ,3
21,BANARISUG,EQ,100
22,BANKBARODA,EQ,13670
23,BFUTILITIE,EQ,75
24,BHARATWIRE,EQ,256
25,BHEL,EQ,1
26,BIOFILCHEM,EQ,2
27,BRITANNIA,EQ,75
28,BSE,EQ,2
29,CAMS,EQ,10
30,CANBK,EQ,80
31,CEATLTD,EQ,1
32,CGPOWER,EQ,145
33,CHEMCON,EQ,54
34,COFORGE,EQ,1
35,COLPAL,EQ,25
36,CONCOR,EQ,3
37,CYIENT,EQ,10
38,DATAPATTNS,EQ,25
39,DCBBANK,EQ,10
40,DCI,EQ,120
41,DEEPAKNTR,EQ,100
42,DGCONTENT,EQ,1
43,DHANUKA,EQ,20
44,DOMS,EQ,5
45,EASEMYTRIP,EQ,100
46,EICHERMOT,EQ,31
47,ESSARSHPNG,EQ,489
48,ESTER,EQ,24582
49,EXIDEIND,EQ,32504
50,FAIRCHEMOR,EQ,10
51,FINOPB,EQ,79
52,FORCEMOT,EQ,65
53,GAIL,EQ,467
54,GENSOL,EQ,3760
55,GFLLIMITED,EQ,1
56,GMRP&UI,EQ,108519
57,GOCLCORP,EQ,50
58,HAL,EQ,350
59,HARSHA,EQ,50
60,HCC,EQ,3000
61,HDFCGROWTH,EQ,12
62,HDFCLIFE,EQ,1
63,HEADSUP,EQ,2143
64,HERCULES,EQ,2
