Confirmed list of securities to be auctioned in A 2024146 to be held on Aug 06 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,1
2,360ONE,EQ,12
3,3PLAND,EQ,500
4,AARTIIND,EQ,30
5,AARTIPHARM,EQ,264
6,ABAN,EQ,250
7,ADANIENSOL,EQ,8
8,ADANIGREEN,EQ,7
9,ADANIPORTS,EQ,33
10,ADORWELD,EQ,3
11,AEGISLOG,EQ,4
12,AFFLE,EQ,7
13,AIAENG,EQ,5
14,AJANTPHARM,EQ,21
15,AKSHAR,EQ,102
16,AKSHARCHEM,EQ,10
17,ALKYLAMINE,EQ,2
18,ALMONDZ,EQ,252
19,APCOTEXIND,EQ,5
20,APLLTD,EQ,56
21,APOLLOHOSP,EQ,1
22,APOLLOPIPE,EQ,10
23,APOLLOTYRE,EQ,40
24,ARCHIDPLY,EQ,7700
25,ARROWGREEN,EQ,25359
26,ARVIND,EQ,1
27,ARVINDFASN,EQ,15
28,ASHOKLEY,EQ,337
29,ASIANPAINT,EQ,3
30,ASTRAL,EQ,9
31,AURUM,EQ,150
32,AWL,EQ,2901
33,AXISBANK,EQ,60
34,AXISCADES,EQ,28
35,BAJAJFINSV,EQ,15
36,BAJFINANCE,EQ,55
37,BALAJITELE,EQ,2000
38,BALAMINES,EQ,1
39,BANG,EQ,3859
40,BANKBEES,EQ,8
41,BCONCEPTS,EQ,3
42,BECTORFOOD,EQ,1
43,BEL,EQ,12
44,BESTAGRO,EQ,15
45,BHARATRAS,EQ,2
46,BHEL,EQ,1
47,BIGBLOC,EQ,4
48,BLUEDART,EQ,1
49,BLUESTARCO,EQ,71
50,BOMDYEING,EQ,12
51,BRITANNIA,EQ,15
52,CANTABIL,EQ,9
53,CARBORUNIV,EQ,7
54,CARTRADE,EQ,9
55,CASTROLIND,EQ,1
56,CEATLTD,EQ,6
57,CENTURYPLY,EQ,119
58,CEREBRAINT,EQ,3
59,CGCL,EQ,9
60,CHEMPLASTS,EQ,2
61,CIGNITITEC,EQ,1
62,COALINDIA,EQ,416
63,COROMANDEL,EQ,1370
64,CREDITACC,EQ,13
65,CUB,EQ,2
66,DALMIASUG,EQ,8
67,DATAPATTNS,EQ,445
68,DBREALTY,EQ,500
69,DCMSHRIRAM,EQ,1
70,DECCANCE,EQ,2
71,DEEDEV,EQ,4
72,DEVYANI,EQ,351
73,DHANUKA,EQ,20
74,DLF,EQ,1
75,DMART,EQ,25
76,DNAMEDIA,EQ,674
77,DODLA,EQ,2
78,DOLLAR,EQ,1
79,DPWIRES,EQ,7
80,DRREDDY,EQ,1
81,DYCL,EQ,4
82,EFFWA,SM,3200
83,ELIN,EQ,14
84,EMBDL,EQ,100
85,ENDURANCE,EQ,7
86,ERIS,EQ,6
87,ESCORTS,EQ,1
88,ETHOSLTD,EQ,218
89,FCSSOFT,EQ,756
90,FDC,EQ,3
91,FEDFINA,EQ,1513
92,FINCABLES,EQ,17
93,FOODSIN,EQ,1
94,FUSION,EQ,12
95,GANECOS,EQ,2
96,GHCLTEXTIL,EQ,350
97,GICHSGFIN,EQ,13
98,GOCOLORS,EQ,1
99,GODREJIND,EQ,63
100,GOLDIAM,EQ,32
101,GRANULES,EQ,100
102,GRAVITA,EQ,44
103,GREENPLY,EQ,16
104,GRINFRA,EQ,9
105,GUJALKALI,EQ,2
106,HCC,EQ,350
107,HDFCNIFTY,EQ,1
108,HDFCSML250,EQ,4
109,HIKAL,EQ,49
110,HIMATSEIDE,EQ,300
111,HINDCOMPOS,EQ,42
112,HINDUNILVR,EQ,35
113,HOMEFIRST,EQ,5
114,HOVS,EQ,25
115,HUDCO,EQ,1068
116,HYBRIDFIN,EQ,18100
117,ICIL,EQ,2
118,IDEA,EQ,1
119,IDFC,EQ,100
120,IEX,EQ,1000
121,IFCI,EQ,15000
122,IMFA,EQ,2
123,INDIANHUME,EQ,2
124,INDOTHAI,EQ,6
125,INDSWFTLAB,EQ,30
126,INDSWFTLTD,EQ,279
127,INFY,EQ,14
128,INGERRAND,EQ,2
129,INOXGREEN,EQ,1035
130,INTELLECT,EQ,2
131,IOC,EQ,25
132,IRCON,EQ,213
133,IREDA,EQ,1
134,IRFC,EQ,1004
135,ISEC,EQ,2
136,ISGEC,EQ,3
137,JAICORPLTD,EQ,2000
138,JISLJALEQS,EQ,767
139,JKCEMENT,EQ,13
140,JOCIL,EQ,1
141,JSWINFRA,EQ,35
142,JUBLFOOD,EQ,7255
143,JUSTDIAL,EQ,34
144,KALAMANDIR,EQ,100
145,KALYANKJIL,EQ,100
146,KERNEX,EQ,9
147,KIMS,EQ,33
148,KIRLPNU,EQ,2
149,KOTHARIPRO,EQ,50
150,KRITIKA,EQ,659
151,LALPATHLAB,EQ,15
152,LAMBODHARA,EQ,37
153,LANDMARK,EQ,5
154,LIBERTSHOE,EQ,207
155,LICHSGFIN,EQ,32
156,LICMFGOLD,EQ,8
157,LIQUIDBEES,EQ,2
158,LIQUIDSHRI,EQ,3
159,LOVABLE,EQ,21
160,LT,EQ,1
161,LUXIND,EQ,899
162,M&M,EQ,40
163,MAFANG,EQ,2363
164,MANGLMCEM,EQ,47
165,MANINFRA,EQ,10
166,MARUTI,EQ,5
167,MASTEK,EQ,2
168,MAXHEALTH,EQ,17
169,MAXPOSURE,SM,2000
170,MBECL,EQ,611
171,METROBRAND,EQ,2
172,MFSL,EQ,247
173,MID150BEES,EQ,2
174,MMFL,EQ,3
175,MOTILALOFS,EQ,500
176,MRF,EQ,5
177,MRPL,EQ,1050
178,NATCOPHARM,EQ,14
179,NATIONALUM,EQ,400
180,NAVNETEDUL,EQ,14
181,NBCC,EQ,6136
182,NCC,EQ,200
183,NECLIFE,EQ,1
184,NETWORK18,EQ,100
185,NEWGEN,EQ,32
186,NFL,EQ,2500
187,NHPC,EQ,2520
188,NIITLTD,EQ,721
189,NITINSPIN,EQ,1
190,NLCINDIA,EQ,175
191,OBEROIRLTY,EQ,24
192,ONGC,EQ,29212
193,ORIENTCEM,EQ,39
194,ORIENTELEC,EQ,2
195,OSWALGREEN,EQ,10
196,PARACABLES,EQ,4
197,PARAGON,SM,1200
198,PCBL,EQ,78
199,PCJEWELLER,EQ,35
200,PETRONET,EQ,823
201,PGHL,EQ,1
202,PIXTRANS,EQ,3
203,PNCINFRA,EQ,73
204,POCL,EQ,4
205,POWERGRID,EQ,895
206,PPLPHARMA,EQ,6
207,PRESTIGE,EQ,1
208,PRICOLLTD,EQ,43
209,PRIVISCL,EQ,1
210,RADHIKAJWE,EQ,3
211,RATNAMANI,EQ,1
212,RAYMOND,EQ,7
213,RCDL,SM,3000
214,RCF,EQ,75
215,RECLTD,EQ,283
216,RELINFRA,EQ,1000
217,RELTD,EQ,1
218,REPRO,EQ,3
219,RESPONIND,EQ,15
220,RKFORGE,EQ,1
221,RKSWAMY,EQ,23
222,ROHLTD,EQ,2
223,RSWM,EQ,6
224,RUCHINFRA,EQ,100
225,SADBHAV,EQ,1
226,SAMBHAAV,EQ,4
227,SAMHI,EQ,66
228,SAMMAANCAP,EQ,1232
229,SANDESH,EQ,89
230,SANSTAR,EQ,1790
231,SAPPHIRE,EQ,5
232,SASTASUNDR,EQ,1
233,SBIETFIT,EQ,2
234,SCI,EQ,1
235,SCILAL,EQ,300
236,SEAMECLTD,EQ,6
237,SETFNIF50,EQ,42
238,SHAH,EQ,45649
239,SHAILY,EQ,201
240,SHRIRAMPPS,EQ,100
241,SIEMENS,EQ,36
242,SIGACHI,EQ,100
243,SILKFLEX,SM,2000
244,SINCLAIR,EQ,1
245,SIS,EQ,2
246,SJS,EQ,95
247,SJVN,EQ,650
248,SKIPPER,EQ,700
249,SMLISUZU,EQ,1
250,SMSPHARMA,EQ,140
251,SOMANYCERA,EQ,3
252,SONACOMS,EQ,3
253,SPENCERS,EQ,50
254,SPLPETRO,EQ,100
255,SRF,EQ,4
256,SSWL,EQ,4
257,STCINDIA,EQ,322
258,STYRENIX,EQ,1
259,SUBROS,EQ,6
260,SUDARSCHEM,EQ,2
261,SUMICHEM,EQ,79
262,SUNPHARMA,EQ,45
263,SUPERHOUSE,EQ,34
264,SUPREMEIND,EQ,4
265,SURYAROSNI,EQ,19
266,SURYODAY,EQ,121
267,SUVEN,EQ,1
268,SWARAJENG,EQ,4
269,SYMPHONY,EQ,7
270,TAJGVK,EQ,504
271,TALBROAUTO,EQ,48
272,TATAELXSI,EQ,14
273,TATASTEEL,EQ,76
274,TATVA,EQ,3
275,TCNSBRANDS,EQ,7
276,TEXRAIL,EQ,25
277,THEMISMED,EQ,20
278,THOMASCOOK,EQ,191
279,TIMKEN,EQ,7
280,TORNTPHARM,EQ,13
281,TPLPLASTEH,EQ,100
282,TREL,EQ,3503
283,TRU,EQ,51800
284,TVSELECT,EQ,300
285,TVSHLTD,EQ,2
286,TVSMOTOR,EQ,1
287,TVTODAY,EQ,7
288,UBL,EQ,2
289,UDAICEMENT,EQ,100
290,UFLEX,EQ,3
291,UGROCAP,EQ,2
292,UNIDT,EQ,1
293,VEDL,EQ,93
294,VENKEYS,EQ,1
295,VIJAYA,EQ,10
296,VMARCIND,SM,3000
297,VMART,EQ,4
298,WALCHANNAG,EQ,496
299,WEALTH,EQ,1
300,WHEELS,EQ,30
301,WSI,EQ,27
302,YAARI,EQ,1
303,YATHARTH,EQ,9
304,ZAGGLE,EQ,100
305,ZOMATO,EQ,6
306,ZUARI,EQ,43
307,ZYDUSWELL,EQ,1
