Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06082024,1688491665,0002543
Trade Date <06-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,214,214,100.00
20,2,1003ISFL28,N4,5,5,100.00
20,3,1004DLSL24,NO,5,5,100.00
20,4,1015ECL29,NR,1,1,100.00
20,5,1018GS2026,GS,2296,2296,100.00
20,6,1025NFL25,N5,1,1,100.00
20,7,1025SCL34,Z8,84,84,100.00
20,8,1025UCL25,N8,40,20,50.00
20,9,1030ICCL28,NM,25,25,100.00
20,10,1040UCL25,N4,195,195,100.00
20,11,1049DLS25A,Y5,240,240,100.00
20,12,1049DLSL25,NX,11,11,100.00
20,13,1050ISFL28,N5,12,11,91.67
20,14,1050NFL26,N7,254,254,100.00
20,15,1050UCL25,N7,5,5,100.00
20,16,105IIFL29,N7,1,1,100.00
20,17,1060ECL29,NS,10,10,100.00
20,18,1065NFL27,NC,20,20,100.00
20,19,10CAGL27,N5,128,100,78.13
20,20,10IIFL28,N4,151,150,99.34
20,21,10IIFL28A,NE,126,126,100.00
20,22,10NFL25,N9,20,20,100.00
20,23,10NIDO26,N6,388,387,99.74
20,24,11DLSL25,NV,45,45,100.00
20,25,11UCL26,NC,4,4,100.00
20,26,182D050924,TB,1000,1000,100.00
20,27,182D071124,TB,1400,1400,100.00
20,28,182D121224,TB,1500,1500,100.00
20,29,182D220824,TB,200,200,100.00
20,30,182D241024,TB,5000,5000,100.00
20,31,182D281124,TB,1000,1000,100.00
20,32,182D290824,TB,600,600,100.00
20,33,20MICRONS,EQ,531295,210771,39.67
20,34,360ONE,EQ,268393,118031,43.98
20,35,364D030425,TB,1000,1000,100.00
20,36,364D051224,TB,26000,26000,100.00
20,37,364D060325,TB,100,100,100.00
20,38,364D090125,TB,800,800,100.00
20,39,364D110425,TB,3300,3300,100.00
20,40,364D160125,TB,4300,4300,100.00
20,41,364D180725,TB,100,100,100.00
20,42,364D230525,TB,100,100,100.00
20,43,364D240725,TB,100,100,100.00
20,44,364D270225,TB,1000,1000,100.00
20,45,3IINFOLTD,EQ,769393,329954,42.88
20,46,3MINDIA,EQ,8850,2288,25.85
20,47,3PLAND,EQ,88692,25641,28.91
20,48,515GS2025,GS,5,5,100.00
20,49,574GS2026,GS,8594,8509,99.01
20,50,5PAISA,EQ,84813,42142,49.69
20,51,601RJ26,SG,2000,2000,100.00
20,52,610GS2031,GS,123,123,100.00
20,53,618GS2024,GS,1,1,100.00
20,54,63MOONS,EQ,310251,161836,52.16
20,55,654GS2032,GS,4502,4501,99.98
20,56,663TN35,SG,100,100,100.00
20,57,667GS2035,GS,100,100,100.00
20,58,667GS2050,GS,1300,1300,100.00
20,59,676GS2061,GS,7371,7371,100.00
20,60,695GS2061,GS,4244,4244,100.00
20,61,699GS2026,GS,1100,1100,100.00
20,62,699GS2051,GS,100,100,100.00
20,63,702GS2027,GS,900,900,100.00
20,64,702GS2031,GS,1000,1000,100.00
20,65,704GS2029,GS,1900,1900,100.00
20,66,704IRFC28,N6,2,2,100.00
20,67,706GS2028,GS,14140,14140,100.00
20,68,710GS2029,GS,2500,2500,100.00
20,69,717GS2030,GS,15100,11000,72.85
20,70,718GS2033,GS,41460,31460,75.88
20,71,718GS2037,GS,78319,66718,85.19
20,72,719GS2060,GS,325,325,100.00
20,73,71GS2034,GS,4410,4210,95.46
20,74,725GS2063,GS,42601,42400,99.53
20,75,726GS2032,GS,100,100,100.00
20,76,726GS2033,GS,15950,10000,62.70
20,77,729NHAI26,NC,8,8,100.00
20,78,732GS2030,GS,3993,3993,100.00
20,79,733GS2026,GS,2800,2800,100.00
20,80,734GS2064,GS,689,589,85.49
20,81,734IRFC28,N4,11,11,100.00
20,82,736GS2052,GS,100,100,100.00
20,83,736MH28,SG,1000,1000,100.00
20,84,736NTPC25D,NB,23,23,100.00
20,85,736PFCL28,N2,110,99,90.00
20,86,737GS2028,GS,800,600,75.00
20,87,737NTPC35C,NA,471,381,80.89
20,88,738GS2027,GS,31819,29118,91.51
20,89,739ML26,SG,1000,1000,100.00
20,90,739NHAI26,N8,339,339,100.00
20,91,73GS2053,GS,8000,8000,100.00
20,92,741GS2036,GS,11802,11802,100.00
20,93,743REC35,NH,3,3,100.00
20,94,744AP33,SG,800,800,100.00
20,95,746GS2073,GS,2923,1521,52.04
20,96,750IRFC35,NK,151,151,100.00
20,97,753IRFC30,NJ,390,232,59.49
20,98,754GS2036,GS,529212,513961,97.12
20,99,762NTPC35F,ND,237,235,99.16
20,100,764HUDCO31,N8,1,1,100.00
20,101,764NABAR31,N2,499,474,94.99
20,102,765TN30,SG,300,300,100.00
20,103,766GJ30A,SG,100,100,100.00
20,104,769HUDCO31,N9,526,521,99.05
20,105,769NHAI31,NE,150,119,79.33
20,106,76NHAI31,NA,1495,905,60.54
20,107,772GS2049,GS,1,1,100.00
20,108,772KA35A,SG,100,100,100.00
20,109,774TS35,SG,100,100,100.00
20,110,794TN32,SG,10000,10000,100.00
20,111,79NHIT35,N1,4,2,50.00
20,112,79NHIT47,N3,1135,1135,100.00
20,113,801TCH25,N4,10,10,100.00
20,114,81TCHF28,N8,34,34,100.00
20,115,824GS2027,GS,1,1,100.00
20,116,828GS2027,GS,26888,26887,100.00
20,117,828GS2032,GS,10,10,100.00
20,118,829LTF24,NL,70,67,95.71
20,119,82HUDCO27,N2,1302,1302,100.00
20,120,82IGT31,NJ,204,202,99.02
20,121,82SCL24,NO,210,210,100.00
20,122,830NHAI27,N2,123,109,88.62
20,123,830PFCL27,N5,100,100,100.00
20,124,835SCL23B,YM,12,12,100.00
20,125,83TCHF25,N6,210,210,100.00
20,126,840CIFCL28,N4,125,125,100.00
20,127,842IIFL26,NL,465,465,100.00
20,128,843IHFL29,NC,102,102,100.00
20,129,849NTPC25,N7,119631,100113,83.68
20,130,84TCHF28,NA,73,50,68.49
20,131,85IIFL25,NO,10,10,100.00
20,132,863REC29,NC,16,16,100.00
20,133,865IFL28,NZ,200,200,100.00
20,134,865IIFL28,NS,491,450,91.65
20,135,865IRFC29,NA,50,50,100.00
20,136,865LTF26,NN,297,214,72.05
20,137,865TCAPS27,N8,514,461,89.69
20,138,867NHPC33,N3,13,13,100.00
20,139,86CIFC29,NN,10,10,100.00
20,140,86LTF24,NJ,1030,1030,100.00
20,141,871REC28,N9,341,341,100.00
20,142,875IIFL26A,NQ,140,140,100.00
20,143,875NHAI29,N6,807,746,92.44
20,144,876HUDCO28,ND,102,100,98.04
