Sr. No,Symbol,Series,Security Name,From,To
1,RBMINFRA,SM,RBM INFRACON LIMITED,10,5
2,SHAH,EQ,SHAH METACORP LIMITED,10,5
3,ARROWGREEN,EQ,ARROW GREENTECH LIMITED,20,10
4,KAPSTON,BE,KAPSTON SERVICES LIMITED,5,2
5,LPDC,BE,LANDMARK PROPERTY DEVELOPMENT COMPANY LIMITED,5,2
6,TUNWAL,SM,TUNWAL E-MOTORS LIMITED,5,20
