Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09072024,1933759295,0002520
Trade Date <09-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,1,1,100.00
20,2,1003ISFL28,N4,665,656,98.65
20,3,1015ECL29,NR,2404,2243,93.30
20,4,1015IHF28B,AZ,3,3,100.00
20,5,1018GS2026,GS,361,361,100.00
20,6,1025IHF34,Z8,481,481,100.00
20,7,1025UCL25,N8,25,25,100.00
20,8,1040UCL25,N4,38,38,100.00
20,9,1049DLS25A,Y5,543,519,95.58
20,10,1049DLSL25,NX,86,86,100.00
20,11,1050IHFL31,Z2,230,230,100.00
20,12,1050NFL26,N7,41,41,100.00
20,13,1050UCL25,N7,34,34,100.00
20,14,1060ECL29,NS,110,110,100.00
20,15,1075IHFL33,YK,10,10,100.00
20,16,10CAGL27,N5,43,43,100.00
20,17,10IIFL28,N4,210,210,100.00
20,18,10IIFL28A,NE,270,270,100.00
20,19,10IIFL29,N6,10,10,100.00
20,20,10ISFL26,N3,102,102,100.00
20,21,10NFL25,N9,30,30,100.00
20,22,10NIDO26,N6,331,331,100.00
20,23,1102NFL26,N8,62,62,100.00
20,24,11DLSL25,NV,25,25,100.00
20,25,182D010824,TB,500,300,60.00
20,26,182D020125,TB,100,100,100.00
20,27,182D080824,TB,100,100,100.00
20,28,182D120924,TB,100,100,100.00
20,29,182D150824,TB,200,100,50.00
20,30,182D180724,TB,200,200,100.00
20,31,182D241024,TB,100,100,100.00
20,32,20MICRONS,EQ,496554,148663,29.94
20,33,360ONE,EQ,741786,489999,66.06
20,34,364D050625,TB,1500,1500,100.00
20,35,364D060225,TB,800,800,100.00
20,36,364D080824,TB,600,300,50.00
20,37,364D120625,TB,100,100,100.00
20,38,364D130225,TB,100,100,100.00
20,39,364D141124,TB,100,100,100.00
20,40,364D150525,TB,300,300,100.00
20,41,364D211124,TB,100,100,100.00
20,42,364D240425,TB,500,500,100.00
20,43,364D261224,TB,100,100,100.00
20,44,364D270924,TB,5000,5000,100.00
20,45,364D300125,TB,14000,14000,100.00
20,46,3IINFOLTD,EQ,1018477,504139,49.50
20,47,3MINDIA,EQ,7073,3102,43.86
20,48,3PLAND,EQ,23708,16146,68.10
20,49,515GS2025,GS,206,203,98.54
20,50,563GS2026,GS,34,34,100.00
20,51,574GS2026,GS,3263,3262,99.97
20,52,585GS2030,GS,2,1,50.00
20,53,5PAISA,EQ,146739,47161,32.14
20,54,619GS2034,GS,61,61,100.00
20,55,622GS2035,GS,31,31,100.00
20,56,63MOONS,EQ,88157,58095,65.90
20,57,654GS2032,GS,1321,1321,100.00
20,58,667GS2035,GS,19,10,52.63
20,59,667GS2050,GS,31660,31559,99.68
20,60,676GS2061,GS,128685,127203,98.85
20,61,689GS2025,GS,2,2,100.00
20,62,68GS2060,GS,41,36,87.80
20,63,695GS2061,GS,17370,17370,100.00
20,64,699GS2026,GS,2,2,100.00
20,65,699GS2051,GS,500,500,100.00
20,66,702GS2027,GS,1230,1230,100.00
20,67,702GS2031,GS,6776,6776,100.00
20,68,704GS2029,GS,43300,43300,100.00
20,69,706GS2028,GS,10844,10844,100.00
20,70,706GS2046,GS,50,50,100.00
20,71,710GS2029,GS,8906,7906,88.77
20,72,717GS2030,GS,22200,22200,100.00
20,73,718GS2033,GS,78150,78050,99.87
20,74,718GS2037,GS,1384,1384,100.00
20,75,723GS2039,GS,300,300,100.00
20,76,725GS2063,GS,367662,367662,100.00
20,77,726GS2032,GS,4685,4685,100.00
20,78,726GS2033,GS,559,559,100.00
20,79,729NHAI26,NC,1103,975,88.40
20,80,732GS2030,GS,2981,2981,100.00
20,81,732IRFC25,NI,69,69,100.00
20,82,733GS2026,GS,5200,3800,73.08
20,83,734GS2064,GS,1624,1624,100.00
20,84,735NHAI31,N9,1950,1000,51.28
20,85,736GS2052,GS,42050,42050,100.00
20,86,736NTPC25D,NB,70,70,100.00
20,87,737GS2028,GS,65860,60860,92.41
20,88,738GS2027,GS,345679,345679,100.00
20,89,738REC27TF,N2,596,595,99.83
20,90,739NHAI26,N8,140,140,100.00
20,91,73GS2053,GS,2617,2617,100.00
20,92,741GS2036,GS,2103,2103,100.00
20,93,743REC35,NH,15,15,100.00
20,94,746GS2073,GS,1367,1367,100.00
20,95,74GS2035,GS,100,100,100.00
20,96,74GS2062,GS,54,54,100.00
20,97,751HUDCO28,N5,100,100,100.00
20,98,753IRFC30,NJ,791,791,100.00
20,99,753NTPC30E,NC,6,6,100.00
20,100,754GS2036,GS,480410,463115,96.40
20,101,758GJ32,SG,1000,1000,100.00
20,102,760PFCL35,N3,677,677,100.00
20,103,762GS2039,GS,1880,1880,100.00
20,104,762NTPC35F,ND,222,222,100.00
20,105,763KA42,SG,200,200,100.00
20,106,763MH35,SG,7500,7500,100.00
20,107,763MH36,SG,7500,7500,100.00
20,108,764GA38,SG,500,500,100.00
20,109,764HUDCO31,N8,1165,1165,100.00
20,110,764IRFC31,NO,2425,2400,98.97
20,111,764NABAR31,N2,1938,1234,63.67
20,112,769HUDCO31,N9,564,543,96.28
20,113,769NHAI31,NE,2,1,50.00
20,114,76NHAI31,NA,669,554,82.81
20,115,772GS2025,GS,2,2,100.00
20,116,772GS2049,GS,334,334,100.00
20,117,772TN34,SG,100,100,100.00
20,118,774IREDA31,N7,571,571,100.00
20,119,777PN36,SG,100,100,100.00
20,120,78ABFL33,N4,54,52,96.30
20,121,79NHIT35,N1,2593,2593,100.00
20,122,79NHIT40,N2,346,346,100.00
20,123,79NHIT47,N3,6141,4772,77.71
20,124,812REC27,NI,1010,1010,100.00
20,125,81TCHF28,N8,90,90,100.00
20,126,820IIFL27,N9,893,893,100.00
20,127,824GS2027,GS,1,1,100.00
20,128,828GS2027,GS,8365,8365,100.00
20,129,82HUDCO27,N2,95,95,100.00
20,130,82IGT31,NJ,1904,1900,99.79
20,131,830NHAI27,N2,2930,2528,86.28
20,132,830PFCL27,N5,860,460,53.49
