MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965SCL25,SEC RE NCD SR.III,      1086.00,      1090.00,      1090.00,      1090.00,      1090.00,                     5450.00,5, ,2,      1099.80,       950.20
N,AR,925SCL25C,SEC RE NCD 9.25% SR II,       967.13,       965.00,       965.00,       965.00,       965.00,                      965.00,1, ,1,      1110.00,       900.10
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       909.00,       897.00,       897.00,       880.00,       880.00,                    88380.00,100, ,8,      1020.00,       820.00
N,BI,SCL25B,SEC RE NCD SR III,      1026.50,      1040.34,      1040.34,      1032.50,      1035.60,                    88206.42,85, ,6,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       993.05,       994.10,       994.10,       993.00,       994.00,                   705111.35,710, ,18,      1005.00,       950.00
N,N0,965SCL25C,SEC RE NCD 9.39% SR.VIII,       910.00,       925.00,       925.00,       925.00,       925.00,                   185000.00,200, ,5,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       998.00,       997.99,       997.99,       991.03,       996.98,                    85613.44,86, ,7,      1010.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1050.00,      1050.00,      1050.00,      1049.00,      1049.00,                    31490.00,30, ,3,      1068.89,       985.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.00,       306.50,       306.50,       306.15,       306.16,                   215886.38,705, ,17,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1020.00,      1020.00,      1025.01,      1020.00,      1020.00,                   121885.01,119, ,4,      1145.00,       972.00
N,N2,1075SCL33A,SEC RE NCD 10.75% SR XI,       990.30,       989.05,       989.05,       989.05,       989.05,                    19781.00,20, ,1,      1200.00,       912.20
N,N2,736PFCL28,7.36% TAX FREE NCD,      1081.01,      1095.00,      1096.00,      1095.00,      1096.00,                 94540300.00,86300, ,2,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1144.00,      1144.00,      1144.00,      1132.50,      1140.00,                   365887.50,320, ,6,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       306.50,       305.85,       309.00,       305.85,       307.01,                   689628.50,2238, ,15,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1129.95,      1122.25,      1122.25,      1122.25,      1122.25,                    38156.50,34, ,1,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1096.11,      1096.11,      1096.11,      1096.00,      1096.00,                   550192.22,502, ,6,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1132.46,      1135.00,      1135.00,      1132.50,      1133.14,                  1621464.70,1430, ,17,      1177.00,      1062.20
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1001.00,      1001.00,      1001.00,      1001.00,      1001.00,                  1001000.00,1000, ,3,      1010.00,       855.20
N,N2,9MMFSML,9.00% UNSECURED NCD,      1016.60,      1016.00,      1019.40,      1016.00,      1018.00,                   627378.00,616, ,15,      1131.00,       996.00
N,N3,0MOFSL27,SEC RE NCD SR IV,       995.00,       996.00,      1001.00,       996.00,      1001.00,                   125000.00,125, ,3,      1002.40,       860.15
N,N3,760PFCL35,7.60% TAX FREE NCD,      1220.00,      1220.00,      1220.00,      1220.00,      1220.00,                    85400.00,70, ,4,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       411.00,       411.00,       411.00,       409.00,       409.04,                  1620808.00,3947, ,20,       439.00,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       997.00,       999.00,       999.00,       999.00,       999.00,                     3996.00,4, ,1,      1010.65,       901.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       993.99,       990.00,       993.00,       967.00,       993.00,                   199166.00,202, ,14,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       991.80,       995.00,       995.00,       995.00,       995.00,                    99500.00,100, ,3,      1010.00,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       938.00,       935.00,       941.00,       935.00,       937.05,                   207070.00,221, ,8,      1040.00,       920.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1129.70,      1100.42,      1100.42,      1100.42,      1100.42,                     2200.84,2, ,1,      1168.00,      1050.50
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,      1002.00,      1000.00,      1000.00,      1000.00,      1000.00,                   408000.00,408, ,2,      1070.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                   599000.00,599, ,4,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,      1008.00,      1008.00,      1008.00,      1008.00,      1008.00,                   302400.00,300, ,2,      1080.00,       975.11
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1293.10,      1319.00,      1319.00,      1319.00,      1319.00,                   461650.00,350, ,1,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1012.75,      1011.00,      1011.00,      1011.00,      1011.00,                     6066.00,6, ,1,      1018.00,       990.00
N,N4,975NFL24,SEC RE NCD 9.75% SR. IV,      1005.80,      1006.00,      1006.00,      1006.00,      1006.00,                     2012.00,2, ,1,      1071.21,       985.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1015.00,      1022.00,      1022.00,      1011.20,      1011.20,                   168989.20,166, ,5,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1090.00,      1085.01,      1085.01,      1085.01,      1085.01,                    65100.60,60, ,1,      1154.98,      1065.00
N,N5,81ABFL33,SEC RE NCD 8.10% SR VI,      1066.59,      1070.69,      1070.70,      1070.00,      1070.00,                  1154159.22,1078, ,3,      1125.00,       993.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1130.00,      1125.00,      1133.10,      1125.00,      1133.00,                   618991.70,550, ,6,      1179.90,      1054.00
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1155.00,      1176.83,      1176.83,      1176.83,      1176.83,                   588415.00,500, ,1,      1288.00,      1130.01
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1068.00,      1068.10,      1068.10,      1068.00,      1068.00,                   480605.00,450, ,2,      1150.00,      1032.00
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       930.86,       930.02,       940.00,       921.00,       935.98,                  1198372.68,1284, ,35,       997.00,       910.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,      1000.00,       960.00,       996.00,       960.00,       996.00,                   242044.00,245, ,8,      1050.00,       875.20
