Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31072024,2121539107,0002518
Trade Date <31-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,125,125,100.00
20,2,1003IIFL29,NC,1855,1402,75.58
20,3,1003ISFL28,N4,202,202,100.00
20,4,1015ECL29,NR,934,817,87.47
20,5,1018GS2026,GS,100,100,100.00
20,6,1025SCL34,Z8,43,43,100.00
20,7,1025SCL34A,ZT,300,300,100.00
20,8,1040UCL25,N4,100,100,100.00
20,9,1049DLS25A,Y5,10,10,100.00
20,10,1050NFL26,N7,184,184,100.00
20,11,1050UCL25,N7,4,4,100.00
20,12,1065NFL27,NC,500,500,100.00
20,13,1075SCL33A,N2,20,20,100.00
20,14,1075SCL34,ZR,231,231,100.00
20,15,10CAGL27,N5,166,110,66.27
20,16,10IIFL28,N4,221,220,99.55
20,17,10IIFL28A,NE,157,157,100.00
20,18,10IIFL29,N6,245,215,87.76
20,19,10NFL25,N9,11,11,100.00
20,20,10NIDO26,N6,1778,1391,78.23
20,21,182D031024,TB,700,700,100.00
20,22,182D050924,TB,200,100,50.00
20,23,182D141124,TB,300,300,100.00
20,24,182D170125,TB,500,500,100.00
20,25,182D220824,TB,300,300,100.00
20,26,182D221124,TB,100,100,100.00
20,27,182D230125,TB,14200,14200,100.00
20,28,20MICRONS,EQ,577411,286759,49.66
20,29,360ONE,EQ,1025229,410886,40.08
20,30,364D030425,TB,500,500,100.00
20,31,364D030725,TB,1000,1000,100.00
20,32,364D050625,TB,100,100,100.00
20,33,364D220824,TB,100,100,100.00
20,34,364D240725,TB,200,200,100.00
20,35,364D270924,TB,5400,5400,100.00
20,36,364D300125,TB,100,100,100.00
20,37,3IINFOLTD,EQ,877400,450480,51.34
20,38,3MINDIA,EQ,5319,3343,62.85
20,39,3PLAND,EQ,92754,31500,33.96
20,40,574GS2026,GS,502,501,99.80
20,41,5PAISA,EQ,152452,61401,40.28
20,42,610GS2031,GS,1000,1000,100.00
20,43,618GS2024,GS,1,1,100.00
20,44,63MOONS,EQ,321213,183671,57.18
20,45,654GS2032,GS,71,71,100.00
20,46,664GS2035,GS,10000,10000,100.00
20,47,667GS2035,GS,5012,5011,99.98
20,48,667GS2050,GS,56441,56441,100.00
20,49,676GS2061,GS,32,32,100.00
20,50,689GS2025,GS,96,96,100.00
20,51,695GS2061,GS,3000,3000,100.00
20,52,699GS2026,GS,401,401,100.00
20,53,699GS2051,GS,2000,2000,100.00
20,54,702GS2027,GS,103,101,98.06
20,55,702GS2031,GS,100,100,100.00
20,56,704GS2029,GS,500,500,100.00
20,57,706GS2028,GS,100,100,100.00
20,58,710GS2029,GS,45902,45901,100.00
20,59,711NTPC25A,N8,2,2,100.00
20,60,717GS2030,GS,6927,6927,100.00
20,61,718GS2033,GS,34252,26400,77.08
20,62,718GS2037,GS,30452,28001,91.95
20,63,723GS2039,GS,10348,10348,100.00
20,64,725GS2063,GS,2500,2500,100.00
20,65,726GS2029,GS,10,5,50.00
20,66,726GS2032,GS,22121,22121,100.00
20,67,726GS2033,GS,1000,1000,100.00
20,68,727GS2026,GS,5,5,100.00
20,69,732GS2030,GS,1100,1100,100.00
20,70,733GS2026,GS,2840,2440,85.92
20,71,733TN52,SG,400,400,100.00
20,72,734GS2064,GS,707,700,99.01
20,73,734IRFC28,N4,2,2,100.00
20,74,735GJ26,SG,10000,10000,100.00
20,75,736GS2052,GS,2280,2280,100.00
20,76,736PFCL28,N2,86300,86300,100.00
20,77,737GS2028,GS,16080,9080,56.47
20,78,738GS2027,GS,628174,617469,98.30
20,79,73GS2053,GS,19150,15701,81.99
20,80,741GS2036,GS,800,800,100.00
20,81,743REC35,NH,200,200,100.00
20,82,746GS2073,GS,160178,134315,83.85
20,83,74GS2062,GS,3,3,100.00
