Sr. No,Symbol,Series,Security Name,From,To
1,DIGIDRIVE,BE,DIGIDRIVE DISTRIBUTORS LIMITED,5,2
2,PRATHAM,SM,PRATHAM EPC PROJECTS LIMITED,5,20
3,PRUDMOULI,BE,PRUDENTIAL SUGAR CORPORATION LIMITED,5,2
