Confirmed list of securities to be auctioned in A 2024063 to be held on Apr 03 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,100
2,63MOONS,EQ,362
3,AARTIIND,EQ,103
4,AARVEEDEN,EQ,228
5,ABB,EQ,1
6,ABCAPITAL,EQ,258
7,ABFRL,EQ,1100
8,ABMINTLLTD,EQ,8
9,ACEINTEG,EQ,2
10,ACL,EQ,1596
11,ADANIENSOL,EQ,24
12,ADANIPORTS,EQ,7
13,ADANIPOWER,EQ,24103
14,AEROFLEX,EQ,1
15,ALKALI,EQ,30
16,AMNPLST,EQ,232
17,ANKITMETAL,EQ,102
18,APCOTEXIND,EQ,1
19,APLLTD,EQ,10
20,APOLLO,EQ,3053
21,ARIES,EQ,1
22,ASIANENE,EQ,55
23,ASIANPAINT,EQ,19
24,ASTERDM,EQ,5000
25,ATLANTAA,EQ,599
26,ATULAUTO,EQ,4
27,AUROPHARMA,EQ,10
28,AUTOIND,EQ,32
29,AVALON,EQ,18
30,AVANTIFEED,EQ,801
31,AWHCL,EQ,1
32,AWL,EQ,25
33,AXISBANK,EQ,6127
34,AXITA,EQ,1260
35,BAJAJ-AUTO,EQ,2
36,BAJAJHIND,EQ,3000
37,BAJFINANCE,EQ,5
38,BALAJITELE,EQ,2475
39,BALAXI,EQ,16
40,BALKRISIND,EQ,9
41,BALRAMCHIN,EQ,22
42,BANDHANBNK,EQ,1
43,BANKBARODA,EQ,2413
44,BANKBEES,EQ,50
45,BBOX,EQ,458
46,BCG,EQ,325
47,BDL,EQ,5
48,BEARDSELL,EQ,80
49,BEL,EQ,14460
50,BFINVEST,EQ,34
51,BFUTILITIE,EQ,393
52,BHAGYANGR,EQ,681
53,BHANDARI,EQ,2237
54,BHARTIARTL,EQ,173
55,BHEL,EQ,3
56,BIL,EQ,739
57,BIOCON,EQ,20
58,BIOFILCHEM,EQ,200
59,BIRLACABLE,EQ,1
60,BLAL,EQ,347
61,BLUEJET,EQ,7
62,BOMDYEING,EQ,1
63,BOROLTD,EQ,50
64,BOSCHLTD,EQ,50
65,BPCL,EQ,1
66,BRIGADE,EQ,1
67,BRITANNIA,EQ,10
68,BSE,EQ,1
69,BSE500IETF,EQ,21
70,BSL,EQ,100
71,BURNPUR,EQ,3000
72,BYKE,EQ,237
73,CAMLINFINE,EQ,1
74,CANBK,EQ,13202
75,CARBORUNIV,EQ,1
76,CARTRADE,EQ,1
77,CDSL,EQ,120
78,CENTENKA,EQ,2
79,CENTRUM,EQ,34229
80,CENTUM,EQ,77
81,CHAMBLFERT,EQ,2
82,CHEMFAB,EQ,3
83,CIPLA,EQ,64
84,CLEDUCATE,EQ,120
85,CLOUD,SM,6000
86,CMSINFO,EQ,1
87,COALINDIA,EQ,8
88,COCHINSHIP,EQ,139
89,COLPAL,EQ,10
90,COMPUSOFT,EQ,1112
91,CONCOR,EQ,119
92,COROMANDEL,EQ,10
93,COSMOFIRST,EQ,1
94,COUNCODOS,EQ,285
95,CREST,EQ,20
96,CUB,EQ,70
97,CUMMINSIND,EQ,174
98,DABUR,EQ,1573
99,DANGEE,EQ,10043
100,DATAMATICS,EQ,2
101,DATAPATTNS,EQ,2
102,DBREALTY,EQ,5899
103,DCAL,EQ,25
104,DCI,EQ,17
105,DELPHIFX,EQ,5
106,DELTACORP,EQ,300
107,DEN,EQ,220
108,DEVIT,EQ,151
109,DGCONTENT,EQ,189
110,DHAMPURSUG,EQ,16
111,DHANI,EQ,4582
112,DHUNINV,EQ,1
113,DIGISPICE,EQ,350
114,DIL,EQ,5
115,DIVISLAB,EQ,79
116,DIXON,EQ,14
117,DLF,EQ,2
118,DMCC,EQ,50
119,DOLLAR,EQ,1
120,DPSCLTD,EQ,2250
121,DPWIRES,EQ,12
122,DRONE,SM,5000
123,DVL,EQ,67
124,DYCL,EQ,1
125,DYNAMATECH,EQ,6
126,EASEMYTRIP,EQ,3822
127,EBBETF0430,EQ,2
128,EDELWEISS,EQ,100
129,EGOLD,EQ,12
130,EICHERMOT,EQ,61
131,EIHAHOTELS,EQ,10
132,EKC,EQ,699
133,EMSLIMITED,EQ,2600
134,EQUITASBNK,EQ,1
135,ESSARSHPNG,EQ,2720
136,ETHOSLTD,EQ,200
137,FACT,EQ,50
138,FCSSOFT,EQ,13590
139,FIEMIND,EQ,11
140,FLAIR,EQ,25
141,FSL,EQ,1
142,GAEL,EQ,200
143,GAIL,EQ,50
144,GARFIBRES,EQ,7
145,GEEKAYWIRE,EQ,4
146,GENCON,EQ,157
147,GENUSPAPER,EQ,1603
148,GENUSPOWER,EQ,3197
149,GEOJITFSL,EQ,24
150,GESHIP,EQ,5
151,GICRE,EQ,1
152,GINNIFILA,EQ,123
153,GLAXO,EQ,2
154,GLENMARK,EQ,3
155,GMRP&UI,EQ,11579
156,GNFC,EQ,378
157,GOCLCORP,EQ,122
158,GODFRYPHLP,EQ,35
159,GODREJCP,EQ,7
160,GOKEX,EQ,61
161,GOLDETFADD,EQ,356
162,GOLDIAM,EQ,101
163,GPPL,EQ,8
164,GREAVESCOT,EQ,449
165,GSFC,EQ,30
166,GSLSU,EQ,3668
167,GTLINFRA,EQ,2001
168,GUJALKALI,EQ,1
169,GVKPIL,EQ,1033
170,HAPPSTMNDS,EQ,5
171,HAVELLS,EQ,2120
172,HBLPOWER,EQ,10
173,HCL-INSYS,EQ,1625
174,HCLTECH,EQ,184
175,HDFCLIFE,EQ,195881
176,HEG,EQ,339
177,HEMIPROP,EQ,100
178,HERCULES,EQ,1
179,HEUBACHIND,EQ,34
180,HILTON,EQ,2384
181,HINDCOPPER,EQ,205
182,HINDPETRO,EQ,100
183,HITECH,EQ,10
184,HLVLTD,EQ,650
185,HMAAGRO,EQ,1122
186,HOMEFIRST,EQ,1
187,HOVS,EQ,53
188,HPAL,EQ,10
189,HPL,EQ,2235
190,HUDCO,EQ,275
191,IBULHSGFIN,ZY,20
192,IDEA,EQ,93985
193,IDFC,EQ,751
