MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,IBULHSGFIN,SEC RE NCD 9.25% SR.II,       979.50,       978.00,       978.00,       978.00,       978.00,                     9780.00,10, ,1,      1198.80,       855.00
N,AL,IBULHSGFIN,SEC RE NCD 10.15% SR.VII,       879.46,       950.00,       951.00,       897.00,       900.00,                   214141.50,237, ,10,      1188.00,       850.00
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       890.00,       890.00,       900.00,       890.00,       900.00,                    17900.00,20, ,6,       999.00,       800.00
N,AT,IBULHSGFIN,SEC RE NCD SR III,      1021.83,      1021.83,      1021.83,      1021.83,      1021.83,                    30654.90,30, ,1,      1021.83,       830.10
N,AZ,IBULHSGFIN,SEC RE NCD 10.15% SR VII,       996.26,       971.36,       971.36,       971.36,       971.36,                     9713.60,10, ,1,      1025.00,       835.00
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    10000.00,10, ,1,      1000.00,       820.00
N,BV,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,       959.00,       959.00,       959.00,       959.00,       959.00,                    17262.00,18, ,3,       990.00,       900.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       924.62,       924.62,       924.62,       924.62,       924.62,                    50854.10,55, ,2,      1038.00,       865.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       934.01,       990.00,       990.00,       990.00,       990.00,                     1980.00,2, ,2,      1050.00,       934.01
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       992.00,       993.00,       993.00,       993.00,       993.00,                    18867.00,19,XI,4,      1007.00,       960.49
N,N1,CHOLAFIN,SEC RE NCD SR.II,      1064.00,      1064.00,      1064.00,      1064.00,      1064.00,                   266000.00,250, ,1,      1064.00,       950.00
N,N1,CREDITACC,SEC RE NCD 9.45% SR. I,      1002.00,      1000.00,      1000.00,      1000.00,      1000.00,                   100000.00,100, ,1,      1033.92,       876.00
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1138.00,      1025.00,      1296.00,      1025.00,      1215.50,                   923306.00,897, ,5,      1298.00,      1015.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       249.00,       242.78,       255.90,       242.78,       255.90,                    55792.82,219, ,2,       263.74,       240.00
N,N1,M&MFIN,8.72% UNSECURED NCD,      1038.00,      1035.00,      1035.00,      1035.00,      1035.00,                   103500.00,100, ,1,      1145.00,       972.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       309.91,       309.50,       309.50,       309.50,       309.50,                   214483.50,693, ,1,       318.79,       295.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1083.90,      1089.50,      1089.50,      1085.00,      1085.00,                   310590.00,286, ,9,      1209.99,      1060.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.00,       256.79,       256.79,       256.79,       256.79,                     5135.80,20, ,1,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1120.00,      1121.65,      1121.65,      1101.00,      1105.50,                   973982.67,881, ,11,      1180.00,      1065.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1127.10,      1129.80,      1129.80,      1126.01,      1126.50,                   788723.00,700, ,26,      1215.90,      1062.30
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1116.92,      1117.00,      1117.00,      1116.01,      1117.00,                    32379.14,29, ,3,      1177.00,      1062.20
N,N2,NHIT,SEC RE NCD 7.90% STRPP B,       309.41,       312.00,       313.30,       309.75,       312.97,                  1278082.00,4091, ,15,       320.00,       299.00
N,N2,RECLTD,TAXFREE SEC NCD TR1 S2,      1084.62,      1085.11,      1085.42,      1085.11,      1085.42,                   115023.52,106, ,3,      1155.00,      1041.47
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        30.08,        30.08,        30.19,        30.02,        30.06,                   151327.19,5028, ,101,        30.58,        25.00
N,N3,CREDITACC,SEC RE NCD 9.60% SR. III,      1000.05,      1005.00,      1005.05,      1005.00,      1005.05,                   131659.90,131, ,5,      1036.70,       985.00
N,N3,IIFCL,8.66% TAX FREE NCD,      1237.00,      1237.00,      1237.00,      1237.00,      1237.00,                  1051450.00,850, ,2,      1354.00,      1102.00
N,N3,NHIT,SEC RE NCD 7.90% STRPP C,       418.56,       422.44,       422.44,       422.00,       422.00,                     2533.32,6, ,2,       428.46,       392.00
N,N3,PFC,7.60% TAX FREE NCD,      1201.16,      1202.25,      1202.25,      1202.25,      1202.25,                    16831.50,14, ,1,      1279.84,      1119.01
N,N3,POONAWALLA,SEC RED NCD 10.04% SR.III,      1020.00,      1020.00,      1020.00,      1020.00,      1020.00,                     2040.00,2, ,1,      1099.00,       953.00
N,N4,IIFLSAMFIN,SEC RE NCD 10.03% SR 5,      1000.06,      1005.99,      1005.99,      1005.99,      1005.99,                    10059.90,10, ,1,      1018.99,       960.00
N,N4,IIHFL,UNSEC RE NCD 10% SR.I,       985.00,       983.00,       983.00,       983.00,       983.00,                    98300.00,100, ,1,      1149.00,       937.00
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1092.50,      1109.99,      1109.99,      1092.80,      1092.80,                     2202.79,2, ,2,      1169.90,      1050.50
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1000.00,      1000.50,      1002.00,      1000.50,      1002.00,                   810550.90,810, ,21,      1100.01,       951.00
N,N4,UGROCAP,SEC RED NCD 10.40% SR.III,       995.00,       997.00,       997.00,       997.00,       997.00,                    74775.00,75, ,1,      1014.80,       951.00
N,N5,CREDITACC,SEC RE NCD 10% SR. V,      1019.00,      1020.00,      1020.00,      1020.00,      1020.00,                    17340.00,17, ,1,      1072.00,       888.00
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1074.00,      1083.99,      1084.00,      1075.10,      1076.84,                  1133198.05,1051, ,6,      1154.98,      1067.25
N,N5,IBULHSG,SEC RE NCD 9.25% SR II,       973.97,       973.97,       973.97,       973.97,       973.97,                    29219.10,30, ,2,      1110.00,       940.10
N,N5,IIHFL,UNSEC RE NCD 9.60% SR.II,       931.10,       938.00,       938.90,       930.00,       933.05,                   937096.49,1001, ,19,      1006.00,       911.00
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1161.00,      1161.00,      1161.00,      1134.53,      1134.62,                   569632.94,502, ,5,      1299.99,      1130.01
N,N5,L&TFIN,SE RE NCD 9.35% SR.V OP2,      1080.00,      1080.00,      1080.00,      1080.00,      1080.00,                    75600.00,70, ,1,      1150.00,      1048.00
N,N5,NAVIFIN,SEC RE NCD 10.25% SR.II,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    31000.00,31,XI,1,      1180.00,       931.35
N,N5,NHAI,8.50% TAX FREE TR I S IIA,      1100.00,      1009.10,      1125.10,      1009.00,      1121.74,                  1418611.50,1340, ,8,      1252.00,      1003.66
N,N5,NHBTF2014,BOND 8.88%PA TF TR-I S 2B,      5900.00,      5900.00,      5909.00,      5900.00,      5909.00,                    88545.00,15, ,2,      6150.00,      5215.00
N,N5,NIDO,SEC RED NCD 9.57% SR. V,       990.00,       990.00,       990.00,       943.00,       943.00,                   309463.50,325, ,7,      1024.90,       894.01
N,N6,CHOLAFIN,SEC RE NCD 8.25% SR 1,      1045.00,      1045.00,      1045.00,      1034.76,      1034.76,                    75640.38,73, ,3,      1048.80,       987.10
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,       970.00,       970.00,       970.00,       970.00,       970.00,                   130950.00,135, ,4,      1078.00,       875.20
N,N6,IIHFL,UNSEC RE NCD 0% SR.III,      1125.31,      1116.11,      1116.11,      1116.11,      1116.11,                     2232.22,2, ,1,      1299.90,      1046.60
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1283.99,      1285.00,      1285.00,      1285.00,      1285.00,                    77100.00,60, ,2,      1399.80,      1235.75
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1154.25,      1151.10,      1160.00,      1151.10,      1159.98,                  1907714.40,1650, ,32,      1250.00,      1138.00
N,N6,NHPC,8.92% SEC RED BOND S3B,      1272.00,      1272.00,      1272.00,      1272.00,      1272.00,                    99216.00,78, ,4,      1388.99,      1243.50
N,N6,NIDO,SEC RED NCD 10% SR. VI,      1031.00,      1031.00,      1031.00,      1025.20,      1029.30,                  1341957.70,1308, ,17,      1078.99,       913.50
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1070.00,      1145.00,      1145.00,      1145.00,      1145.00,                   458000.00,400, ,1,      1259.00,      1070.00
N,N6,TATACAP,SERENCD8.50%SR.IICIII&IV,      1048.50,      1045.25,      1045.25,      1045.25,      1045.25,                     6271.50,6, ,2,      1059.93,       985.00
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1017.00,      1017.00,      1017.05,      1010.11,      1016.55,                   855416.95,842, ,19,      1160.00,       977.44
N,N6,UGROCAP,SEC RED NCD 10.35% SR. II,       997.90,       992.00,       992.00,       992.00,       992.00,                     4960.00,5, ,1,      1030.12,       975.00
N,N7,CREDITACC,SEC RE NCD 9.10% SR I,      1000.95,      1000.95,      1000.95,      1000.95,      1000.95,                    15014.25,15, ,1,      1070.00,       970.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,       955.00,       961.00,       961.00,       961.00,       961.00,                    14415.00,15, ,1,      1360.00,       951.00
N,N7,IIHFL,SEC RE NCD 8.25% SR.I,       982.73,       984.80,       984.80,       982.00,       982.00,                   779093.00,793, ,9,      1040.00,       956.20
N,N7,L&TFIN,SERENCD 8.98% SR.VI OP2,      1035.00,      1040.00,      1054.00,      1040.00,      1054.00,                   625400.00,600, ,2,      1100.00,      1020.00
N,N7,NHBTF2023,NHB 8.90 NCD TR II SR 3 B,      9000.00,      8710.00,      8710.00,      8710.00,      8710.00,                     8710.00,1, ,1,      9000.00,      5593.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,         5.04,         5.04,         5.06,         5.04,         5.04,                   217884.81,43135, ,95,        11.51,         5.00
N,N7,UGROCAP,SEC RED NCD 10.50% SR.III,       995.00,      1006.00,      1006.00,       990.71,       990.71,                   152951.59,154, ,2,      1026.53,       950.00
