MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,925IBHFL25,SEC RE NCD 9.25% SR.II,       960.00,       975.00,       975.00,       975.00,       975.00,                    84825.00,87, ,2,      1000.00,       915.00
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       950.20,       975.20,       975.20,       975.20,       975.20,                     5851.20,6, ,2,      1065.00,       900.31
N,BI,IBHF25B,SEC RE NCD SR III,      1004.00,      1002.00,      1002.00,      1002.00,      1002.00,                    92184.00,92, ,1,      1080.00,       930.00
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       980.00,       930.20,       969.99,       810.85,       969.99,                   112691.46,124, ,5,       990.00,       810.85
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       972.25,       972.00,       972.00,       972.00,       972.00,                     2916.00,3, ,2,      1050.00,       934.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       911.00,       911.00,       911.00,       867.75,       880.00,                   173157.75,192, ,9,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       986.00,       995.00,       995.00,       995.00,       995.00,                    64675.00,65, ,1,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1030.00,      1030.00,      1030.00,      1030.00,      1030.00,                     3090.00,3, ,1,      1036.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.50,       246.19,       253.99,       246.19,       253.98,                    10390.58,42, ,4,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       302.50,       302.50,       304.00,       302.50,       304.00,                    16336.50,54, ,6,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,       995.00,       995.00,       995.00,       995.00,       995.00,                      995.00,1, ,1,      1020.00,       901.00
N,N1,CIFCZC25A,SEC RE NCD SR.II,      1043.90,      1080.00,      1080.00,      1080.00,      1080.00,                    32400.00,30, ,2,      1080.00,       950.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       250.00,       252.00,       250.00,       252.00,                    25100.00,100, ,3,       263.74,       240.00
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.64,       305.00,       305.00,       304.90,       304.90,                   213739.50,701, ,6,       320.00,       299.00
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1115.00,      1115.00,      1119.51,      1115.00,      1119.51,                   241977.55,217, ,2,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1087.00,      1093.00,      1093.00,      1092.75,      1092.80,                   327837.35,300, ,5,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1123.00,      1128.50,      1128.50,      1120.00,      1121.00,                   844971.00,754, ,5,      1177.00,      1062.20
N,N2,855IREDA29,IREDA 8.55NCDTR I SR II A,      1100.01,      1055.10,      1055.10,      1055.10,      1055.10,                   105510.00,100, ,1,      1650.00,      1011.00
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1064.00,      1048.00,      1049.00,      1045.00,      1045.94,                   210493.23,201, ,6,      1070.00,       991.00
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       980.00,       995.00,       995.00,       995.00,       995.00,                   127360.00,128, ,6,      1009.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       253.50,       255.00,       255.00,       255.00,       255.00,                      510.00,2, ,2,       262.98,       241.80
N,N3,10ISFL26,SEC RE NCD 10% SR 4,      1028.00,      1025.00,      1025.00,      1025.00,      1025.00,                    68675.00,67, ,2,      1028.00,       973.19
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       408.00,       411.00,       411.00,       408.00,       408.52,                   506919.50,1240, ,11,       428.46,       392.00
N,N3,866NTPC33,8.66%S-R-NCD SERIES 3A,      1283.51,      1399.00,      1399.00,      1398.99,      1399.00,                   839398.00,600, ,3,      1450.00,      1120.10
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       998.00,       950.50,       950.50,       950.50,       950.50,                     9505.00,10, ,1,      1011.00,       901.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,      1000.00,      1005.00,      1007.00,      1005.00,      1007.00,                    35235.00,35, ,2,      1025.00,       990.00
N,N3,BILNCD2021,UNSEC RED NCD 5.50%,        30.30,        30.21,        30.49,        30.21,        30.30,                   145603.59,4806, ,111,        30.69,        25.00
N,N3,PFC,7.60% TAX FREE NCD,      1273.00,      1208.21,      1208.21,      1208.21,      1208.21,                    59202.29,49, ,1,      1279.84,      1119.01
