Confirmed list of securities to be auctioned in A 2024083 to be held on May 06 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIIND,EQ,1
2,ADANIENT,EQ,26
3,ADANIPOWER,EQ,8000
4,AEGISCHEM,EQ,2
5,AHL,EQ,197
6,AIROLAM,EQ,240
7,ALPEXSOLAR,SM,800
8,ALPL30IETF,EQ,2
9,AMDIND,EQ,46
10,APLLTD,EQ,50
11,APOLLOHOSP,EQ,9
12,APOLLOPIPE,EQ,109
13,ARENTERP,EQ,67
14,ARROWGREEN,EQ,600
15,ASHOKLEY,EQ,200
16,AUTOIETF,EQ,2
17,AVANTIFEED,EQ,5
18,AXISBPSETF,EQ,2140
19,AXISTECETF,EQ,142
20,BAJAJCON,EQ,20
21,BAJAJHIND,EQ,584
22,BAJFINANCE,EQ,4
23,BALKRISIND,EQ,1819
24,BALRAMCHIN,EQ,142
25,BALUFORGE,EQ,1521
26,BANSWRAS,EQ,1
27,BATAINDIA,EQ,88
28,BBNPPGOLD,EQ,2
29,BERGEPAINT,EQ,42
30,BHAGCHEM,EQ,672
31,BHANDARI,EQ,1
32,BIRLAMONEY,EQ,23
33,BLKASHYAP,EQ,1208
34,BPCL,EQ,24
35,CAPITALSFB,EQ,1702
36,CEATLTD,EQ,1
37,CENTRALBK,EQ,600
38,CHEMBOND,EQ,130
39,CLEDUCATE,EQ,1000
40,COALINDIA,EQ,20
41,COCHINSHIP,EQ,22
42,CONFIPET,EQ,255
43,COUNCODOS,EQ,83
44,CREATIVEYE,EQ,40
45,CRISIL,EQ,4
46,CSBBANK,EQ,51
47,CUB,EQ,844
48,CYBERTECH,EQ,1
49,CYIENT,EQ,5
50,DAVANGERE,EQ,14
51,DBSTOCKBRO,EQ,8
52,DCXINDIA,EQ,100
53,DHUNINV,EQ,1
54,DRREDDY,EQ,15
55,DSSL,EQ,6
56,DYNAMIC,SM,1000
57,EBBETF0431,EQ,20
58,EGOLD,EQ,2
59,EICHERMOT,EQ,99
60,EIDPARRY,EQ,1
61,EIHAHOTELS,EQ,3
62,EMAMILTD,EQ,1
63,ENERGYDEV,EQ,7
64,ENGINERSIN,EQ,100
65,ESCORTS,EQ,2
66,FEDERALBNK,EQ,55
67,FIBERWEB,EQ,100
68,GARFIBRES,EQ,7
69,GENSOL,EQ,313
70,GFLLIMITED,EQ,5
71,GLENMARK,EQ,5
72,GMDCLTD,EQ,822
73,GMRINFRA,EQ,60
74,GMRP&UI,EQ,121484
75,GNA,EQ,50
76,GOLDETFADD,EQ,352
77,GRASIM,EQ,304
78,GREAVESCOT,EQ,503
79,HAL,EQ,16
80,HATSUN,EQ,11
81,HBLPOWER,EQ,100
82,HDFCMOMENT,EQ,161
83,HINDCOPPER,EQ,1000
84,HINDMOTORS,EQ,6114
85,HINDOILEXP,EQ,1
86,HINDZINC,EQ,10
87,HPL,EQ,50
88,IBREALEST,EQ,426
89,IBULHSGFIN,EQ,150
90,IDBI,EQ,223
91,IEL,EQ,15803
92,IEX,EQ,25
93,IFCI,EQ,11000
94,IGL,EQ,45
95,IITL,EQ,5317
96,INDBANK,EQ,5000
97,INDIAMART,EQ,162
98,INDUSINDBK,EQ,390
99,INNOVACAP,EQ,100
100,INOXINDIA,EQ,22
101,INTLCONV,EQ,2
102,IOB,EQ,31
103,IRCTC,EQ,150
104,IRMENERGY,EQ,5
105,ITI,EQ,10
106,IVC,EQ,2242
107,JINDALSAW,EQ,2
108,JINDALSTEL,EQ,205
109,JISLJALEQS,EQ,180
110,JKPAPER,EQ,1
111,JPASSOCIAT,EQ,17000
112,JSL,EQ,1100
113,JTEKTINDIA,EQ,1
114,KAYA,EQ,2
115,KCP,EQ,1
116,KILITCH,EQ,1
117,KIRLPNU,EQ,8
118,KOTAKBANK,EQ,2
119,LIQUIDIETF,EQ,25
120,LT,EQ,29
121,LTF,EQ,587
122,LTIM,EQ,2
123,LUPIN,EQ,5
124,M&M,EQ,22
125,MAHABANK,EQ,292
126,MAHAPEXLTD,EQ,453
127,MARALOVER,EQ,1000
128,MARUTI,EQ,2
129,MAYURUNIQ,EQ,1
130,MINDSPACE,RR,189
131,MOMOMENTUM,EQ,744
132,MONTECARLO,EQ,100
133,MOTHERSON,EQ,110
134,MOTISONS,EQ,15
135,MPSLTD,EQ,3
136,NCC,EQ,21
137,NETWEB,EQ,136
138,NFL,EQ,100
139,NITIRAJ,EQ,48
140,NMDC,EQ,200
141,ONWARDTEC,EQ,1
142,ORIENTELEC,EQ,1
143,ORIENTPPR,EQ,2050
144,PEL,EQ,29
145,PENIND,EQ,1
146,PENINLAND,EQ,282776
147,PFC,EQ,15
148,PFOCUS,EQ,2
149,POCL,EQ,5
150,PRATHAM,SM,1600
151,PRIMESECU,EQ,10
152,PRUDENT,EQ,77
153,PSPPROJECT,EQ,2
154,QUICKHEAL,EQ,1
155,RAJESHEXPO,EQ,20
