Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06052024,1702171218,0002446
Trade Date <06-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,3,3,100.00
20,2,1003ICCL28,NX,11,11,100.00
20,3,1003IHF30A,NV,95,95,100.00
20,4,1003ISFL28,N4,21,21,100.00
20,5,1015ECL29,NR,728,728,100.00
20,6,1018GS2026,GS,2802,2802,100.00
20,7,1025ICCL26,NT,100,100,100.00
20,8,1025NFL25,N5,420,420,100.00
20,9,1025UCL25,N8,85,85,100.00
20,10,1030ICCL28,NM,1,1,100.00
20,11,1040UCL25,N4,750,720,96.00
20,12,1049DLS25A,Y5,414,409,98.79
20,13,1050NFL26,N7,353,353,100.00
20,14,1065NFL27,NC,16,16,100.00
20,15,10CAGL27,N5,39,39,100.00
20,16,10IHFL30A,BV,124,124,100.00
20,17,10IIFL28,N4,63,63,100.00
20,18,10IIFL28A,NE,20,20,100.00
20,19,10IIFL29,N6,12,12,100.00
20,20,10ISFL26,N3,67,67,100.00
20,21,10NFL25,N9,10,10,100.00
20,22,10NIDO26,N6,600,600,100.00
20,23,182D010824,TB,300,300,100.00
20,24,182D031024,TB,1100,1100,100.00
20,25,182D040724,TB,1900,1900,100.00
20,26,182D060624,TB,600,600,100.00
20,27,182D090524,TB,100,100,100.00
20,28,182D110724,TB,100,100,100.00
20,29,182D120924,TB,900,900,100.00
20,30,182D130624,TB,300,300,100.00
20,31,182D150824,TB,200,100,50.00
20,32,182D180724,TB,100,100,100.00
20,33,182D190924,TB,500,500,100.00
20,34,182D200624,TB,300,300,100.00
20,35,182D220824,TB,500,300,60.00
20,36,182D241024,TB,100,100,100.00
20,37,182D250724,TB,100,100,100.00
20,38,182D260924,TB,500,500,100.00
20,39,182D290824,TB,100,100,100.00
20,40,20MICRONS,EQ,204391,111129,54.37
20,41,360ONE,EQ,815497,614094,75.30
20,42,364D030425,TB,200,200,100.00
20,43,364D090524,TB,8000,8000,100.00
20,44,364D121224,TB,100,100,100.00
20,45,364D130225,TB,200,200,100.00
20,46,364D180425,TB,100,100,100.00
20,47,364D180724,TB,400,400,100.00
20,48,364D230524,TB,100,100,100.00
20,49,364D300524,TB,12200,12200,100.00
20,50,3IINFOLTD,EQ,1002317,518832,51.76
20,51,3MINDIA,EQ,1531,668,43.63
20,52,3PLAND,EQ,15399,5426,35.24
20,53,515GS2025,GS,52,51,98.08
20,54,563GS2026,GS,5,5,100.00
20,55,574GS2026,GS,301,298,99.00
20,56,5PAISA,EQ,77915,38680,49.64
20,57,63MOONS,EQ,77696,50117,64.50
20,58,654GS2032,GS,160007,160004,100.00
20,59,664GS2035,GS,1,1,100.00
20,60,667GS2035,GS,16200,8100,50.00
20,61,667GS2050,GS,10,10,100.00
20,62,669GS2024,GS,8,4,50.00
20,63,689GS2025,GS,1,1,100.00
20,64,699GS2026,GS,1002,1002,100.00
20,65,699GS2051,GS,545,545,100.00
20,66,706GS2028,GS,13016,8958,68.82
20,67,710GS2029,GS,32152,25050,77.91
20,68,717GS2030,GS,3229,3229,100.00
20,69,718GS2033,GS,1200,1200,100.00
20,70,718GS2037,GS,93307,70107,75.14
20,71,71GS2034,GS,400,400,100.00
20,72,725GS2063,GS,3250,2350,72.31
20,73,726GS2032,GS,14710,12655,86.03
20,74,726GS2033,GS,10000,10000,100.00
20,75,728IRFC30,NG,400,400,100.00
20,76,732GS2030,GS,37499,37499,100.00
20,77,732IRFC25,NI,16,16,100.00
20,78,733GS2026,GS,4211,4111,97.63
20,79,734GS2064,GS,2100,2100,100.00
20,80,734IRFC28,N4,15,8,53.33
20,81,736NTPC25D,NB,94,79,84.04
20,82,737GS2028,GS,5005713,5005713,100.00
20,83,738GS2027,GS,65279,65192,99.87
20,84,739NHAI26,N8,150,139,92.67
20,85,73GS2053,GS,21750,21750,100.00
20,86,741GS2036,GS,4983,4983,100.00
20,87,744AP33,SG,100,100,100.00
20,88,746GS2073,GS,824,824,100.00
20,89,74GS2035,GS,3500,3500,100.00
20,90,74GS2062,GS,2474,2474,100.00
20,91,753IRFC30,NJ,1,1,100.00
20,92,754GS2036,GS,414284,303778,73.33
20,93,755GJ31,SG,300,300,100.00
20,94,762NTPC35F,ND,50,50,100.00
20,95,764IRFC31,NO,1000,1000,100.00
20,96,769IGT28,NH,25,25,100.00
20,97,769NHAI31,NE,1771,1771,100.00
20,98,76NHAI31,NA,1135,1035,91.19
20,99,773RJ38,SG,100,100,100.00
20,100,77AP29A,SG,100,100,100.00
20,101,78ABFL33,N4,25,25,100.00
20,102,79NHIT35,N1,54,54,100.00
20,103,79NHIT40,N2,701,701,100.00
20,104,79NHIT47,N3,1240,1220,98.39
20,105,810IRFC27,N2,217,217,100.00
20,106,81ABFL33,N5,250,250,100.00
