Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26072024,2585410156,0002498
Trade Date <26-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,937,837,89.33
20,2,1003ISFL28,N4,53,50,94.34
20,3,1015ECL29,NR,391,391,100.00
20,4,1018GS2026,GS,1100,1100,100.00
20,5,1025IHF34,Z8,614,614,100.00
20,6,1025UCL25,N8,60,60,100.00
20,7,1030ICCL28,NM,305,220,72.13
20,8,1049DLS25A,Y5,211,211,100.00
20,9,1050NFL26,N7,349,235,67.34
20,10,1050UCL25,N7,10,10,100.00
20,11,1060ECL29,NS,287,276,96.17
20,12,1065NFL27,NC,279,279,100.00
20,13,10IIFL28,N4,51,50,98.04
20,14,10IIFL28A,NE,558,533,95.52
20,15,10IIFL29,N6,206,205,99.51
20,16,10NIDO26,N6,85,85,100.00
20,17,11UCL26,NC,105,105,100.00
20,18,182D190924,TB,100,100,100.00
20,19,182D191224,TB,100,100,100.00
20,20,182D241024,TB,100,100,100.00
20,21,182D281124,TB,200,200,100.00
20,22,20MICRONS,EQ,4490969,1053784,23.46
20,23,360ONE,EQ,171301,121929,71.18
20,24,364D020525,TB,300,200,66.67
20,25,364D080525,TB,100,100,100.00
20,26,364D121224,TB,100,100,100.00
20,27,364D200325,TB,100,100,100.00
20,28,364D270225,TB,1000,1000,100.00
20,29,3IINFOLTD,EQ,1481238,476256,32.15
20,30,3MINDIA,EQ,4874,1999,41.01
20,31,3PLAND,EQ,81114,17277,21.30
20,32,522GS2025,GS,2,2,100.00
20,33,563GS2026,GS,100,100,100.00
20,34,574GS2026,GS,43,40,93.02
20,35,5PAISA,EQ,52723,26351,49.98
20,36,610GS2031,GS,2100,2100,100.00
20,37,618GS2024,GS,1,1,100.00
20,38,63MOONS,EQ,216954,144866,66.77
20,39,654GS2032,GS,2000,2000,100.00
20,40,663TN35,SG,100,100,100.00
20,41,667GS2035,GS,2,2,100.00
20,42,667GS2050,GS,1958,1957,99.95
20,43,676GS2061,GS,91,91,100.00
20,44,689GS2025,GS,5308,5308,100.00
20,45,695GS2061,GS,1,1,100.00
20,46,699GS2026,GS,6224,6224,100.00
20,47,699GS2051,GS,5000,5000,100.00
20,48,702GS2027,GS,300,300,100.00
20,49,704GS2029,GS,200,200,100.00
20,50,704IRFC28,N6,136,136,100.00
20,51,706GS2028,GS,2082,2081,99.95
20,52,710GS2029,GS,9251,8452,91.36
20,53,717GS2030,GS,256,256,100.00
20,54,718GS2037,GS,33151,21347,64.39
20,55,71GS2034,GS,311110,311110,100.00
20,56,723GS2039,GS,1400,1400,100.00
20,57,725GS2063,GS,43760,39522,90.32
20,58,726GS2029,GS,584,392,67.12
20,59,726GS2032,GS,9000,8750,97.22
20,60,726GS2033,GS,26250,26250,100.00
20,61,727GS2026,GS,50,50,100.00
20,62,729NHAI26,NC,42,42,100.00
20,63,732GS2030,GS,2600,2600,100.00
20,64,732IRFC25,NI,103,103,100.00
20,65,733GS2026,GS,39149,35848,91.57
20,66,734GS2064,GS,1723,1723,100.00
20,67,736NTPC25D,NB,1,1,100.00
20,68,737GS2028,GS,1001,1001,100.00
20,69,738GS2027,GS,64295,63485,98.74
20,70,738REC27TF,N2,501,501,100.00
20,71,739NHAI26,N8,100,100,100.00
20,72,73GS2053,GS,23500,23500,100.00
20,73,740IIFCL33,N1,30,30,100.00
20,74,741GS2036,GS,32056,30178,94.14
20,75,743CG29,SG,500,500,100.00
20,76,746GS2073,GS,3339,3339,100.00
20,77,753IRFC30,NJ,200,200,100.00
20,78,754GS2036,GS,168030,163837,97.50
20,79,758GJ32,SG,100,100,100.00
20,80,762GS2039,GS,374,374,100.00
20,81,762UP34,SG,100,100,100.00
20,82,764HUDCO31,N8,448,448,100.00
20,83,764IRFC31,NO,656,626,95.43
20,84,764NABAR31,N2,1225,1050,85.71
20,85,768KA37,SG,100,100,100.00
20,86,769HUDCO31,N9,93,93,100.00
