Confirmed list of securities to be auctioned in A 2024139 to be held on Jul 26 2024.

Sr No,Symbol,Series,Total Qty
1,360ONE,EQ,94
2,9PCHFL31A,NA,9
3,AAVAS,EQ,150
4,ABB,EQ,15
5,ABBOTINDIA,EQ,80
6,ABCAPITAL,EQ,20457
7,ABDL,EQ,1000
8,ABFRL,EQ,770741
9,ABSLPSE,EQ,20
10,ACC,EQ,300
11,ADANIENT,EQ,4066
12,ADANIPORTS,EQ,975
13,ADSL,EQ,566
14,AEROFLEX,EQ,200
15,AGRITECH,EQ,260
16,AIROLAM,EQ,68
17,AKSHAR,EQ,384
18,AKSHOPTFBR,EQ,1343
19,ALKALI,EQ,43
20,ALPA,EQ,387
21,AMBIKCO,EQ,10
22,AMBUJACEM,EQ,3600
23,APOLLO,EQ,3237
24,APOLLOTYRE,EQ,3400
25,ARVSMART,EQ,500
26,ASHAPURMIN,EQ,22
27,ASHOKLEY,EQ,9801
28,ASIANPAINT,EQ,2000
29,ASMS,EQ,143
30,ASTRAL,EQ,734
31,ATUL,EQ,1155
32,AUBANK,EQ,5499
33,AURIONPRO,EQ,157
34,AUROPHARMA,EQ,7150
35,AXISBANK,EQ,2174
36,AYMSYNTEX,EQ,2
37,BAJAJ-AUTO,EQ,521
38,BAJAJCON,EQ,496
39,BAJAJFINSV,EQ,500
40,BAJAJHIND,EQ,2903
41,BAJFINANCE,EQ,671
42,BALAJITELE,EQ,20
43,BALMLAWRIE,EQ,1
44,BALRAMCHIN,EQ,10
45,BANDHANBNK,EQ,5600
46,BANKBARODA,EQ,5850
47,BANSALWIRE,EQ,318
48,BATAINDIA,EQ,1500
49,BEARDSELL,EQ,1005
50,BEDMUTHA,EQ,20
51,BEL,EQ,11350
52,BEML,EQ,200
53,BERGEPAINT,EQ,14520
54,BHARATFORG,EQ,1501
55,BHARTIARTL,EQ,10384
56,BHEL,EQ,28726
57,BIOCON,EQ,27500
58,BIRET,RR,4
59,BLAL,EQ,11
60,BLKASHYAP,EQ,19
61,BLUESTARCO,EQ,1
62,BOMDYEING,EQ,762
63,BOSCHLTD,EQ,75
64,BPCL,EQ,12800
65,BRITANNIA,EQ,735
66,BSOFT,EQ,5000
67,CANBK,EQ,64248
68,CANFINHOME,EQ,1800
69,CAPTRUST,EQ,1
70,CENTEXT,EQ,6287
71,COALINDIA,EQ,7879
72,COASTCORP,EQ,414
73,COFORGE,EQ,1253
74,COLPAL,EQ,2237
75,CONCOR,EQ,1000
76,CORALFINAC,EQ,5
77,CREST,EQ,1
78,CROMPTON,EQ,800
79,CUMMINSIND,EQ,300
80,DALBHARAT,EQ,450
81,DANGEE,EQ,3549
82,DATAPATTNS,EQ,64
83,DBSTOCKBRO,EQ,32
84,DEEPAKNTR,EQ,3626
85,DIVISLAB,EQ,600
86,DIXON,EQ,100
87,DLF,EQ,13039
88,DOMS,EQ,10
89,DRREDDY,EQ,1000
90,EICHERMOT,EQ,1400
91,ELGIEQUIP,EQ,2138
92,EMAMIPAP,EQ,18
93,ENERGYDEV,EQ,890
94,EPACK,EQ,90
95,EXIDEIND,EQ,18000
96,FEDERALBNK,EQ,176348
97,GAIL,EQ,9150
98,GATEWAY,EQ,10
99,GLENMARK,EQ,2175
100,GNFC,EQ,9102
101,GODREJCP,EQ,2500
102,GODREJPROP,EQ,4320
103,GOLDIAM,EQ,1
