1,AARTIPHARM,INE0LRU01027,645.5,20
2,DEEPAKNTR,INE288B01029,2953.9,20
3,TVSSCS,INE395N01027,191.64,20
4,NFL,INE870D01012,134.04,23.56
5,MARUTI,INE585B01010,12220.95,9
6,RAJESHEXPO,INE343B01030,293.95,20
7,BLUESTARCO,INE472A01039,1706.15,20
8,SGBJAN29IX,IN0020200377,7536.63,10
9,ITI,INE248A01017,297.6,23.07
10,BECTORFOOD,INE495P01012,1451.15,20
11,SGBMAR25,IN0020160126,7351.75,10
12,INDIAGLYCO,INE560A01015,1304.25,20
13,PGEL,INE457L01029,525.9,21.31
14,SGBSEP27,IN0020190115,7444,10
15,SGBNOV25VI,IN0020170083,7500,10
16,RECLTD,INE020B01018,594.2,21.3
17,SGBAUG27,IN0020190107,7619,10
18,SGBMAY26,IN0020180033,7450,10
19,FLUOROCHEM,INE09N301011,3197,20
20,PAGEIND,INE761H01022,41568.8,20
21,EICHERMOT,INE066A01021,4913.55,9.98
22,GUJALKALI,INE186A01019,783.7,20
23,NMDC,INE584A01023,222.67,20
24,KIRLOSENG,INE146L01010,1369.75,20
25,MOIL,INE490G01020,397.95,21.38
26,ANANTRAJ,INE242C01024,594.35,20
27,TIINDIA,INE974X01010,4050.8,20
28,CHAMBLFERT,INE085A01013,523.75,20
29,SGBNOV25,IN0020170091,7400,10
30,RCF,INE027A01015,192.37,22.62
31,NCC,INE868B01028,320.35,21.02
32,STOVEKRAFT,INE00IN01015,757.15,20
33,VENUSPIPES,INE0JA001018,2221.1,20
34,TITAN,INE280A01028,3560.4,9.22
35,BASF,INE373A01013,6507.8,20
36,NIFTYIETF,INF109K012R6,274.75,6
37,HDFCBANK,INE040A01034,1625.8,9
38,HINDALCO,INE038A01020,685.6,13
39,LIQUIDBEES,INF732E01037,1000,5
40,POWERINDIA,INE07Y701011,12414.25,20
41,TATACONSUM,INE192A01025,1177.55,9
42,SUBEXLTD,INE754A01055,30.98,21.81
43,SGBMAR30X,IN0020210319,7886.33,10
44,TANLA,INE483C01032,919.9,20
45,TORNTPHARM,INE685A01028,3350.75,20
46,YESBANK,INE528G01035,24.45,20
47,COLPAL,INE259A01022,3574.5,20
48,NRBBEARING,INE349A01021,318.4,20
49,ROSSARI,INE02A801020,912.55,20
50,SGBJUN30,IN0020220045,7808,10
51,SHRIRAMPPS,INE217L01019,124.37,20.61
52,SGBOCT25IV,IN0020170067,7500,10
53,DMART,INE192R01011,5099.45,20
54,SULA,INE142Q01026,484.7,20
55,ABSLLIQUID,INF209KB18T9,1000,5
56,INDUSTOWER,INE121J01017,424.9,20
57,RICOAUTO,INE209B01025,121.55,22.88
58,UCOBANK,INE691A01018,52.23,20.46
59,DOMS,INE321T01012,2345.25,20
60,JUNIORBEES,INF732E01045,791.37,6.29
61,KFINTECH,INE138Y01010,1049.55,20
62,FORTIS,INE061F01013,526.4,20
63,BERGEPAINT,INE463A01038,576.05,20
64,OIL,INE274J01014,671.3,20
65,ITC,INE154A01025,505.4,9
66,EMAMILTD,INE548C01032,812,20
67,EBBETF0431,INF754K01LE1,1245.46,20
68,IMFA,INE919H01018,682.1,20.05
69,3MINDIA,INE470A01017,36043.9,20
70,CONFIPET,INE552D01024,84.52,20
71,GUJGASLTD,INE844O01030,596.9,20
72,SETF10GILT,INF200KA1JT1,236.96,10
73,WHIRLPOOL,INE716A01013,2065.5,20
74,SOTL,INE035D01020,605.3,20
75,LTF,INE498L01015,168.21,20
76,VTL,INE825A01020,483.7,20
77,ICICIB22,INF109KB15Y7,117.77,20
78,JYOTHYLAB,INE668F01031,565.7,20
79,INDIANB,INE562A01011,552.1,20
80,MANKIND,INE634S01028,2281.7,20
81,GMDCLTD,INE131A01031,371.95,22.44
82,ASTRAL,INE006I01046,1890.25,20
83,SONACOMS,INE073K01018,681.95,20
84,HAVELLS,INE176B01034,1920.55,20
85,INTELLECT,INE306R01017,983.85,20
86,SAFARI,INE429E01023,2384.1,20
87,PFIZER,INE182A01018,5975.4,20
88,MCX,INE745G01035,4798.35,20
89,DRREDDY,INE089A01023,7062.45,9
90,ARVIND,INE034A01011,408.9,20
91,DCBBANK,INE503A01015,122.67,20
92,RRKABEL,INE777K01022,1645.15,20
93,JSWINFRA,INE880J01026,314.05,20
94,BIOCON,INE376G01013,355,20
95,BIRLACORPN,INE340A01012,1306.3,20
96,DCXINDIA,INE0KL801015,345.3,100
97,ANDHRAPAP,INE435A01028,562,20
98,PIIND,INE603J01030,4368.6,20
99,INDUSINDBK,INE095A01012,1384,11.27
100,TATAPOWER,INE245A01021,424.5,20
101,BRITANNIA,INE216A01030,5837.35,9
102,IOLCP,INE485C01011,437.1,20
103,SGBNOV258,IN0020170109,7405,10
104,SGBOCT27VI,IN0020190388,7400,10
105,BPCL,INE029A01011,351.2,13.51
106,SGBDE30III,IN0020220110,7827.71,10
107,ABB,INE117A01022,7921.55,20
108,APTUS,INE852O01025,314.1,20
109,GOLDBEES,INF204KB17I5,60.38,20
110,SGBSEP24,IN0020160043,7245,10
111,CEATLTD,INE482A01020,2825.75,20
112,NSLNISP,INE0NNS01018,54.98,20
113,SGBOCT25V,IN0020170075,7350.6,10
114,MRF,INE883A01011,137831.35,20
115,SGBJUN28,IN0020200104,7499.94,10
116,SYNGENE,INE398R01022,834.1,20
117,INOXINDIA,INE616N01034,1189.2,20
118,ACC,INE012A01025,2325.15,20
119,GRINDWELL,INE536A01023,2466.1,20
120,SHREECEM,INE070A01015,24808.05,20
121,PHARMABEES,INF204KC1089,23.04,20
122,CLEAN,INE227W01023,1564.7,20
123,HCLTECH,INE860A01027,1677.25,9
124,JUBLPHARMA,INE700A01033,898.45,20
125,TIMKEN,INE325A01013,3712.2,20
126,SGBMAR28X,IN0020190552,7516.66,10
127,SGBSEP31II,IN0020230093,7819.1,10
128,SBFC,INE423Y01016,86.01,20
129,ARE&M,INE885A01032,1554,20
130,NIITLTD,INE161A01038,118.45,20
131,ADANIENSOL,INE931S01010,1088.4,23.47
132,KAYNES,INE918Z01012,5154.4,20.08
133,STARCEMENT,INE460H01021,224.79,20
134,SGBJUL25,IN0020170034,7366.39,10
135,TI,INE133E01013,242.45,20
136,EXIDEIND,INE302A01020,508,20
137,THERMAX,INE152A01029,4497.5,20
138,GOKEX,INE887G01027,925.25,20
139,GILLETTE,INE322A01010,8266.6,20
140,DHAMPURSUG,INE041A01016,206.95,20
141,MOTILALOFS,INE338I01027,694.85,20
142,ZAGGLE,INE07K301024,358.65,20
143,SGBOCT27,IN0020190370,7450,10
144,JSWSTEEL,INE019A01038,925.8,11.06
145,TDPOWERSYS,INE419M01027,425.1,20
146,BAJAJHLDNG,INE118A01012,9746.5,20
147,TTML,INE517B01013,92.39,21.33
148,IDEAFORGE,INE349Y01013,696.6,20
149,M&MFIN,INE774D01024,307.75,20
150,KNRCON,INE634I01029,331.85,20
151,RAIN,INE855B01025,160.4,20
