Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01082024,2127474019,0002517
Trade Date <01-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,120,120,100.00
20,2,1003IIFL29,NC,1196,1152,96.32
20,3,1003ISFL28,N4,708,647,91.38
20,4,1015ECL29,NR,193,193,100.00
20,5,1018GS2026,GS,5,5,100.00
20,6,1025NFL25,N5,9,9,100.00
20,7,1025SCL34,Z8,38,38,100.00
20,8,1025SCL34A,ZT,1,1,100.00
20,9,1040UCL25,N4,3,3,100.00
20,10,1049DLSL25,NX,2,2,100.00
20,11,1050NFL26,N7,190,190,100.00
20,12,1060ECL29,NS,176,176,100.00
20,13,1065NFL27,NC,128,128,100.00
20,14,10CAGL27,N5,23,23,100.00
20,15,10IIFL28,N4,475,475,100.00
20,16,10IIFL28A,NE,350,350,100.00
20,17,10NIDO26,N6,39,20,51.28
20,18,10SCL30A,BV,260,260,100.00
20,19,1190VCCL26,N0,3,3,100.00
20,20,11DLSL25,NV,70,70,100.00
20,21,182D020125,TB,100,100,100.00
20,22,182D031024,TB,100,100,100.00
20,23,182D050924,TB,100,100,100.00
20,24,182D071124,TB,200,200,100.00
20,25,182D121224,TB,100,100,100.00
20,26,182D150824,TB,100,100,100.00
20,27,182D221124,TB,100,100,100.00
20,28,182D230125,TB,1900,1900,100.00
20,29,182D290824,TB,100,100,100.00
20,30,20MICRONS,EQ,296358,154117,52.00
20,31,360ONE,EQ,4006661,2159968,53.91
20,32,364D030725,TB,2000,2000,100.00
20,33,364D050625,TB,100,100,100.00
20,34,364D100725,TB,1600,1600,100.00
20,35,364D121224,TB,100,100,100.00
20,36,364D190625,TB,200,200,100.00
20,37,364D191224,TB,100,100,100.00
20,38,364D240425,TB,300,300,100.00
20,39,364D240725,TB,3000,3000,100.00
20,40,364D290525,TB,300,300,100.00
20,41,3IINFOLTD,EQ,1034540,606449,58.62
20,42,3MINDIA,EQ,18527,15547,83.92
20,43,3PLAND,EQ,61790,8541,13.82
20,44,515GS2025,GS,1,1,100.00
20,45,522GS2025,GS,667,667,100.00
20,46,563GS2026,GS,30,15,50.00
20,47,574GS2026,GS,200,100,50.00
20,48,5PAISA,EQ,40862,20701,50.66
20,49,610GS2031,GS,4,2,50.00
20,50,63MOONS,EQ,1049278,376223,35.86
20,51,654GS2032,GS,623,619,99.36
20,52,667GS2035,GS,7367,7366,99.99
20,53,667GS2050,GS,4821,4821,100.00
20,54,676GS2061,GS,4,4,100.00
20,55,695GS2061,GS,4000,4000,100.00
20,56,699GS2026,GS,15501,10001,64.52
20,57,699GS2051,GS,2919,2919,100.00
20,58,702GS2031,GS,28100,27200,96.80
20,59,704GS2029,GS,7300,5800,79.45
20,60,706GS2028,GS,120,120,100.00
20,61,710GS2029,GS,18002,17002,94.45
20,62,711NTPC25A,N8,1,1,100.00
20,63,717GS2030,GS,4900,4900,100.00
20,64,718GS2033,GS,35300,25300,71.67
20,65,718GS2037,GS,151796,112142,73.88
20,66,71GS2034,GS,100,100,100.00
20,67,723GS2039,GS,100,100,100.00
20,68,725GS2063,GS,92558,92357,99.78
20,69,726GS2032,GS,20074,20074,100.00
20,70,726GS2033,GS,360,360,100.00
20,71,727GS2026,GS,1,1,100.00
20,72,732GS2030,GS,4400,4300,97.73
20,73,733GS2026,GS,600,600,100.00
20,74,734GS2064,GS,2700,2700,100.00
20,75,736NTPC25D,NB,2,1,50.00
20,76,737GS2028,GS,1145,1145,100.00
20,77,738GS2027,GS,601478,595558,99.02
20,78,739NHAI26,N8,127,127,100.00
20,79,73GS2053,GS,45975,43250,94.07
20,80,740IIFCL33,N1,1320,1220,92.42
20,81,741GS2036,GS,17000,15000,88.24
20,82,743REC35,NH,360,360,100.00
20,83,746GS2073,GS,45300,45300,100.00
20,84,746MH33,SG,100,100,100.00
20,85,74GS2062,GS,993,993,100.00
20,86,750IRFC35,NK,158,158,100.00
20,87,753IRFC30,NJ,210,210,100.00
20,88,753NTPC30E,NC,78,78,100.00
20,89,754GS2036,GS,351797,334355,95.04
20,90,755GJ31,SG,5000,5000,100.00
20,91,758GJ32,SG,100,100,100.00
20,92,762NTPC35F,ND,88,83,94.32
20,93,764HUDCO31,N8,108,108,100.00
20,94,764IRFC31,NO,3728,3716,99.68
20,95,764NABAR31,N2,893,893,100.00
20,96,765GJ29A,SG,100,100,100.00
20,97,765UP34,SG,100,100,100.00
20,98,769NHAI31,NE,3292,3292,100.00
20,99,76NHAI31,NA,4811,2827,58.76
20,100,771RJ33,SG,100,100,100.00
20,101,774IREDA31,N7,859,567,66.01
20,102,78ABFL33,N4,1,1,100.00
20,103,797IGT31,NL,78,77,98.72
20,104,79NHIT40,N2,1848,1375,74.40
20,105,79NHIT47,N3,282,282,100.00
20,106,801TCH25,N4,227,227,100.00
20,107,812REC27,NI,900,900,100.00
20,108,824GS2027,GS,100,100,100.00
20,109,829LTF24,NL,201,192,95.52
20,110,82HUDCO27,N2,1015,1015,100.00
20,111,82IGT31,NJ,7733,6958,89.98
20,112,830NHAI27,N2,470,470,100.00
20,113,833SCFL24,YX,12,12,100.00
20,114,835SCL23,NN,2,2,100.00
20,115,837REC33,N7,6,6,100.00
20,116,842IIFL26,NL,3907,3907,100.00
20,117,843IHFL29,NC,86,86,100.00
20,118,849NTPC25,N7,1294762,1096339,84.67
20,119,84TCHF28,NA,488,400,81.97
20,120,85IIFL25,NO,5,5,100.00
20,121,85TCAPS24,N6,1073,875,81.55
20,122,865IFL28,NZ,121,121,100.00
20,123,865IIFL28,NS,2132,2132,100.00
20,124,865IRFC29,NA,1052,1052,100.00
20,125,865LTF26,NN,6,6,100.00
20,126,865TCAPS27,N8,352,246,69.89
20,127,86LTF24,NJ,76,66,86.84
20,128,871REC28,N9,809,809,100.00
20,129,872MMFSL26,N1,129,129,100.00
20,130,873NTPC28,N5,100,100,100.00
20,131,875IIFL26A,NQ,240,120,50.00
20,132,875NHAI29,N6,840,556,66.19
20,133,875PCHFL26,N8,80,80,100.00
20,134,875SFL27,ZF,30,30,100.00
20,135,876HUDCO28,ND,1025,925,90.24
20,136,880IREDA29,N5,4,3,75.00
20,137,885SCL26,N9,300,300,100.00
20,138,888IRFC29,NE,1309,1285,98.17
20,139,890ICCL23A,NZ,129,119,92.25
20,140,891IIFCL34,N4,1900,1900,100.00
20,141,891NTPC33,N6,70,70,100.00
20,142,892NHPC33,N6,150,150,100.00
20,143,892PFCL33,N8,250,220,88.00
20,144,897MOFSL29,N4,25,25,100.00
20,145,8ABFL26,N0,100,100,100.00
20,146,901HUDCO34,NE,23,22,95.65
20,147,901NHB34,N6,4,4,100.00
20,148,903SFL28,YI,125,85,68.00
20,149,905SC24,ZB,1,1,100.00
20,150,910TCAP28,NA,449,449,100.00
20,151,915SCL26,NE,83,73,87.95
20,152,91D031024,TB,1000,1000,100.00
20,153,91D080824,TB,1200,1200,100.00
20,154,91D101024,TB,2600,2500,96.15
20,155,91D120924,TB,10200,10200,100.00
20,156,91D150824,TB,900,600,66.67
20,157,91D181024,TB,100,100,100.00
20,158,91MOFSL27,N2,50,50,100.00
20,159,920IIFLS26,N8,150,150,100.00
20,160,925IHFL25D,N6,16,16,100.00
20,161,92GS2030,GS,1100,1100,100.00
20,162,930SFL28,YP,275,275,100.00
20,163,931SFL26,Z5,25,25,100.00
20,164,93MOFSL34,N6,2,2,100.00
20,165,943ECL28,NJ,871,862,98.97
20,166,945CAGL24,N1,63,63,100.00
20,167,945IFSL25,N4,100,100,100.00
20,168,948SCL26I,AX,5,5,100.00
20,169,94IFCI25,NL,300,300,100.00
20,170,94SFL28,YL,1815,1805,99.45
20,171,955ICCL25A,NH,10,10,100.00
20,172,955SCL25,ZU,20,20,100.00
20,173,957ICCL25,YW,148,130,87.84
20,174,957ICCL28,NW,25,25,100.00
20,175,957IIFLS27,NA,21,21,100.00
20,176,957NIDO26,N5,85,85,100.00
20,177,960ISFL25,N1,10,10,100.00
20,178,965SCFL25,AB,26,26,100.00
20,179,965SCL25,AG,100,100,100.00
20,180,965SCL26A,ZB,65,65,100.00
20,181,96IIFL28,N5,2657,2416,90.93
20,182,96IIFL28A,NF,44,44,100.00
20,183,96SFL24,Z8,69,69,100.00
20,184,96SFL24A,NB,11,11,100.00
20,185,970CAGL28,ND,779,779,100.00
20,186,975NFL25,N0,627,627,100.00
20,187,97MOFSL34,N7,50,50,100.00
20,188,97SFL28,YS,610,610,100.00
20,189,985ECL28,NK,25,25,100.00
20,190,985IIFL22,NC,105,105,100.00
20,191,98ICCL26,NU,200,200,100.00
20,192,99IFCI24,NH,625,625,100.00
20,193,9IIFL28,Y0,901,755,83.80
20,194,9IIFL28A,NT,272,247,90.81
20,195,9MMFSML,N2,438,320,73.06
20,196,9PCHFL31A,NA,350,350,100.00
20,197,AAATECH,EQ,114917,63534,55.29
20,198,AADHARHFC,EQ,344318,178793,51.93
20,199,AAREYDRUGS,EQ,83253,26083,31.33
20,200,AARON,EQ,23071,16917,73.33
20,201,AARTIDRUGS,EQ,62452,33021,52.87
20,202,AARTIIND,EQ,1171604,377732,32.24
20,203,AARTIPHARM,EQ,460663,228056,49.51
20,204,AARTISURF,EQ,12110,8519,70.35
20,205,AARVEEDEN,EQ,140072,72584,51.82
20,206,AARVI,EQ,19189,7776,40.52
20,207,AATMAJ,SM,38000,34000,89.47
20,208,AAVAS,EQ,231872,144233,62.20
20,209,ABB,EQ,143518,61400,42.78
20,210,ABBOTINDIA,EQ,4779,1219,25.51
20,211,ABCAPITAL,EQ,9771749,2679437,27.42
20,212,ABDL,EQ,791457,571725,72.24
20,213,ABFL26,N1,10,10,100.00
20,214,ABFRL,EQ,6285259,3614574,57.51
20,215,ABGSEC,EQ,256,205,80.08
20,216,ABINFRA,SM,8000,6000,75.00
20,217,ABSLAMC,EQ,316791,204375,64.51
20,218,ABSLBANETF,EQ,12531,7265,57.98
