1,AARTIPHARM,INE0LRU01027,632.4,20
2,DEEPAKNTR,INE288B01029,3092.3,20
3,TVSSCS,INE395N01027,195.24,20
4,NFL,INE870D01012,147.77,23.92
5,MARUTI,INE585B01010,13115.8,9
6,RAJESHEXPO,INE343B01030,314.65,20
7,BLUESTARCO,INE472A01039,1723.7,20
8,SGBJAN29IX,IN0020200377,7527.91,10
9,ITI,INE248A01017,309.15,23.55
10,BECTORFOOD,INE495P01012,1402.35,20
11,SGBMAR25,IN0020160126,7400.31,10
12,INDIAGLYCO,INE560A01015,1210,20
13,PGEL,INE457L01029,444.5,20.69
14,SGBSEP27,IN0020190115,7490,10
15,SGBNOV25VI,IN0020170083,7500,10
16,RECLTD,INE020B01018,644.25,21.61
17,SGBAUG27,IN0020190107,7650,10
18,SGBMAY26,IN0020180033,7450,10
19,FLUOROCHEM,INE09N301011,3385.35,20
20,PAGEIND,INE761H01022,42396.75,20
21,EICHERMOT,INE066A01021,4962.7,9.68
22,GUJALKALI,INE186A01019,794.6,20
23,NMDC,INE584A01023,241.61,20
24,KIRLOSENG,INE146L01010,1234.2,20
25,MOIL,INE490G01020,491.7,21.64
26,ANANTRAJ,INE242C01024,555.1,20
27,TIINDIA,INE974X01010,4138.55,20
28,CHAMBLFERT,INE085A01013,518,20
29,SGBNOV25,IN0020170091,7401,10
30,RCF,INE027A01015,218.59,22.8
31,NCC,INE868B01028,357.95,21.1
32,STOVEKRAFT,INE00IN01015,616,20
33,VENUSPIPES,INE0JA001018,2200.35,20
34,TITAN,INE280A01028,3458.95,9.32
35,BASF,INE373A01013,6238.45,20
36,NIFTYIETF,INF109K012R6,276.51,6
37,HDFCBANK,INE040A01034,1615.75,9
38,HINDALCO,INE038A01020,669.6,12.77
39,LIQUIDBEES,INF732E01037,1000,5
40,POWERINDIA,INE07Y701011,11607.1,20
41,TATACONSUM,INE192A01025,1188.95,9.12
42,SUBEXLTD,INE754A01055,34.25,22.01
43,SGBMAR30X,IN0020210319,7763.77,10
44,TANLA,INE483C01032,993.15,20
45,TORNTPHARM,INE685A01028,3171.75,20
46,YESBANK,INE528G01035,26.51,20
47,COLPAL,INE259A01022,3412.1,20
48,NRBBEARING,INE349A01021,327.1,20
49,ROSSARI,INE02A801020,834.25,20
50,SGBJUN30,IN0020220045,7521.84,10
51,SHRIRAMPPS,INE217L01019,111.68,20
52,SGBOCT25IV,IN0020170067,7300,10
53,DMART,INE192R01011,4935.95,20
54,SULA,INE142Q01026,493.95,20
55,ABSLLIQUID,INF209KB18T9,1000,5
56,INDUSTOWER,INE121J01017,433.15,20
57,RICOAUTO,INE209B01025,135.72,23.19
58,UCOBANK,INE691A01018,56.26,20.84
59,DOMS,INE321T01012,2364.75,20
60,JUNIORBEES,INF732E01045,794.51,6.14
61,KFINTECH,INE138Y01010,874.7,20
62,FORTIS,INE061F01013,501.9,20
63,BERGEPAINT,INE463A01038,554.9,20
64,OIL,INE274J01014,577.55,20
65,ITC,INE154A01025,495.35,9
66,EMAMILTD,INE548C01032,816.95,20
67,EBBETF0431,INF754K01LE1,1242.08,20
68,IMFA,INE919H01018,738.05,20.45
69,3MINDIA,INE470A01017,39285.8,20
70,CONFIPET,INE552D01024,88.39,20
71,GUJGASLTD,INE844O01030,678.9,20
72,SETF10GILT,INF200KA1JT1,234.72,10
73,WHIRLPOOL,INE716A01013,2144.55,20
74,SOTL,INE035D01020,621.4,20
75,LTF,INE498L01015,179.89,20
76,VTL,INE825A01020,545.65,20
77,ICICIB22,INF109KB15Y7,120.72,20
78,JYOTHYLAB,INE668F01031,526.8,20
79,INDIANB,INE562A01011,608.8,20
80,MANKIND,INE634S01028,2028.1,20
81,GMDCLTD,INE131A01031,400.7,23
82,ASTRAL,INE006I01046,2188.75,20
83,SONACOMS,INE073K01018,679.25,20
84,HAVELLS,INE176B01034,1849.85,20
85,INTELLECT,INE306R01017,969.55,20
86,SAFARI,INE429E01023,2071,20
87,PFIZER,INE182A01018,5650.8,20
88,MCX,INE745G01035,4289.7,20
89,DRREDDY,INE089A01023,6750.5,9
90,ARVIND,INE034A01011,377.4,20
91,DCBBANK,INE503A01015,126.44,20
92,RRKABEL,INE777K01022,1795.05,20
93,JSWINFRA,INE880J01026,338.95,20
94,BIOCON,INE376G01013,362.35,20
95,BIRLACORPN,INE340A01012,1529.5,20
96,DCXINDIA,INE0KL801015,383.45,100
97,ANDHRAPAP,INE435A01028,575.4,20
98,PIIND,INE603J01030,4430.75,20
99,INDUSINDBK,INE095A01012,1427.8,11.48
100,TATAPOWER,INE245A01021,453.6,20
101,BRITANNIA,INE216A01030,5784.45,9
102,IOLCP,INE485C01011,432.7,20
103,SGBNOV258,IN0020170109,7152,10
104,SGBOCT27VI,IN0020190388,7410,10
105,BPCL,INE029A01011,350.05,13.59
106,SGBDE30III,IN0020220110,7788.41,10
107,ABB,INE117A01022,7896.85,20
108,APTUS,INE852O01025,315.9,20
109,GOLDBEES,INF204KB17I5,58.68,20
110,SGBSEP24,IN0020160043,7151,10
111,CEATLTD,INE482A01020,2688.85,20
112,NSLNISP,INE0NNS01018,58.24,20
113,SGBOCT25V,IN0020170075,7435,10
114,MRF,INE883A01011,142249.05,20
115,SGBJUN28,IN0020200104,7468.12,10
116,SYNGENE,INE398R01022,807.8,20
117,INOXINDIA,INE616N01034,1294.75,20
118,ACC,INE012A01025,2590.65,20
119,GRINDWELL,INE536A01023,2588.55,20
120,SHREECEM,INE070A01015,27740.45,20
121,PHARMABEES,INF204KC1089,22.18,20
122,CLEAN,INE227W01023,1621.6,20
123,HCLTECH,INE860A01027,1642.6,9
124,JUBLPHARMA,INE700A01033,773.25,20
125,TIMKEN,INE325A01013,4267.95,20
126,SGBMAR28X,IN0020190552,7512.99,10
127,SGBSEP31II,IN0020230093,7876.29,10
128,SBFC,INE423Y01016,84.73,20
129,ARE&M,INE885A01032,1626.3,20
130,NIITLTD,INE161A01038,123.26,20
131,ADANIENSOL,INE931S01010,1138.05,23.04
132,KAYNES,INE918Z01012,4441.85,20.04
133,STARCEMENT,INE460H01021,210.12,20
134,SGBJUL25,IN0020170034,7350,10
135,TI,INE133E01013,251.7,20
136,EXIDEIND,INE302A01020,523.3,20
137,THERMAX,INE152A01029,5071.8,20
138,GOKEX,INE887G01027,962.45,20
139,GILLETTE,INE322A01010,7824.7,20
140,DHAMPURSUG,INE041A01016,221.68,20
141,MOTILALOFS,INE338I01027,658.45,20
142,ZAGGLE,INE07K301024,336.05,20
143,SGBOCT27,IN0020190370,7440,10
144,JSWSTEEL,INE019A01038,928.25,10.86
145,TDPOWERSYS,INE419M01027,415.4,20.05
146,BAJAJHLDNG,INE118A01012,9619.5,20
147,TTML,INE517B01013,96.13,21.43
148,IDEAFORGE,INE349Y01013,742.75,20
149,M&MFIN,INE774D01024,303.25,20
150,KNRCON,INE634I01029,405,20
151,RAIN,INE855B01025,173.97,20
152,IRFC,INE053F01010,193.65,22.85
153,STYLAMIND,INE239C01020,1976.2,20
154,WIPRO,INE075A01022,522,10.59
155,JTLIND,INE391J01024,211.93,20
156,TATATECH,INE142M01025,999.35,20
157,ATUL,INE100A01010,7968.1,20
158,GMRINFRA,INE776C01039,101.73,20
159,NIACL,INE470Y01017,292.88,24.24
160,DIVISLAB,INE361B01024,4923.2,10.09
161,ASTERDM,INE914M01019,347.05,20
162,SENCO,INE602W01019,970.45,20
163,SHARDACROP,INE221J01015,567.55,20
164,CENTURYTEX,INE055A01016,2335.5,20
165,SGBAPR28I,IN0020200062,7594.85,10
166,ABSLAMC,INE404A01024,706.55,20
167,AARTIDRUGS,INE767A01016,510.3,20
168,BANKBEES,INF204KB15I9,528.94,20
169,IDFC,INE043D01016,112.67,20
170,SGBAUG29V,IN0020210129,7749,10
171,TCIEXP,INE586V01016,1206.8,20
172,HAPPYFORGE,INE330T01021,1259.8,20
173,TRENT,INE849A01020,5839,20
174,EBBETF0430,INF754K01KO2,1399.02,20
175,MFSL,INE180A01020,1112,20
176,BANSALWIRE,INE0B9K01025,352.5,20
177,FINCABLES,INE235A01022,1533.15,20
178,PVRINOX,INE191H01014,1500.25,20
179,TATACHEM,INE092A01019,1119.65,20
180,KAJARIACER,INE217B01036,1481.8,20
181,SILVERBEES,INF204KC1402,81.84,20
182,APLLTD,INE901L01018,1179.55,20
183,CAPLIPOINT,INE475E01026,1574.05,20
184,SGBNV29VII,IN0020210178,7532.43,10
185,POLYCAB,INE455K01017,6858.2,20
186,BSOFT,INE836A01035,675.65,20
187,AJANTPHARM,INE031B01049,2695.1,20
188,ACI,INE128X01021,771.65,20
189,HONAUT,INE671A01010,54456.95,20
190,SIEMENS,INE003A01024,7132.9,20
191,HAL,INE066F01020,4922.85,20
192,MAZDOCK,INE249Z01012,5243.5,26.87
193,HINDCOPPER,INE531E01026,321.6,21.94
194,TRIDENT,INE064C01022,39.38,20
195,SGBJUN29II,IN0020210061,7473.3,10
196,AUBANK,INE949L01017,646.05,20
197,TIDEWATER,INE484C01030,2703.5,20
198,MOREPENLAB,INE083A01026,59.7,20
199,SGBAUG24,IN0020160027,7149.74,10
200,UPL,INE628A01036,572.05,20
201,SGBJUL27,IN0020190081,7400,10
202,MARKSANS,INE750C01026,210.98,20
203,SAREGAMA,INE979A01025,554,20
204,AETHER,INE0BWX01014,894.2,20
205,POLICYBZR,INE417T01026,1453,20
206,CENTURYPLY,INE348B01021,707.75,20
207,HDFCLIFE,INE795G01014,715.5,9.65
208,BAJAJELEC,INE193E01025,998.7,20
209,NELCO,INE045B01015,879.25,20
210,ECLERX,INE738I01010,2395.55,20
211,HIKAL,INE475B01022,361.3,20
212,NAUKRI,INE663F01024,7027.25,20
213,APARINDS,INE372A01015,9229.4,20
214,TRITURBINE,INE152M01016,594.6,20
215,SOUTHBANK,INE683A01023,26.76,20
216,ALPHA,INF174KA1IA5,57.76,20
217,HOMEFIRST,INE481N01025,1040.1,20
218,LTFOODS,INE818H01020,292.9,20
219,PEL,INE140A01024,1041.5,20
220,GMMPFAUDLR,INE541A01023,1444.85,20
221,SUMICHEM,INE258G01013,518.75,20
222,EMCURE,INE168P01015,1306.1,20
223,APLAPOLLO,INE702C01027,1485.5,20
224,GOODLUCK,INE127I01024,924.5,20
225,KTKBANK,INE614B01018,237.67,20
226,ORIENTCEM,INE876N01018,349.25,20
227,POLYPLEX,INE633B01018,1188.35,20
228,FEDFINA,INE007N01010,126,20
229,BOMDYEING,INE032A01023,232.83,22.02
230,GIPCL,INE162A01010,242.23,21.06
231,SGBJUL28IV,IN0020200146,7487.95,10
232,TRIVENI,INE256C01024,422.8,20
233,PSPPROJECT,INE488V01015,682.15,20
234,SGBOCT25,IN0020170059,7330,10
235,MASTEK,INE759A01021,2832,20
236,CARTRADE,INE290S01011,867.75,20
237,LODHA,INE670K01029,1308.8,20
238,RADICO,INE944F01028,1723.5,20
239,PERSISTENT,INE262H01021,4832.3,20
240,RTNINDIA,INE834M01019,79.62,22.36
241,GALAXYSURF,INE600K01018,2967.85,20
242,SGBD29VIII,IN0020210228,7592.24,10
243,HBLPOWER,INE292B01021,618.6,23.17
244,NATCOPHARM,INE987B01026,1361.35,20
245,BANDHANBNK,INE545U01014,218.08,20
246,SGBAUG28V,IN0020200161,7604.42,10
247,MGL,INE002S01010,1869.55,20
248,MAHABANK,INE457A01014,66.94,20
249,GODREJIND,INE233A01035,906.75,20
250,SHRIRAMFIN,INE721A01013,2931.95,14.32
251,FEDERALBNK,INE171A01029,201.39,20
252,WHEELS,INE715A01015,838.7,20
253,BFUTILITIE,INE243D01012,807.1,22.31
254,SGBMAY25,IN0020170018,7327.08,10
255,HDFCSILVER,INF179KC1DI2,81.8,20
256,ALKYLAMINE,INE150B01039,2124.15,20
257,PETRONET,INE347G01014,368.5,20
258,LAXMIMACH,INE269B01029,15634.15,20
259,ESCORTS,INE042A01014,4173.4,20
260,FCL,INE045J01026,381.6,20
261,BORORENEW,INE666D01022,558,20
262,SETFNIF50,INF200KA1FS1,262.8,6
263,SGBN28VIII,IN0020200286,7550.69,10
264,GREENPANEL,INE08ZM01014,360.6,20
265,NOCIL,INE163A01018,330.55,20
266,CGPOWER,INE067A01029,736,20
267,CHOLAFIN,INE121A01024,1416.6,20
268,SHARDAMOTR,INE597I01028,2440.35,20
269,SEQUENT,INE807F01027,142.78,20.62
270,M&M,INE101A01026,2907.8,11.72
271,UNOMINDA,INE405E01023,1041,20
272,AWL,INE699H01024,348.15,20
273,AUTOAXLES,INE449A01011,2077,20
274,ELGIEQUIP,INE285A01027,692.8,20
275,MID150BEES,INF204KB1V68,224.77,6.19
276,PGHH,INE179A01014,16904.55,20
277,SANSERA,INE953O01021,1418.25,20
278,TVSMOTOR,INE494B01023,2531,20
279,PNCINFRA,INE195J01029,506.1,20
280,SDBL,INE480C01038,113.05,20
281,GAEL,INE036B01030,139.7,20
282,SRF,INE647A01010,2644.9,20
283,TIPSINDLTD,INE716B01029,629.4,20
284,CHALET,INE427F01016,843.55,20
285,BANKINDIA,INE084A01016,125.8,20
286,ZYDUSLIFE,INE010B01027,1247.2,20
287,GABRIEL,INE524A01029,498.35,20
288,CANBK,INE476A01022,114.71,20
289,KARURVYSYA,INE036D01028,230.78,20
290,ADANIENT,INE423A01024,3169.4,21.88
291,GODFRYPHLP,INE260B01028,4228.45,20.23
292,SOBHA,INE671H01015,1800.2,21.06
293,DATAMATICS,INE365B01017,651.1,20.65
294,PGHL,INE199A01012,5250.4,20
295,CDSL,INE736A01011,2501.5,20
296,MUTHOOTFIN,INE414G01012,1838.1,20
297,GARFIBRES,INE276A01018,3834.65,20
298,MAHLIFE,INE813A01018,605.05,20
299,JKTYRE,INE573A01042,444.75,20
300,UBL,INE686F01025,2015,20
301,WESTLIFE,INE274F01020,828.7,20
302,COFORGE,INE591G01017,6305.5,20
303,AAVAS,INE216P01012,1675.65,20
304,ENGINERSIN,INE510A01028,262.05,22.57
305,KELLTONTEC,INE164B01022,160.96,23.21
306,AFFLE,INE00WC01027,1510.1,20
307,VAIBHAVGBL,INE884A01027,341.05,20
308,WSTCSTPAPR,INE976A01021,622.9,20
309,KPRMILL,INE930H01031,869.9,20
310,LIQUIDSHRI,INF680P01422,1004.93,5
311,TVSHLTD,INE105A01035,13790.4,20
312,CYIENTDLM,INE055S01018,806.15,20
313,MHRIL,INE998I01010,456.85,20
314,ONGC,INE213A01029,334.2,14.55
315,GODREJCP,INE102D01028,1440.75,20
316,ANGELONE,INE732I01013,2166.15,20
317,HEROMOTOCO,INE158A01026,5488.45,9.94
318,IONEXCHANG,INE570A01022,695.5,20
319,GODREJPROP,INE484J01027,3219.55,20
320,RBA,INE07T201019,108,20
321,EVEREADY,INE128A01029,421.2,20
322,IGL,INE203G01027,548,20
323,GICRE,INE481Y01014,429.95,21.25
324,APOLLOHOSP,INE437A01024,6615.3,9.5
325,KEC,INE389H01022,925.35,20
326,SAIL,INE114A01011,153.04,20
327,SPIC,INE147A01011,84.89,20
328,MASFIN,INE348L01012,287.95,20
329,LICHSGFIN,INE115A01026,767.25,20
330,INDIGO,INE646L01027,4472.2,20
331,TATASTEEL,INE081A01020,165.33,12.17
332,SGBMAY29I,IN0020210053,7493.78,10
333,IDBI,INE008A01015,103.68,20
334,SGBJAN26,IN0020170166,7450,10
335,ZENSARTECH,INE520A01027,793.35,20
336,FIEMIND,INE737H01014,1356.5,20
337,MEDPLUS,INE804L01022,679.9,20
