Confirmed list of securities to be auctioned in A 2024087 to be held on May 10 2024.

Sr No,Symbol,Series,Total Qty
1,ABCAPITAL,EQ,1
2,ABFRL,EQ,3
3,ADANIGREEN,EQ,1025
4,AEGISCHEM,EQ,500
5,AJMERA,EQ,97
6,AJOONI,EQ,9000
7,AKSHARCHEM,EQ,37
8,AMBER,EQ,10
9,AMDIND,EQ,159
10,ANIKINDS,EQ,1
11,ARVIND,EQ,2
12,ASIANTILES,EQ,204
13,ASTRAL,EQ,149
14,AUBANK,EQ,45
15,AUROPHARMA,EQ,18
16,AURUMPP1,E1,83
17,AXISBANK,EQ,26751
18,BAJAJ-AUTO,EQ,1
19,BAJAJCON,EQ,1
20,BANDHANBNK,EQ,50
21,BANKINDIA,EQ,400
22,BARBEQUE,EQ,19
23,BBNPPGOLD,EQ,3
24,BHARATFORG,EQ,501
25,BHARTIARTL,EQ,10
26,BHARTIHEXA,EQ,1
27,BINANIIND,EQ,125
28,BSOFT,EQ,175
29,CAMLINFINE,EQ,300
30,CARTRADE,EQ,1264
31,CESC,EQ,691
32,CHAMBLFERT,EQ,75
33,CREATIVE,EQ,1
34,CREATIVEYE,EQ,500
35,DATAPATTNS,EQ,29
36,DAVANGERE,EQ,4
37,DEEPAKFERT,EQ,11
38,DISHTV,EQ,729
39,DIXON,EQ,16
40,DMART,EQ,5
41,DOLATALGO,EQ,1
42,DOLLAR,EQ,5
43,DONEAR,EQ,12
44,DREAMFOLKS,EQ,16392
45,DYNPRO,EQ,3
46,EGOLD,EQ,135
47,ENGINERSIN,EQ,50
48,EPL,EQ,200
49,ESTER,EQ,18
50,EXCEL,EQ,7323
51,EXICOM,EQ,300
52,FILATFASH,EQ,502
53,FINPIPE,EQ,174
54,GAIL,EQ,55
55,GEPIL,EQ,232
56,GESHIP,EQ,14124
57,GILT5YBEES,EQ,278
58,GLOSTERLTD,EQ,93
59,GMRINFRA,EQ,1752
60,GOLDETFADD,EQ,352
61,GOLDIAM,EQ,1
62,GPPL,EQ,2
63,GRANULES,EQ,36284
64,GRAPHITE,EQ,2
65,GREAVESCOT,EQ,500
66,HDFCGROWTH,EQ,6
67,HDFCLIQUID,EQ,25
68,HGINFRA,EQ,6
69,HINDALCO,EQ,1
70,HINDMOTORS,EQ,900
71,HINDOILEXP,EQ,985
72,HINDUNILVR,EQ,2
73,HINDZINC,EQ,170
74,HOMEFIRST,EQ,4272
75,HUDCO,EQ,7367
76,HYBRIDFIN,EQ,2
77,IBULPP,E1,170
78,ICICIBANK,EQ,37491
79,IDEA,EQ,22595
80,IDFCFIRSTB,EQ,50
81,IFBAGRO,EQ,31
82,IFCI,EQ,793
83,INDOAMIN,EQ,2
84,INDOWIND,EQ,102
85,INFIBEAM,EQ,1523
86,INNOVACAP,EQ,15
87,IOB,EQ,2002
88,IRB,EQ,260
89,IRCON,EQ,500
90,IREDA,EQ,1
91,IRIS,EQ,1
