MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965IBHFL25,SEC RE NCD SR.III,      1028.63,      1020.20,      1020.20,      1020.20,      1020.20,                     8161.60,8, ,1,      1099.00,       900.00
N,AJ,990IBHFL26,SEC RE NCD SR.VI,      1032.90,      1000.30,      1000.30,      1000.00,      1000.22,                    12002.70,12, ,2,      1080.00,       820.20
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       890.00,       948.10,       948.10,       948.10,       948.10,                     4740.50,5, ,1,       994.00,       800.00
N,AT,IBHFZC25B,SEC RE NCD SR III,      1060.00,      1020.00,      1020.07,      1020.00,      1020.00,                   177481.40,174, ,6,      1060.00,       830.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       960.10,       985.20,       985.20,       985.20,       985.20,                     4926.00,5, ,1,      1065.00,       900.31
N,BI,IBHF25B,SEC RE NCD SR III,      1014.00,      1014.00,      1014.00,      1014.00,      1014.00,                    30420.00,30, ,3,      1080.00,       930.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1000.00,      1019.57,      1019.57,      1008.00,      1008.00,                    10091.57,10, ,2,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       972.00,       961.00,       961.00,       933.01,       933.01,                   187151.80,200, ,3,      1050.00,       933.01
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       987.05,       986.06,       987.00,       985.00,       987.00,                   223764.60,227, ,6,      1007.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       243.15,       248.00,       251.50,       248.00,       251.50,                    96209.00,383, ,2,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       303.18,       303.00,       303.00,       302.50,       302.50,                   498343.72,1647, ,15,       316.90,       295.00
