Sr. No,Symbol,Series,Security Name,From,To
1,GLOBALE,BE,GLOBALE TESSILE LIMITED,10,5
2,GRAPHISAD,SM,GRAPHISADS LIMITED,10,5
3,SURANASOL,EQ,SURANA SOLAR LIMITED,10,5
4,CLEDUCATE,BE,CL EDUCATE LIMITED,20,5
5,DHUNINV,EQ,DHUNSERI INVESTMENTS LIMITED,20,10
6,AKSH-RE,BE,AKSHAR SPINTEX LTD-RE,40,20
7,ANIKINDS,BE,ANIK INDUSTRIES LIMITED,5,2
8,MANORG,BE,MANGALAM ORGANICS LIMITED,5,2
