Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05072024,2295509445,0002497
Trade Date <05-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,50,50,100.00
20,2,1003IIFL29,NC,302,302,100.00
20,3,1003ISFL28,N4,1078,686,63.64
20,4,1015ECL29,NR,495,495,100.00
20,5,1018GS2026,GS,5002,5002,100.00
20,6,1025NFL25,N5,5,5,100.00
20,7,1025UCL25,N8,15,15,100.00
20,8,1030ICCL28,NM,5,5,100.00
20,9,1035UCL26,NA,221,131,59.28
20,10,1049DLSL25,NX,6,6,100.00
20,11,1050NFL26,N7,111,107,96.40
20,12,1050UCL25,N7,330,321,97.27
20,13,1060ECL29,NS,124,109,87.90
20,14,1065NFL27,NC,246,246,100.00
20,15,1075IHF33A,N2,590,590,100.00
20,16,10CAGL27,N5,600,600,100.00
20,17,10IIFL28,N4,262,262,100.00
20,18,10IIFL28A,NE,322,322,100.00
20,19,10IIFL29,N6,681,600,88.11
20,20,10NFL25,N9,10,10,100.00
20,21,10NIDO26,N6,971,957,98.56
20,22,1102NFL26,N8,49,49,100.00
20,23,11DLSL25,NV,36,36,100.00
20,24,11UCL26,NC,20,20,100.00
20,25,182D010824,TB,100,100,100.00
20,26,182D071124,TB,100,100,100.00
20,27,182D110724,TB,100,100,100.00
20,28,182D111024,TB,100,100,100.00
20,29,182D180724,TB,1400,800,57.14
20,30,182D181024,TB,300,300,100.00
20,31,20MICRONS,EQ,201028,88660,44.10
20,32,360ONE,EQ,498527,210079,42.14
20,33,364D120625,TB,100,100,100.00
20,34,364D180425,TB,500,500,100.00
20,35,364D190625,TB,1100,1100,100.00
20,36,364D200225,TB,100,100,100.00
20,37,3IINFOLTD,EQ,3389820,1236757,36.48
20,38,3MINDIA,EQ,8303,3627,43.68
20,39,3PLAND,EQ,52137,28081,53.86
20,40,563GS2026,GS,12001,12001,100.00
20,41,574GS2026,GS,1352,1352,100.00
20,42,577GS2030,GS,500,500,100.00
20,43,5PAISA,EQ,45300,23081,50.95
20,44,610GS2031,GS,7,7,100.00
20,45,618GS2024,GS,500,500,100.00
20,46,619GS2034,GS,10,10,100.00
20,47,622GS2035,GS,1,1,100.00
20,48,63MOONS,EQ,76849,48831,63.54
20,49,654GS2032,GS,3010,3000,99.67
20,50,667GS2035,GS,9,9,100.00
20,51,667GS2050,GS,78,45,57.69
20,52,676GS2061,GS,1522,1522,100.00
20,53,68GS2060,GS,1,1,100.00
20,54,699GS2026,GS,3850,2400,62.34
20,55,699GS2051,GS,36010,25367,70.44
20,56,702GS2027,GS,1001,1001,100.00
20,57,704GS2029,GS,800,800,100.00
20,58,706GS2028,GS,47387,32045,67.62
20,59,706GS2046,GS,1000,1000,100.00
20,60,710GS2029,GS,47502,45750,96.31
20,61,717GS2030,GS,13254,10150,76.58
20,62,718GS2033,GS,10500,10499,99.99
20,63,718GS2037,GS,600,600,100.00
20,64,723GS2039,GS,100,100,100.00
20,65,725GS2063,GS,260545,259147,99.46
20,66,726GS2032,GS,13854,13854,100.00
20,67,726GS2033,GS,4015,4015,100.00
20,68,732GS2030,GS,300,300,100.00
20,69,733GS2026,GS,100,100,100.00
20,70,734GS2064,GS,600,600,100.00
20,71,734IRFC28,N4,602,602,100.00
20,72,736GS2052,GS,20033,14883,74.29
20,73,737GS2028,GS,9255,6110,66.02
20,74,737NTPC35C,NA,65,65,100.00
20,75,738GS2027,GS,202113,199251,98.58
20,76,739NHAI26,N8,569,558,98.07
20,77,739NHAI31A,ND,100,100,100.00
20,78,73GS2053,GS,14199,14125,99.48
20,79,741GS2036,GS,23299,23299,100.00
20,80,746GS2073,GS,10123,10074,99.52
20,81,74GS2035,GS,6500,6500,100.00
20,82,74GS2062,GS,7100,7000,98.59
20,83,750IRFC35,NK,1620,1620,100.00
20,84,753IRFC30,NJ,525,468,89.14
20,85,753NTPC30E,NC,156,156,100.00
20,86,754GS2036,GS,1021929,899994,88.07
20,87,757GS2033,GS,16,16,100.00
20,88,75GS2034,GS,1600,1600,100.00
20,89,760PFCL35,N3,139,139,100.00
20,90,762NTPC35F,ND,300,300,100.00
20,91,764HUDCO31,N8,1,1,100.00
20,92,764IRFC31,NO,2755,2750,99.82
20,93,764NABAR31,N2,1927,1797,93.25
20,94,769HUDCO31,N9,662,662,100.00
20,95,769NHAI31,NE,155,155,100.00
20,96,76NHAI31,NA,1460,1455,99.66
20,97,772GS2049,GS,9,9,100.00
20,98,777PN36,SG,100,100,100.00
20,99,78ABFL33,N4,2,1,50.00
20,100,79NHIT35,N1,2358,2358,100.00
20,101,79NHIT40,N2,1833,1833,100.00
20,102,79NHIT47,N3,2193,2193,100.00
20,103,801TCH25,N4,15,15,100.00
20,104,810IRFC27,N2,131,114,87.02
20,105,812REC27,NI,1000,1000,100.00
20,106,820IIFL27,N9,10,10,100.00
20,107,824GS2027,GS,5,5,100.00
20,108,829LTF24,NL,14,14,100.00
20,109,82HUDCO27,N2,256,256,100.00
20,110,82IGT31,NJ,4,4,100.00
20,111,830NHAI27,N2,1638,1338,81.68
20,112,830PFCL27,N5,319,249,78.06
20,113,832GS2032,GS,5950,5950,100.00
20,114,835PCHF23,NN,25,25,100.00
20,115,842IIFL26,NL,844,644,76.30
20,116,843IHFL29,NC,352,352,100.00
20,117,846REC28,N6,9,9,100.00
20,118,849NTPC25,N7,17968,15574,86.68
20,119,84TCHF28,NA,20,20,100.00
20,120,85IIFL25,NO,18,18,100.00
20,121,85PCHFL24,N6,396,396,100.00
20,122,85TCAPS24,N6,1,1,100.00
20,123,860CIFCL28,NG,200,200,100.00
20,124,862REC33,NA,75,75,100.00
20,125,865IFL28,NZ,3131,2865,91.50
20,126,865IIFL28,NS,110,110,100.00
20,127,865IRFC29,NA,659,659,100.00
20,128,865LTF26,NN,495,480,96.97
20,129,865TCAPS27,N8,2331,2326,99.79
20,130,86LTF24,NJ,59,50,84.75
20,131,871REC28,N9,300,300,100.00
20,132,875IHFL29,ND,55,55,100.00
20,133,875NHAI29,N6,787,761,96.70
20,134,875SFL27,ZF,1473,1453,98.64
20,135,876HUDCO28,ND,600,600,100.00
20,136,87LTF27,NH,25,25,100.00
20,137,880IREDA29,N5,230,230,100.00
20,138,885MOFSL26,N0,20,20,100.00
20,139,888ERFL28,N5,221,221,100.00
20,140,888IRFC29,NE,330,320,96.97
20,141,888NHB29,N5,155,129,83.23
20,142,888REC29,NF,425,425,100.00
20,143,891NTPC33,N6,10,5,50.00
20,144,892NHPC33,N6,880,600,68.18
20,145,892PFCL33,N8,1512,944,62.43
20,146,893NHB29,N6,110,110,100.00
20,147,897MOFSL29,N4,2005,1940,96.76
20,148,898LTF29,N7,83,50,60.24
20,149,8ABFL26,N0,5,5,100.00
20,150,901HUDCO34,NE,798,613,76.82
20,151,901NHB34,N6,117,117,100.00
20,152,905IHF24,YV,5,5,100.00
20,153,905LTF27,NF,108,108,100.00
20,154,910CAGL25,N7,4,4,100.00
20,155,910TCAP28,NA,900,850,94.44
20,156,915GS2024,GS,239,239,100.00
20,157,91D020824,TB,6300,6300,100.00
20,158,91D050924,TB,700,700,100.00
20,159,91D120724,TB,1300,1300,100.00
20,160,91D120924,TB,2200,2100,95.45
20,161,91D150824,TB,100,100,100.00
20,162,91D190724,TB,200,200,100.00
20,163,91D190924,TB,100,100,100.00
20,164,91D230824,TB,2600,2600,100.00
20,165,91D250724,TB,100,100,100.00
20,166,91D290824,TB,200,200,100.00
20,167,91MOFSL27,N2,50,50,100.00
20,168,920IIFLS26,N8,66,40,60.61
20,169,920PEL28,N2,1409,700,49.68
20,170,921ISFL25,N0,2,2,100.00
20,171,922SFL24,Z4,2,2,100.00
20,172,925CAGL26,N9,49,49,100.00
20,173,925IHFL25,N5,10,10,100.00
20,174,925IHFL25B,Y3,190,190,100.00
20,175,925IHFL25D,N6,30,30,100.00
20,176,925IHFL26D,ZD,1,1,100.00
20,177,92GS2030,GS,26308,26308,100.00
20,178,930SFL28,YP,10,10,100.00
20,179,931SFL26,Z5,3,3,100.00
20,180,935MOFSL29,N5,10,10,100.00
20,181,93MOFSL34,N6,185,185,100.00
20,182,943ECL28,NJ,106,106,100.00
20,183,945IFSL25,N4,5,5,100.00
20,184,94NFL24,N3,190,190,100.00
20,185,94SFL28,YL,90,90,100.00
20,186,950NFL23A,AP,20,20,100.00
20,187,955IHFL27,Z5,40,40,100.00
20,188,957ICCL25,YW,250,250,100.00
20,189,957NIDO26,N5,12,12,100.00
20,190,965IBHFL25,AG,50,50,100.00
20,191,965IHFL25C,N0,20,20,100.00
20,192,965IHFL25E,BF,33,33,100.00
20,193,96IIFL28,N5,848,798,94.10
20,194,96IIFL28A,NF,2484,2374,95.57
20,195,96SFL24A,NB,10,10,100.00
20,196,971IHFL28I,BC,16,14,87.50
20,197,975IHFL28,NT,100,100,100.00
20,198,975NFL25,N0,467,467,100.00
20,199,97SFL29,YZ,50,50,100.00
20,200,985ECL28,NK,1001,985,98.40
20,201,985IIFL22,NC,50,40,80.00
20,202,99IFCI24,NH,93,93,100.00
20,203,9IBHFL26BA,NA,910,910,100.00
20,204,9IIFL28,Y0,50,50,100.00
20,205,9MMFSML,N2,20,20,100.00
20,206,9PCHFL31A,NA,10,10,100.00
20,207,9PEL25,N0,10,10,100.00
20,208,AADHARHFC,EQ,1568529,765808,48.82
20,209,AARON,EQ,8334,5865,70.37
20,210,AARTIDRUGS,EQ,392716,174149,44.34
20,211,AARTIIND,EQ,696843,282503,40.54
20,212,AARTIPHARM,EQ,146814,66391,45.22
20,213,AARTISURF,EQ,21062,9449,44.86
20,214,AARVEEDEN,EQ,156705,75444,48.14
20,215,AARVI,EQ,57113,39349,68.90
20,216,AATMAJ,SM,34000,28000,82.35
20,217,AAVAS,EQ,504158,258789,51.33
20,218,ABB,EQ,222477,116193,52.23
20,219,ABBOTINDIA,EQ,8337,4488,53.83
20,220,ABCAPITAL,EQ,4524859,2985599,65.98
20,221,ABCOTS,SM,1500,1500,100.00
20,222,ABDL,EQ,4231227,1917086,45.31
20,223,ABFL28,N3,98,98,100.00
20,224,ABFRL,EQ,2819214,980384,34.78
20,225,ABINFRA,SM,4000,4000,100.00
20,226,ABSLAMC,EQ,489872,345936,70.62
20,227,ABSLBANETF,EQ,160005,150248,93.90
20,228,ABSLLIQUID,EQ,56013,46077,82.26
20,229,ABSLNN50ET,EQ,11627,6417,55.19
20,230,ABSLPSE,EQ,772880,633604,81.98
20,231,ABSMARINE,SM,522000,320000,61.30
20,232,ACC,EQ,363575,144318,39.69
20,233,ACCELYA,EQ,173992,81743,46.98
20,234,ACCENTMIC,SM,64500,47500,73.64
20,235,ACCORD,SM,8000,8000,100.00
20,236,ACE,EQ,358114,181964,50.81
20,237,ACEINTEG,EQ,12184,8156,66.94
20,238,ACI,EQ,1344732,585328,43.53
20,239,ACL,EQ,83482,57307,68.65
20,240,ACLGATI,EQ,1320882,793182,60.05
20,241,ACSAL,SM,84000,72000,85.71
20,242,ADANIENSOL,EQ,659996,306905,46.50
20,243,ADANIENT,EQ,663988,272642,41.06
20,244,ADANIGREEN,EQ,398933,209998,52.64
20,245,ADANIPORTS,EQ,2111633,797490,37.77
20,246,ADANIPOWER,EQ,2130002,1002777,47.08
20,247,ADFFOODS,EQ,154797,75744,48.93
20,248,ADL,EQ,8532,5683,66.61
20,249,ADORWELD,EQ,100677,46600,46.29
20,250,ADROITINFO,EQ,61791,45678,73.92
20,251,ADSL,EQ,1048496,490819,46.81
20,252,ADVANIHOTR,EQ,137020,74843,54.62
20,253,ADVENZYMES,EQ,765858,337043,44.01
20,254,AEGISLOG,EQ,466700,194634,41.70
20,255,AEROFLEX,EQ,611773,322975,52.79
20,256,AETHER,EQ,45096,22452,49.79
20,257,AFFLE,EQ,416633,179196,43.01
20,258,AGARIND,EQ,34235,17162,50.13
20,259,AGARWALFT,ST,42000,39000,92.86
20,260,AGI,EQ,2316870,590314,25.48
20,261,AGNI,SM,235000,137500,58.51
20,262,AGRITECH,EQ,18593,11587,62.32
20,263,AGROPHOS,EQ,399542,164888,41.27
20,264,AGSTRA,EQ,751822,417975,55.59
20,265,AHL,EQ,112567,93923,83.44
20,266,AHLEAST,EQ,11100,5809,52.33
20,267,AHLUCONT,EQ,1872903,210372,11.23
20,268,AIAENG,EQ,36973,26939,72.86
20,269,AIIL,EQ,17956,9485,52.82
20,270,AILIMITED,ST,9000,9000,100.00
20,271,AIMTRON,SM,416800,239200,57.39
20,272,AIRAN,EQ,1130232,605199,53.55
20,273,AIROLAM,EQ,63041,50233,79.68
20,274,AIRTELPP,E1,83045,54691,65.86
20,275,AISL,ST,3600,3600,100.00
20,276,AJANTPHARM,EQ,537594,378882,70.48
20,277,AJMERA,EQ,124332,39974,32.15
20,278,AJOONI,EQ,5838064,4083054,69.94
20,279,AKANKSHA,SM,388000,244000,62.89
20,280,AKASH,EQ,112244,62254,55.46
20,281,AKG,EQ,109978,75146,68.33
20,282,AKI,EQ,79573,47649,59.88
20,283,AKIKO,ST,257600,251200,97.52
20,284,AKSHARCHEM,EQ,16782,5012,29.87
20,285,AKZOINDIA,EQ,13537,8860,65.45
20,286,ALANKIT,EQ,9347406,3585161,38.35
20,287,ALBERTDAVD,EQ,22405,13102,58.48
20,288,ALEMBICLTD,EQ,4276900,1675691,39.18
20,289,ALICON,EQ,37202,13036,35.04
20,290,ALKALI,EQ,21726,12897,59.36
20,291,ALKEM,EQ,166745,96638,57.96
20,292,ALKYLAMINE,EQ,31304,15440,49.32
20,293,ALLCARGO,EQ,3531499,1495948,42.36
20,294,ALLETEC,SM,23600,17600,74.58
20,295,ALLSEC,EQ,23761,10318,43.42
20,296,ALMONDZ,EQ,63413,46001,72.54
20,297,ALOKINDS,EQ,9105841,3626196,39.82
20,298,ALPA,EQ,207620,110190,53.07
20,299,ALPEXSOLAR,SM,195200,118000,60.45
20,300,ALPHA,EQ,977669,693257,70.91
20,301,ALPHAETF,EQ,403173,337885,83.81
20,302,ALPHAGEO,EQ,20383,9334,45.79
20,303,ALPL30IETF,EQ,736996,649681,88.15
20,304,ALUWIND,SM,87000,57000,65.52
20,305,AMBANIORG,SM,15000,9000,60.00
20,306,AMBER,EQ,51157,26312,51.43
20,307,AMBICAAGAR,EQ,36095,9594,26.58
20,308,AMBIKCO,EQ,23003,11909,51.77
20,309,AMBUJACEM,EQ,4592446,3214471,69.99
20,310,AMDIND,EQ,77307,24807,32.09
20,311,AMEYA,SM,70000,42000,60.00
20,312,AMIORG,EQ,565271,307978,54.48
20,313,AMJLAND,EQ,1138774,405698,35.63
20,314,AMNPLST,EQ,66920,33023,49.35
20,315,AMRUTANJAN,EQ,41143,25361,61.64
20,316,ANANDRATHI,EQ,38128,25079,65.78
20,317,ANANTRAJ,EQ,2881369,1093946,37.97
20,318,ANDHRAPAP,EQ,157199,82082,52.22
20,319,ANDHRSUGAR,EQ,559307,282455,50.50
20,320,ANGELONE,EQ,1042961,348674,33.43
20,321,ANIKINDS,EQ,30231,17013,56.28
20,322,ANLON,SM,31600,24800,78.48
20,323,ANNAPURNA,SM,54000,38000,70.37
20,324,ANTGRAPHIC,EQ,1384054,625995,45.23
20,325,ANUP,EQ,39300,17681,44.99
20,326,ANURAS,EQ,43829,26081,59.51
20,327,APARINDS,EQ,96538,39744,41.17
20,328,APCL,EQ,15947,8296,52.02
20,329,APCOTEXIND,EQ,26998,13206,48.91
20,330,APEX,EQ,182923,90082,49.25
20,331,APLAPOLLO,EQ,1028694,779419,75.77
20,332,APLLTD,EQ,528915,194273,36.73
20,333,APOLLO,EQ,4451812,2379395,53.45
20,334,APOLLOHOSP,EQ,350300,146853,41.92
20,335,APOLLOPIPE,EQ,49391,23228,47.03
20,336,APOLLOTYRE,EQ,2008857,694617,34.58
20,337,APOLSINHOT,EQ,10084,7768,77.03
20,338,APS,SM,245000,153000,62.45
20,339,APTECHT,EQ,268452,145032,54.03
20,340,APTUS,EQ,279917,185272,66.19
20,341,ARABIAN,SM,22000,16000,72.73
20,342,ARCHIES,EQ,40349,25278,62.65
20,343,ARE&M,EQ,674707,300668,44.56
20,344,ARENTERP,EQ,3349,2236,66.77
20,345,ARHAM,ST,47000,44000,93.62
20,346,ARIES,EQ,86752,34878,40.20
20,347,ARIHANTACA,SM,7200,4800,66.67
20,348,ARIHANTCAP,EQ,227338,112862,49.65
20,349,ARIHANTSUP,EQ,79246,43121,54.41
