Confirmed list of securities to be auctioned in A 2024125 to be held on Jul 05 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,1
2,830NHAI27,N2,50
3,AADHARHFC,EQ,47
4,ABFRL,EQ,368
5,ADVENZYMES,EQ,1
6,AEGISLOG,EQ,585
7,AJOONI,EQ,2500
8,AKANKSHA,SM,2000
9,ALLCARGO,EQ,204
10,AMBUJACEM,EQ,69
11,ANANTRAJ,EQ,2
12,APS,SM,500
13,ASHIMASYN,EQ,784
14,ASHOKA,EQ,15
15,ASPINWALL,EQ,50
16,AURIONPRO,EQ,83
17,AXISBANK,EQ,600
18,AXISBPSETF,EQ,36
19,BAJAJFINSV,EQ,686
20,BAJFINANCE,EQ,234
21,BALMLAWRIE,EQ,1
22,BANDHANBNK,EQ,1404
23,BANKBARODA,EQ,150
24,BATAINDIA,EQ,8
25,BBL,EQ,3
26,BDL,EQ,100
27,BEPL,EQ,200
28,CASTROLIND,EQ,3000
29,CCHHL,EQ,12854
30,CHAMBLFERT,EQ,1
31,CHOLAFIN,EQ,1563
32,CINELINE,EQ,46
33,COCHINSHIP,EQ,108461
34,COFORGE,EQ,1
35,CREATIVE,EQ,2
36,CSBBANK,EQ,40
37,CUB,EQ,1
38,CYIENTDLM,EQ,5
39,DALBHARAT,EQ,2
40,DEEPAKFERT,EQ,50
41,DHANI,EQ,10500
42,DREDGECORP,EQ,149
43,DYCL,EQ,3
44,DYNPRO,EQ,15
45,EIHAHOTELS,EQ,1
46,ENGINERSIN,EQ,43
47,EPIGRAL,EQ,30
48,ESSARSHPNG,EQ,3600
49,EXIDEIND,EQ,167
50,FINIETF,EQ,5
51,GEPIL,EQ,149
52,GLENMARK,EQ,20
53,GLOBUSSPR,EQ,1
54,GODREJPROP,EQ,7
55,GOODLUCK,EQ,865
56,GRASIM,EQ,200
57,GREAVESCOT,EQ,95
58,GRSE,EQ,42
59,GTLINFRA,EQ,13443484
60,GULPOLY,EQ,2500
61,HBLPOWER,EQ,20
62,HBSL,EQ,96
63,HCLTECH,EQ,55
64,HDFCAMC,EQ,203
65,HDFCBANK,EQ,135
66,HDFCLIFE,EQ,1160
67,HERANBA,EQ,19
68,HFCL,EQ,6667
69,HGS,EQ,251
70,HILTON,EQ,3235
71,HINDALCO,EQ,2
72,HITECH,EQ,9
73,HMVL,EQ,2
74,HONASA,EQ,32
75,HPIL,EQ,20
76,HUDCO,EQ,90
77,HYBRIDFIN,EQ,274
78,IBREALEST,EQ,500
79,ICICIBANK,EQ,5
80,ICICIGI,EQ,525
81,IEML,SM,1000
82,IFBAGRO,EQ,8388
83,IFCI,EQ,15
84,IGPL,EQ,23
85,INDIACEM,EQ,1
86,INDUSTOWER,EQ,7
87,INFY,EQ,13
88,INOXWIND,EQ,200
89,IRB,EQ,3000
90,IREDA,EQ,1
91,IWEL,EQ,19
92,JGCHEM,EQ,2
93,JITFINFRA,EQ,73
94,JSWINFRA,EQ,25
95,JWL,EQ,2
96,KANANIIND,EQ,18975
97,KARMAENG,EQ,160
98,KARURVYSYA,EQ,70
99,KAYA,EQ,692
100,KBCGLOBAL,EQ,11
101,KELLTONTEC,EQ,1
102,KFINTECH,EQ,15
103,KHAICHEM,EQ,400
104,KOTAKBANK,EQ,498
105,KOTHARIPRO,EQ,10356
106,KRITI,EQ,1
107,LALPATHLAB,EQ,15
108,LAURUSLABS,EQ,14
109,LEXUS,EQ,1
110,LICI,EQ,17
111,LIQUIDBETF,EQ,10
112,LIQUIDIETF,EQ,2
113,LPDC,EQ,30897
114,LT,EQ,30
115,LTIM,EQ,64
116,LUPIN,EQ,22
117,MAHABANK,EQ,100
118,MAHLIFE,EQ,5
119,MANKIND,EQ,1
120,MAPMYINDIA,EQ,20
121,MARINE,EQ,354
122,MARUTI,EQ,100
123,MASFIN,EQ,2547
124,MAZDOCK,EQ,55548
125,METROPOLIS,EQ,2
126,MGEL,EQ,63851
127,MICEL,EQ,2103
128,MIDHANI,EQ,100
129,MINDTECK,EQ,19
130,MMTC,EQ,450
131,MOIL,EQ,25
132,MONTECARLO,EQ,15
133,MOTILALOFS,EQ,506
134,MUKANDLTD,EQ,1000
135,NAGREEKEXP,EQ,77
136,NAHARPOLY,EQ,7
137,NAUKRI,EQ,11
138,NBCC,EQ,25
139,NELCO,EQ,100
140,NETWORK18,EQ,1
141,NILAINFRA,EQ,350
142,NIPPOBATRY,EQ,5
143,NTPC,EQ,1
144,NXST,RR,74
145,OAL,EQ,1
146,ONEPOINT,EQ,719
147,ONGC,EQ,100
148,ORIENTCEM,EQ,1
149,PANAMAPET,EQ,25
150,PARADEEP,EQ,5
151,PATELENG,EQ,3000
152,PDMJEPAPER,EQ,2
153,PRAENG,EQ,109
154,PTC,EQ,1
155,PTCIL,EQ,1
156,PVRINOX,EQ,5
157,PYRAMID,EQ,37
158,QUESTLAB,SM,1200
159,RAJSREESUG,EQ,2
160,RATEGAIN,EQ,5
161,RCF,EQ,340
162,RECLTD,EQ,61
163,RELIANCE,EQ,5
164,RENUKA,EQ,301
165,RILINFRA,SM,28400
166,RITES,EQ,1000
167,ROSSELLIND,EQ,2
168,RSYSTEMS,EQ,5
169,RUCHINFRA,EQ,5494
170,RVNL,EQ,25
171,SALZERELEC,EQ,100
172,SAMBHAAV,EQ,2712
173,SARVESHWAR,EQ,2240
174,SASTASUNDR,EQ,5
175,SATIA,EQ,5
176,SBC,EQ,12
177,SBILIFE,EQ,164
178,SCI,EQ,95
179,SCILAL,EQ,89
180,SGL,EQ,596
181,SHALPAINTS,EQ,1576
182,SHRIPISTON,EQ,3
183,SIGNPOST,EQ,8
184,SKIPPER,EQ,1
185,SKIPPERPP,E1,108
186,SOFTTECH,EQ,42
187,SOLARAPP,E1,1
188,SPAL,EQ,33
189,SPCENET,EQ,3
190,SSWL,EQ,100
191,STANLEY,EQ,48
192,STARPAPER,EQ,1525
193,SUNPHARMA,EQ,65
194,SUPRAJIT,EQ,2
195,SUVEN,EQ,3071
196,TATACONSUM,EQ,19
197,TATAMOTORS,EQ,96
198,TCS,EQ,2
199,TEAMLEASE,EQ,8
200,TEGA,EQ,200
201,THEINVEST,EQ,534
202,TITAGARH,EQ,10
203,TPHQ,EQ,150000
204,TRACXN,EQ,16918
205,TRIDENT,EQ,500
206,TTML,EQ,1
207,TVSSCS,EQ,600
208,UJJIVANSFB,EQ,1000
209,UMESLTD,EQ,1498
210,UNIDT,EQ,1
211,UTISXN50,EQ,337
212,UTTAMSUGAR,EQ,3
213,VARDHACRLC,EQ,400
214,VETO,EQ,2
215,VIJAYA,EQ,1
216,VIPULLTD,EQ,1
