Confirmed list of securities to be auctioned in A 2024076 to be held on Apr 24 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIPHARM,EQ,6000
2,AAVAS,EQ,45
3,ABFRL,EQ,5
4,ABMINTLLTD,EQ,50
5,ADFFOODS,EQ,50
6,ADROITINFO,EQ,363
7,AIRTELPP,E1,506
8,AKI,EQ,24
9,ALKALI,EQ,200
10,ALPHAETF,EQ,2054
11,ALPSINDUS,EQ,1
12,AMBER,EQ,5
13,ANKITMETAL,EQ,713
14,ANUP,EQ,50
15,ARVINDFASN,EQ,1
16,ASAL,EQ,5
17,ASHIMASYN,EQ,2184
18,ASHOKA,EQ,110
19,ASHOKLEY,EQ,1
20,ASMS,EQ,260
21,AUROPHARMA,EQ,11
22,AXISBPSETF,EQ,92
23,BAJAJ-AUTO,EQ,5
24,BAJAJFINSV,EQ,9
25,BAJEL,EQ,14851
26,BANG,EQ,62
27,BHAGYANGR,EQ,3
28,BHARTIARTL,EQ,44
29,BIRLAMONEY,EQ,25
30,BOMDYEING,EQ,35
31,BSE,EQ,19
32,BUTTERFLY,EQ,3
33,CANBK,EQ,25
34,CAREERP,EQ,15
35,CDSL,EQ,118
36,CIGNITITEC,EQ,100
37,COCHINSHIP,EQ,40
38,COFORGE,EQ,37
39,COLPAL,EQ,4
40,COUNCODOS,EQ,8121
41,DELTACORP,EQ,2500
42,DEN,EQ,1
43,DIGISPICE,EQ,428
44,DISHTV,EQ,1
45,DIVISLAB,EQ,95
46,DVL,EQ,1
47,DYCL,EQ,1
48,EASEMYTRIP,EQ,99
49,ELECON,EQ,983
50,ESSARSHPNG,EQ,4
51,ESTER,EQ,425
52,FCSSOFT,EQ,1
53,FORCEMOT,EQ,5
54,FORTIS,EQ,64
55,GENSOL,EQ,45
56,GFLLIMITED,EQ,206
57,GLOBE,EQ,1
58,GMRP&UI,EQ,10
59,GNFC,EQ,6500
60,GREENPANEL,EQ,1
61,GSPL,EQ,17
62,GUJGASLTD,EQ,2
63,HATHWAY,EQ,150
64,HAVISHA,EQ,46
65,HDFCAMC,EQ,10
66,HDFCBANK,EQ,469
67,HINDMOTORS,EQ,142622
68,HINDZINC,EQ,10
69,HITECH,EQ,4
70,IBREALEST,EQ,13
71,IDEA,EQ,3
72,IEX,EQ,35
73,IFCI,EQ,142884
74,IGL,EQ,50
75,INFRABEES,EQ,68
76,INOXGREEN,EQ,274
77,IOB,EQ,1000
78,IOC,EQ,1
79,IRCTC,EQ,205
80,ISMTLTD,EQ,100
81,IZMO,EQ,50
82,JAYNECOIND,EQ,320
83,JINDRILL,EQ,200
84,JPASSOCIAT,EQ,5
85,JSL,EQ,10
86,JSWINFRA,EQ,190
87,JYOTICNC,EQ,4015
88,KOLTEPATIL,EQ,70
89,KOTAKBANK,EQ,5
90,KPIGREEN,EQ,2837
91,KRISHANA,EQ,1
92,LAXMICOT,EQ,1721
93,LAXMIMACH,EQ,2
94,LICHSGFIN,EQ,420
95,LIQUID,EQ,25
96,LIQUIDBEES,EQ,1
97,LTF,EQ,80
98,LTFOODS,EQ,500
99,MAFANG,EQ,30
100,MAGNUM,EQ,441
101,MANAKCOAT,EQ,1462
102,MANAPPURAM,EQ,31080
103,MANORG,EQ,297
104,MARUTI,EQ,48
105,MAZDA,EQ,5
106,MBECL,EQ,2000
107,MEGASOFT,EQ,120
108,MICEL,EQ,1
109,MIDHANI,EQ,1
110,MIRCELECTR,EQ,4
111,MOIL,EQ,105
112,MOL,EQ,2
113,MSUMI,EQ,1
114,MTARTECH,EQ,25
115,MUFIN,EQ,2
