MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       950.00,       880.05,       880.05,       880.05,       880.05,                     8800.50,10, ,1,       994.00,       800.00
N,AR,IBULHSGFIN,SEC RE NCD 9.25% SR II,       970.00,       950.20,       950.20,       950.20,       950.20,                     9502.00,10, ,1,      1110.00,       900.10
N,AX,IBULHSGFIN,SEC RE NCD 9.48% SR V,       999.99,       975.00,       975.00,       950.63,       950.63,                    68079.41,70, ,2,      1065.00,       900.31
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    40000.00,40, ,1,      1000.00,       820.00
N,BF,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1019.00,      1018.99,      1018.99,      1018.99,      1018.99,                    74386.27,73, ,2,      1029.00,       910.20
N,BI,IBULHSGFIN,SEC RE NCD SR III,       975.00,      1000.73,      1000.73,       997.86,       997.86,                    10990.81,11, ,2,      1080.00,       930.00
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,      1005.00,      1000.00,      1005.00,      1000.00,      1005.00,                    20050.00,20, ,2,      1075.00,      1000.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       899.80,       920.00,       925.00,       900.00,       901.88,                   302836.00,335, ,13,      1038.00,       815.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       975.00,       975.00,       975.00,       975.00,       975.00,                    75075.00,77, ,4,      1050.00,       934.01
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       255.00,       253.00,       253.00,       253.00,       253.00,                    51106.00,202, ,4,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       985.00,       990.00,       999.00,       990.00,       999.00,                   149400.00,150, ,4,      1007.00,       960.49
N,N0,PEL,SEC RE NCD 9.00% SR I,      1025.30,      1027.50,      1027.50,      1027.50,      1027.50,                   123300.00,120, ,3,      1036.00,       985.00
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1175.00,      1175.00,      1180.00,      1175.00,      1180.00,                   707750.00,600, ,5,      1298.00,      1015.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       254.25,       254.25,       254.25,       254.00,       254.00,                    51054.25,201, ,2,       263.74,       240.00
N,N1,M&MFIN,8.72% UNSECURED NCD,      1020.00,      1011.50,      1011.50,      1011.50,      1011.50,                    70805.00,70, ,1,      1145.00,       972.00
