Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24042024,1917764172,0002434
Trade Date <24-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,31457,31456,100.00
20,2,182D010824,TB,200,200,100.00
20,3,182D031024,TB,11500,11200,97.39
20,4,182D040724,TB,100,100,100.00
20,5,182D060624,TB,1100,1100,100.00
20,6,182D110724,TB,1100,1100,100.00
20,7,182D111024,TB,2100,2100,100.00
20,8,182D120924,TB,11800,11600,98.31
20,9,182D130624,TB,100,100,100.00
20,10,182D150824,TB,500,500,100.00
20,11,182D160524,TB,300,300,100.00
20,12,182D181024,TB,1000,1000,100.00
20,13,182D190924,TB,200,200,100.00
20,14,182D260924,TB,200,200,100.00
20,15,20MICRONS,EQ,398682,180128,45.18
20,16,360ONE,EQ,5165029,1929126,37.35
20,17,364D020524,TB,17400,17400,100.00
20,18,364D030425,TB,100,100,100.00
20,19,364D060225,TB,100,100,100.00
20,20,364D110425,TB,500,500,100.00
20,21,364D121224,TB,100,100,100.00
20,22,364D160125,TB,100,100,100.00
20,23,364D180425,TB,4200,4200,100.00
20,24,364D180724,TB,2000,2000,100.00
20,25,364D191224,TB,100,100,100.00
20,26,364D200325,TB,100,100,100.00
20,27,364D211124,TB,100,100,100.00
20,28,364D241024,TB,800,800,100.00
20,29,3IINFOLTD,EQ,3215862,1371290,42.64
20,30,3MINDIA,EQ,6752,4762,70.53
20,31,3PLAND,EQ,5502,4279,77.77
20,32,515GS2025,GS,622,622,100.00
20,33,522GS2025,GS,100,100,100.00
20,34,5PAISA,EQ,234666,82442,35.13
20,35,601GS2028,GS,25000,25000,100.00
20,36,610GS2031,GS,414,414,100.00
20,37,618GS2024,GS,11,11,100.00
20,38,619GS2034,GS,50,50,100.00
20,39,622GS2035,GS,100,100,100.00
20,40,63MOONS,EQ,87786,56245,64.07
20,41,654GS2032,GS,12002,12002,100.00
20,42,667GS2050,GS,4474,4474,100.00
20,43,668GS2031,GS,1200,1000,83.33
20,44,669GS2024,GS,1402,1402,100.00
20,45,689GS2025,GS,594,500,84.18
20,46,68GS2060,GS,11,11,100.00
20,47,695GS2061,GS,100,100,100.00
20,48,699GS2026,GS,2139,2139,100.00
20,49,706GS2028,GS,23686,19513,82.38
20,50,710GS2029,GS,6625,6625,100.00
20,51,717GS2030,GS,9604,9600,99.96
20,52,718GS2033,GS,365,365,100.00
20,53,718GS2037,GS,18230,18226,99.98
20,54,719GS2060,GS,175,175,100.00
20,55,71GS2034,GS,1000,1000,100.00
20,56,725GS2063,GS,40641,40640,100.00
20,57,726GS2029,GS,1,1,100.00
20,58,726GS2032,GS,29012,29012,100.00
20,59,726GS2033,GS,1001,1000,99.90
20,60,732GS2030,GS,700,700,100.00
20,61,733GS2026,GS,7500,7500,100.00
20,62,734GS2064,GS,100,100,100.00
20,63,736GS2052,GS,77,42,54.55
20,64,737GR2054,GS,200,200,100.00
20,65,737GS2028,GS,41856,41856,100.00
20,66,738GS2027,GS,10168,10157,99.89
20,67,739ML26,SG,200,200,100.00
20,68,73GS2053,GS,30,30,100.00
20,69,741GS2036,GS,1724,1724,100.00
20,70,746GS2073,GS,11133,11133,100.00
20,71,74GS2062,GS,2,2,100.00
20,72,754GS2036,GS,349768,338498,96.78
20,73,757GS2033,GS,1000,1000,100.00
20,74,767KA36,SG,100,100,100.00
20,75,77AP29A,SG,100,100,100.00
20,76,824GS2027,GS,3610,3610,100.00
20,77,824GS2033,GS,100,100,100.00
20,78,828GS2027,GS,1850,1850,100.00
20,79,91D020524,TB,1200,1200,100.00
20,80,91D040724,TB,3900,3900,100.00
20,81,91D060624,TB,500,500,100.00
20,82,91D090524,TB,200,200,100.00
20,83,91D120724,TB,100,100,100.00
20,84,91D160524,TB,100,100,100.00
20,85,91D190724,TB,3900,3900,100.00
20,86,91D200624,TB,1400,1400,100.00
20,87,91D230524,TB,100,100,100.00
20,88,91D300524,TB,100,100,100.00
20,89,92GS2030,GS,2126,2126,100.00
20,90,AAATECH,EQ,87067,52768,60.61
20,91,AAKASH,EQ,471810,352962,74.81
20,92,AARON,EQ,4509,2805,62.21
20,93,AARTIDRUGS,EQ,76028,39759,52.30
20,94,AARTIIND,EQ,1359240,505384,37.18
20,95,AARTIPHARM,EQ,109781,68923,62.78
20,96,AARTISURF,EQ,50403,25249,50.09
