Sr. No,Symbol,Series,Security Name,From,To
1,TARACHAND,EQ,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,10,5
2,WEWIN,EQ,WE WIN LIMITED,10,5
3,DRONE,SM,DRONE DESTINATION LIMITED,20,10
4,DYNAMIC,SM,DYNAMIC SERVICES & SECURITY LIMITED,20,10
5,PRATHAM,SM,PRATHAM EPC PROJECTS LIMITED,20,10
6,KRITIKA,BE,KRITIKA WIRES LIMITED,5,2
7,VISHWAS,SM,VISHWAS AGRI SEEDS LIMITED,5,20
