Confirmed list of securities to be auctioned in A 2024071 to be held on Apr 16 2024.

Sr No,Symbol,Series,Total Qty
1,AARTECH,EQ,12
2,AARTIIND,EQ,576
3,ADANIENT,EQ,1
4,AEGISCHEM,EQ,5000
5,AGI,EQ,4
6,ALPL30IETF,EQ,368
7,APOLLOHOSP,EQ,3
8,ARE&M,EQ,50
9,ARENTERP,EQ,105
10,ASIANPAINT,EQ,798
11,ASMS,EQ,1610
12,BAJFINANCE,EQ,11345
13,BANKBARODA,EQ,1
14,BBETF0432,EQ,10
15,BDL,EQ,537
16,BEL,EQ,200
17,BEPL,EQ,10
18,BHAGCHEM,EQ,1
19,BHARTIARTL,EQ,4
20,BHARTIHEXA,EQ,162
21,BHEL,EQ,75
22,BORORENEW,EQ,3000
23,BOSCHLTD,EQ,1
24,BPCL,EQ,3
25,BRITANNIA,EQ,1
26,BSOFT,EQ,1
27,BYKE,EQ,2044
28,CADSYS,SM,1000
29,CAMLINFINE,EQ,34
30,CANBK,EQ,6635
31,CDSL,EQ,10
32,CHOLAFIN,EQ,2
33,CIPLA,EQ,2
34,COALINDIA,EQ,1502
35,COCHINSHIP,EQ,1
36,COFFEEDAY,EQ,200
37,COFORGE,EQ,22
38,CONCOR,EQ,173
39,CONCORDBIO,EQ,7
40,CREATIVE,EQ,1
41,CROMPTON,EQ,4
42,CUB,EQ,726
43,DCBBANK,EQ,10
44,DEEPAKFERT,EQ,75
45,DEEPAKNTR,EQ,6
46,DJML,EQ,1
47,DPWIRES,EQ,1
48,EBBETF0430,EQ,14
49,EIHAHOTELS,EQ,8
50,ELECTCAST,EQ,1100
51,ENERGYDEV,EQ,2
52,EPIGRAL,EQ,250
53,ESILVER,EQ,76
54,EXIDEIND,EQ,340
55,FDC,EQ,1
56,FEDERALBNK,EQ,2001
57,FOODSIN,EQ,900
58,GANGESSECU,EQ,6
59,GARFIBRES,EQ,41
60,GIPCL,EQ,6753
61,GKWLIMITED,EQ,31
62,GMRP&UI,EQ,4400
63,GOLDETF,EQ,692
64,GPIL,EQ,300
65,GRANULES,EQ,50
66,GRASIM,EQ,1
67,HAL,EQ,301
68,HCC,EQ,10
69,HEROMOTOCO,EQ,7
70,HINDALCO,EQ,515
71,HINDUNILVR,EQ,20
72,HINDZINC,EQ,3
73,HLVLTD,EQ,20
74,IBREALEST,EQ,4
75,IBULHSGFIN,AC,9
76,IDBI,EQ,3001
77,IDFC,EQ,739
78,IDFCFIRSTB,EQ,2
79,IFGLEXPOR,EQ,86
80,IGL,EQ,40
81,IMFA,EQ,151
82,INDHOTEL,EQ,561
83,INDIGO,EQ,221
84,INDUSINDBK,EQ,4
85,INDUSTOWER,EQ,100
86,INFIBEAM,EQ,15705
87,INFY,EQ,2
88,IRB,EQ,3000
89,ISGEC,EQ,40
90,ITC,EQ,176
91,JAGRAN,EQ,900
92,JGCHEM,EQ,57
93,JUBLINGREA,EQ,1
94,JUSTDIAL,EQ,1
95,KIRLOSBROS,EQ,1
96,L&TFH,EQ,1000
97,LICHSGFIN,EQ,100
98,LICNETFGSC,EQ,104
99,LIQUID,EQ,1
100,LIQUIDBEES,EQ,24
101,LOWVOL1,EQ,42
102,LTTS,EQ,41
103,MADRASFERT,EQ,1
104,MAHEPC,EQ,452
105,MANGCHEFER,EQ,3
106,MANORAMA,EQ,12
107,MARINE,EQ,420
108,MARUTI,EQ,30
109,MAZDOCK,EQ,2
110,MBLINFRA,EQ,341
111,MGL,EQ,25
112,MONARCH,EQ,4
113,MOTHERSON,EQ,100
114,MRPL,EQ,1
115,MUNJALAU,EQ,9
116,NMDC,EQ,200
117,NXST,RR,1660
118,OMFURN,SM,2400
119,ONGC,EQ,102
120,ORIENTELEC,EQ,19
121,PAKKA,EQ,3
122,POLICYBZR,EQ,199
123,PURVA,EQ,20
124,QUESS,EQ,102
125,RAMKY,EQ,1
126,RATNAVEER,EQ,5
127,RELINFRA,EQ,7
128,RGL,EQ,1
129,RISHABH,EQ,150
130,RITCO,EQ,10
131,SADHAV,SM,2400
132,SADHNANIQ,EQ,150
133,SBIN,EQ,1
134,SHILPAMED,EQ,400
135,SILVERETF,EQ,10
136,SOBHA,EQ,49
137,SONACOMS,EQ,1
138,SOTL,EQ,256
139,SPMLINFRA,EQ,4
140,SRF,EQ,11
141,SURANASOL,EQ,998
142,SWANENERGY,EQ,297
143,TAJGVK,EQ,477
144,TATAMOTORS,EQ,107
145,TATAPOWER,EQ,344
146,TCPLPACK,EQ,1
147,TIRUPATIFL,EQ,4096
148,TVSMOTOR,EQ,25
149,UFLEX,EQ,750
150,UTIAMC,EQ,9
151,VINATIORGA,EQ,25
152,VOLTAS,EQ,10
153,VRLLOG,EQ,299
154,WIPRO,EQ,5
155,YESBANK,EQ,10
156,ZYDUSLIFE,EQ,2
