Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16042024,1425583243,0002412
Trade Date <16-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,7802,7802,100.00
20,2,182D031024,TB,300,300,100.00
20,3,182D040724,TB,400,200,50.00
20,4,182D050924,TB,100,100,100.00
20,5,182D060624,TB,15000,15000,100.00
20,6,182D080824,TB,100,100,100.00
20,7,182D110724,TB,400,400,100.00
20,8,182D111024,TB,5500,5500,100.00
20,9,182D120924,TB,300,200,66.67
20,10,182D150824,TB,400,200,50.00
20,11,182D160524,TB,200,200,100.00
20,12,182D190924,TB,400,300,75.00
20,13,182D200624,TB,300,300,100.00
20,14,182D220824,TB,10000,10000,100.00
20,15,182D230524,TB,100,100,100.00
20,16,182D250724,TB,100,100,100.00
20,17,182D260924,TB,200,200,100.00
20,18,182D270624,TB,700,400,57.14
20,19,182D290824,TB,300,300,100.00
20,20,20MICRONS,EQ,121161,44790,36.97
20,21,360ONE,EQ,787154,675133,85.77
20,22,364D020125,TB,200,100,50.00
20,23,364D030425,TB,800,400,50.00
20,24,364D060225,TB,200,100,50.00
20,25,364D071124,TB,400,200,50.00
20,26,364D101024,TB,100000,100000,100.00
20,27,364D110425,TB,38700,38700,100.00
20,28,364D130225,TB,400,200,50.00
20,29,364D171024,TB,300,300,100.00
20,30,364D200225,TB,500,500,100.00
20,31,364D220824,TB,600,300,50.00
20,32,364D250424,TB,4100,4100,100.00
20,33,364D250724,TB,16000,16000,100.00
20,34,364D261224,TB,100,100,100.00
20,35,364D270325,TB,200,100,50.00
20,36,3IINFOLTD,EQ,914615,467867,51.15
20,37,3MINDIA,EQ,4399,2155,48.99
20,38,515GS2025,GS,28,18,64.29
20,39,522GS2025,GS,100,100,100.00
20,40,563GS2026,GS,6502,4501,69.22
20,41,574GS2026,GS,100,100,100.00
20,42,585GS2030,GS,1100,1100,100.00
20,43,5PAISA,EQ,66259,18371,27.73
20,44,610GS2031,GS,1841,1741,94.57
20,45,622GS2035,GS,328,164,50.00
20,46,63MOONS,EQ,117730,67445,57.29
20,47,654GS2032,GS,19803,19803,100.00
20,48,664GS2035,GS,8898,8898,100.00
20,49,667GS2035,GS,200,200,100.00
20,50,669GS2024,GS,128,128,100.00
20,51,676GS2061,GS,3314,3100,93.54
20,52,689GS2025,GS,1392,1392,100.00
20,53,68GS2060,GS,12462,12462,100.00
20,54,695GS2061,GS,3739,3739,100.00
20,55,699GS2026,GS,14616,14616,100.00
20,56,699GS2051,GS,2,2,100.00
20,57,706GS2028,GS,47165,47165,100.00
20,58,710GS2029,GS,2201,2201,100.00
20,59,714AP37,SG,100,100,100.00
20,60,716GS2050,GS,49,49,100.00
20,61,717GS2028,GS,285,285,100.00
20,62,717GS2030,GS,49050,49050,100.00
20,63,718GS2033,GS,10025,10025,100.00
20,64,718GS2037,GS,1631,1630,99.94
20,65,71GS2034,GS,1100,1100,100.00
20,66,723GS2039,GS,400,200,50.00
20,67,725GS2063,GS,96345,96345,100.00
20,68,726GS2032,GS,1001,1001,100.00
20,69,726GS2033,GS,18180,16165,88.92
20,70,732GS2030,GS,3846,3640,94.64
20,71,733GS2026,GS,409,409,100.00
20,72,736GS2052,GS,19363,19363,100.00
20,73,737GS2028,GS,5703,5503,96.49
20,74,738GS2027,GS,175898,171775,97.66
20,75,73GS2053,GS,14352,14251,99.30
20,76,741GS2036,GS,57538,57538,100.00
20,77,74GS2062,GS,11969,11968,99.99
20,78,754GS2036,GS,383079,375959,98.14
20,79,758GJ32,SG,100,100,100.00
20,80,777MN38,SG,100,100,100.00
20,81,77AP29A,SG,100,100,100.00
20,82,77AP38,SG,100,100,100.00
20,83,824GS2033,GS,726,726,100.00
20,84,832GS2032,GS,4574,4574,100.00
20,85,83GS2040,GS,1000,1000,100.00
20,86,883GS2041,GS,12702,10001,78.74
20,87,897GS2030,GS,4377,4377,100.00
20,88,91D020524,TB,700,600,85.71
20,89,91D060624,TB,1200,1200,100.00
20,90,91D090524,TB,400,400,100.00
20,91,91D120724,TB,1400,1400,100.00
20,92,91D130624,TB,4100,4100,100.00
20,93,91D160524,TB,200,100,50.00
20,94,91D200624,TB,100,100,100.00
20,95,91D270624,TB,1400,1200,85.71
20,96,91D300524,TB,1400,1300,92.86
20,97,92GS2030,GS,503,501,99.60
20,98,AAATECH,EQ,1168706,303227,25.95
20,99,AAKASH,EQ,430910,288747,67.01
20,100,AARON,EQ,4539,2413,53.16
20,101,AARTECH,EQ,236597,114382,48.34
20,102,AARTIDRUGS,EQ,81950,33816,41.26
20,103,AARTIIND,EQ,2288854,832053,36.35
20,104,AARTIPHARM,EQ,185740,114196,61.48
20,105,AARTISURF,EQ,49783,17782,35.72
20,106,AARVEEDEN,EQ,22650,11268,49.75
20,107,AARVI,EQ,131311,58338,44.43
20,108,AATMAJ,SM,16000,10000,62.50
20,109,AAVAS,EQ,137559,60891,44.27
20,110,ABB,EQ,268622,78519,29.23
20,111,ABBOTINDIA,EQ,12154,5961,49.05
20,112,ABCAPITAL,EQ,18095647,3424674,18.93
20,113,ABFL,N2,10,10,100.00
20,114,ABFRL,EQ,2980182,1349256,45.27
20,115,ABMINTLLTD,EQ,603,217,35.99
20,116,ABSLAMC,EQ,608048,426746,70.18
20,117,ABSLBANETF,EQ,15281,10543,68.99
20,118,ABSLLIQUID,EQ,21172,10767,50.85
20,119,ABSLNN50ET,EQ,10593,7564,71.41
20,120,ACC,EQ,287633,123847,43.06
20,121,ACCELYA,EQ,10533,4544,43.14
20,122,ACCENTMIC,SM,17000,13000,76.47
20,123,ACCORD,SM,4000,4000,100.00
20,124,ACE,EQ,226899,139947,61.68
20,125,ACEINTEG,EQ,24207,15946,65.87
20,126,ACI,EQ,739475,211801,28.64
20,127,ACL,EQ,54318,30639,56.41
20,128,ACLGATI,EQ,228610,101926,44.59
