MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,IBULHSGFIN,SEC RE NCD 9.65% SR.I,       975.00,       970.00,       970.00,       970.00,       970.00,                     3880.00,4, ,1,      1063.80,       879.45
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    10000.00,10, ,1,      1000.00,       820.00
N,N1,CREDITACC,SEC RE NCD 9.45% SR. I,       989.00,      1002.00,      1002.00,      1002.00,      1002.00,                    53106.00,53, ,2,      1033.92,       876.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       301.00,       301.00,       302.00,       301.00,       301.80,                   874607.30,2900, ,23,       316.90,       295.00
N,N2,ABFL,SEC RE NCD 8.05% SR III,      1015.00,      1015.00,      1015.00,      1015.00,      1015.00,                    10150.00,10, ,1,      1099.00,       840.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1081.02,      1086.00,      1086.90,      1086.00,      1086.90,                    33666.90,31, ,2,      1209.99,      1060.00
N,N2,IIFLSAMFIN,SEC RE NCD 9.57% SR 3,       989.00,       950.01,       950.01,       950.01,       950.01,                    95001.00,100,XI,1,      1009.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.00,       250.00,       255.00,       250.00,       250.00,                      755.00,3, ,3,       262.98,       241.80
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1128.55,      1130.00,      1130.00,      1129.00,      1129.50,                    22590.00,20, ,2,      1215.90,      1062.30
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1120.00,      1120.00,      1122.50,      1120.00,      1122.50,                  1009100.00,900, ,11,      1177.00,      1062.20
N,N2,NHIT,SEC RE NCD 7.90% STRPP B,       302.45,       302.40,       303.67,       302.40,       302.57,                   440967.82,1456, ,9,       320.00,       299.00
N,N2,PEL,SEC RE NCD 9.20% SR III,      1035.00,      1038.99,      1038.99,      1038.99,      1038.99,                     5194.95,5, ,1,      1038.99,       991.00
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        30.18,        30.11,        30.39,        30.11,        30.18,                    59987.68,1989, ,51,        30.69,        25.00
N,N3,CREDITACC,SEC RE NCD 9.60% SR. III,      1021.66,      1006.19,      1006.19,       991.25,       991.25,                     1997.44,2, ,2,      1036.70,       985.00
N,N3,IIFCL,8.66% TAX FREE NCD,      1105.00,      1310.00,      1310.00,      1107.00,      1107.00,                   178135.00,160, ,4,      1354.00,      1102.00
N,N3,IIFLSAMFIN,SEC RE NCD 10% SR 4,      1005.00,      1005.00,      1005.00,      1005.00,      1005.00,                    50250.00,50, ,1,      1010.00,       973.19
N,N3,NHIT,SEC RE NCD 7.90% STRPP C,       406.00,       407.00,       407.00,       405.50,       405.50,                  1534332.00,3776, ,20,       428.46,       392.00
