Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11072024,1832808979,0002494
Trade Date <11-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,35,35,100.00
20,2,1003ISFL28,N4,12,12,100.00
20,3,1004DLSL24,NO,2,2,100.00
20,4,1015ECL29,NR,1872,1778,94.98
20,5,1015IHF28B,AZ,41,31,75.61
20,6,1018GS2026,GS,3444,3444,100.00
20,7,1025IHF34,Z8,6,6,100.00
20,8,1025UCL25,N8,55,55,100.00
20,9,1040UCL25,N4,1,1,100.00
20,10,1049DLS25A,Y5,10,10,100.00
20,11,105IIFL29,N7,30,30,100.00
20,12,1060ECL29,NS,100,100,100.00
20,13,1075IHF33A,N2,100,100,100.00
20,14,10CAGL27,N5,30,30,100.00
20,15,10IHFL30A,BV,6,6,100.00
20,16,10IIFL28,N4,471,471,100.00
20,17,10IIFL28A,NE,138,138,100.00
20,18,10NIDO26,N6,295,295,100.00
20,19,1119NFL27,ND,10,10,100.00
20,20,182D020125,TB,200,200,100.00
20,21,182D150824,TB,100,100,100.00
20,22,182D241024,TB,100,100,100.00
20,23,182D250724,TB,100,100,100.00
20,24,182D261224,TB,300,300,100.00
20,25,182D290824,TB,1100,1100,100.00
20,26,20MICRONS,EQ,257810,119849,46.49
20,27,360ONE,EQ,524099,325424,62.09
20,28,364D020125,TB,200,200,100.00
20,29,364D020525,TB,100,100,100.00
20,30,364D060225,TB,14800,14800,100.00
20,31,364D090125,TB,700,700,100.00
20,32,364D120625,TB,200,200,100.00
20,33,364D121224,TB,100,100,100.00
20,34,364D150525,TB,200,200,100.00
20,35,364D160125,TB,300,300,100.00
20,36,364D180425,TB,100,100,100.00
20,37,364D230125,TB,1100,1100,100.00
20,38,364D240425,TB,400,400,100.00
20,39,364D250724,TB,8000,8000,100.00
20,40,364D260625,TB,800,800,100.00
20,41,364D300125,TB,200,200,100.00
20,42,3IINFOLTD,EQ,731230,301720,41.26
20,43,3MINDIA,EQ,7095,5294,74.62
20,44,3PLAND,EQ,14331,10103,70.50
