MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AX,948SCL26I,SEC RE NCD 9.48% SR V,       865.00,       865.00,       865.00,       865.00,       865.00,                    12975.00,15, ,1,      1095.00,       670.10
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       889.90,       943.00,       943.00,       890.00,       890.00,                    26144.00,29, ,4,      1020.00,       820.00
N,BI,SCL25B,SEC RE NCD SR III,      1032.48,      1032.00,      1040.61,      1032.00,      1037.53,                    72466.70,70, ,5,      1080.00,       930.00
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,       991.50,      1040.00,      1040.00,      1040.00,      1040.00,                   190320.00,183, ,2,      1040.00,       810.85
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       996.00,       998.00,       998.00,       998.00,       998.00,                    35928.00,36, ,3,      1010.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1052.00,      1052.00,      1052.00,      1052.00,      1052.00,                    52600.00,50, ,1,      1090.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       248.00,       243.54,       245.01,       243.54,       245.01,                     4641.96,19, ,2,       260.00,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,       998.00,      1000.00,      1000.00,      1000.00,      1000.00,                    25000.00,25, ,1,      1006.65,       860.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1025.00,      1026.00,      1026.00,      1026.00,      1026.00,                     5130.00,5, ,1,      1145.00,       972.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       985.00,       981.13,       985.00,       981.13,       985.00,                    24559.21,25, ,2,      1020.00,       876.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1018.80,      1018.80,      1018.80,      1018.80,      1018.80,                    10188.00,10, ,1,      1032.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       249.00,       248.00,       249.00,       245.20,       245.20,                   127697.00,515, ,3,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1094.40,      1094.30,      1094.30,      1094.30,      1094.30,                   136787.50,125, ,3,      1155.00,      1041.47
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.00,       307.00,       308.00,       307.00,       307.89,                   179194.27,583, ,6,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1125.19,      1126.00,      1126.00,      1120.00,      1122.25,                  9722543.66,8666, ,39,      1170.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1094.00,      1094.01,      1094.01,      1094.00,      1094.00,                   392746.50,359, ,6,      1209.99,      1060.00
N,N2,830CIFC26,SEC RE NCD 8.30% SR.III,      1008.00,      1008.00,      1008.00,      1008.00,      1008.00,                    69552.00,69, ,2,      1056.00,       995.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1128.99,      1129.00,      1134.50,      1129.00,      1130.34,                  9401032.82,8310, ,55,      1177.00,      1062.20
N,N2,855IREDA29,IREDA 8.55NCDTR I SR II A,      1160.00,      1308.00,      1308.00,      1104.10,      1104.10,                   328104.10,251, ,2,      1650.00,      1011.00
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       951.00,       956.00,       970.00,       956.00,       970.00,                    96300.00,100, ,2,      1009.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       246.35,       248.00,       248.00,       248.00,       248.00,                   106640.00,430, ,2,       262.00,       240.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1223.00,      1223.00,      1223.00,      1223.00,      1223.00,                     1223.00,1, ,1,      1276.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       410.98,       413.02,       413.02,       412.33,       412.60,                    28882.42,70, ,2,       439.00,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       998.99,       998.00,       998.00,       998.00,       998.00,                   100798.00,101, ,1,      1010.65,       901.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       998.00,       875.51,       875.51,       875.51,       875.51,                   104185.69,119, ,1,      1025.00,       875.51
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.00,       246.50,       246.50,       246.50,       246.50,                     2465.00,10, ,1,       266.50,       240.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       996.00,       994.05,       994.05,       994.05,       994.05,                    10934.55,11, ,2,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       995.00,       995.00,       995.00,       995.00,       995.00,                    99500.00,100, ,2,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       919.00,       919.00,       932.60,       918.00,       930.00,                  1987369.55,2145, ,28,      1040.00,       902.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1110.00,      1104.50,      1104.50,      1104.50,      1104.50,                     8836.00,8, ,1,      1167.00,      1050.50
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,       998.00,       998.00,       998.00,       998.00,       998.00,                   499000.00,500, ,1,      1070.00,       960.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1295.00,      1295.00,      1295.00,      1290.76,      1291.07,                   302289.18,234, ,16,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1012.00,      1012.00,      1014.00,      1012.00,      1014.00,                   303800.00,300, ,3,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       971.00,       992.00,       992.00,       992.00,       992.00,                    49600.00,50, ,1,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,       991.00,      1000.00,      1000.00,      1000.00,      1000.00,                    30000.00,30, ,2,      1180.00,       931.35
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1096.01,      1096.00,      1096.01,      1096.00,      1096.01,                  1534413.00,1400, ,4,      1154.98,      1065.00
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1160.00,      1178.90,      1178.90,      1178.90,      1178.90,                    94312.00,80, ,2,      1297.00,      1090.53
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1151.01,      1155.00,      1164.90,      1155.00,      1164.90,                   128040.00,110, ,3,      1288.00,      1130.01
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,      1020.25,      1030.88,      1034.89,      1030.88,      1034.89,                 41315400.00,40000, ,8,      1040.00,       980.00
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       929.00,       932.00,       935.48,       929.00,       929.14,                  6170949.72,6613, ,55,       993.00,       900.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       996.50,       996.50,       996.50,       960.40,       960.40,                   403519.30,420, ,10,      1047.80,       875.20
N,N6,829PFL29,SEC RED NCD 10.27% SR. VI,      1010.00,      1010.00,      1010.00,      1010.00,      1010.00,                    50500.00,50, ,2,      1250.00,       935.50
N,N6,846REC28,BOND 8.46% TAX FREE S2A,      1160.00,      1159.00,      1159.00,      1148.00,      1148.00,                  4429123.50,3840, ,17,      1259.00,      1070.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1165.00,      1165.50,      1168.00,      1165.00,      1165.96,                  1110473.95,953, ,13,      1250.00,      1130.00
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6650.00,      6650.00,      6689.00,      6650.00,      6666.27,                   485694.00,73, ,14,      7526.00,      6433.00
N,N6,925ERFL28,SEC RED NCD 9.25% SR. VI,       939.80,       930.01,       930.01,       930.00,       930.00,                    32550.15,35, ,2,      1020.00,       833.50
N,N6,925IHFL25D,SEC RE NCD 8.25% SR 1,       998.00,       998.00,       998.00,       996.50,       997.01,                   103787.02,104, ,3,      1141.00,       987.10
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1020.00,      1029.98,      1029.98,      1018.00,      1028.00,                  1254399.98,1231, ,25,      1043.45,       980.00
N,N6,IIFLZC28C,UNSEC RE NCD 0% SR.III,      1160.00,      1160.00,      1160.00,      1160.00,      1160.00,                    29000.00,25, ,2,      1249.00,      1046.60
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,      1004.00,      1004.00,      1005.00,      1000.00,      1005.00,                    35069.75,35, ,4,      1050.00,       914.85
N,N7,1050UCL25,SEC RED NCD 10.50% SR.III,       998.75,       999.00,       999.00,       999.00,       999.00,                    92907.00,93, ,1,      1022.00,       950.00
N,N7,714NHAI26,TAX FREE7.14% SR.IA,      1058.03,      1034.10,      1034.10,      1034.10,      1034.10,                     4136.40,4, ,1,      1239.90,      1003.30
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.18,         5.18,         5.19,         5.16,         5.18,                   293399.11,56699, ,70,        11.51,         5.00
N,N7,898LTF29,SERENCD 8.98% SR.VI OP2,      1045.00,      1049.00,      1049.00,      1049.00,      1049.00,                    74479.00,71, ,1,      1100.00,      1020.00
N,N8,1025UCL25,SEC RE NCD 10.25% SR I,       985.00,       999.00,       999.00,       999.00,       999.00,                    24975.00,25, ,2,      1050.00,       900.99
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1048.00,      1053.00,      1053.00,      1049.99,      1049.99,                    13685.99,13, ,2,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1140.80,      1143.00,      1143.00,      1143.00,      1143.00,                     1143.00,1, ,1,      1198.40,      1106.00
