Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19082024,1647426229,0002491
Trade Date <19-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,25,25,100.00
20,2,1003ISFL28,N4,11,11,100.00
20,3,1015ECL29,NR,520,400,76.92
20,4,1018GS2026,GS,3175,2001,63.02
20,5,1025ICCL26,NT,114,58,50.88
20,6,1025NFL25,N5,30,30,100.00
20,7,1025SCL34,Z8,1872,1866,99.68
20,8,1025SCL34A,ZT,1,1,100.00
20,9,1025UCL25,N8,25,25,100.00
20,10,1030ICCL28,NM,10,10,100.00
20,11,1040UCL25,N4,100,100,100.00
20,12,1049DLS25A,Y5,10,10,100.00
20,13,1050NFL26,N7,35,30,85.71
20,14,1050UCL25,N7,93,93,100.00
20,15,1065NFL27,NC,126,126,100.00
20,16,1075UCL25,N9,80,62,77.50
20,17,10IIFL28,N4,2145,2145,100.00
20,18,10IIFL28A,NE,100,100,100.00
20,19,10IIFL29,N6,420,420,100.00
20,20,10SCL30A,BV,183,183,100.00
20,21,182D050924,TB,200,200,100.00
20,22,182D051224,TB,100,100,100.00
20,23,182D120924,TB,100,100,100.00
20,24,182D190924,TB,300,300,100.00
20,25,182D220824,TB,100,100,100.00
20,26,182D290824,TB,100,100,100.00
20,27,20MICRONS,EQ,1120354,415239,37.06
20,28,360ONE,EQ,840353,594143,70.70
20,29,364D051224,TB,8200,5000,60.98
20,30,364D071124,TB,100,100,100.00
20,31,364D121224,TB,5000,5000,100.00
20,32,364D220824,TB,900,700,77.78
20,33,364D260625,TB,5800,5800,100.00
20,34,364D300125,TB,1000,1000,100.00
20,35,3IINFOLTD,EQ,853383,354825,41.58
20,36,3MINDIA,EQ,5834,3019,51.75
20,37,515GS2025,GS,4,4,100.00
20,38,563GS2026,GS,294,294,100.00
20,39,574GS2026,GS,168,167,99.40
20,40,577GS2030,GS,3,3,100.00
20,41,5PAISA,EQ,109822,53995,49.17
20,42,618GS2024,GS,65,65,100.00
20,43,63MOONS,EQ,70764,43217,61.07
20,44,667GS2035,GS,4,4,100.00
20,45,676GS2061,GS,4217,4217,100.00
20,46,689GS2025,GS,150,150,100.00
20,47,68GS2060,GS,23239,23239,100.00
20,48,697GR2034,GS,200,199,99.50
20,49,699GS2026,GS,1148,1148,100.00
20,50,699GS2051,GS,91,91,100.00
20,51,702GS2027,GS,500,500,100.00
20,52,702GS2031,GS,1302,1201,92.24
20,53,704GS2029,GS,11000,11000,100.00
20,54,706GS2028,GS,20002,20000,99.99
20,55,710GS2029,GS,122574,76105,62.09
20,56,714NHAI26,N7,4,4,100.00
20,57,716GS2050,GS,463,463,100.00
20,58,717GS2030,GS,2200,2199,99.95
20,59,718GS2033,GS,201516,201516,100.00
20,60,718GS2037,GS,8625,8625,100.00
20,61,725GS2063,GS,3686,3686,100.00
20,62,726GS2032,GS,152,152,100.00
20,63,726GS2033,GS,1,1,100.00
20,64,732GS2030,GS,5890,4250,72.16
20,65,732IRFC25,NI,32,32,100.00
20,66,733GS2026,GS,1458,1458,100.00
20,67,734GS2064,GS,2400,2400,100.00
20,68,734IRFC28,N4,8,8,100.00
20,69,736NTPC25D,NB,31,31,100.00
20,70,737GS2028,GS,7070,6985,98.80
