Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
19-AUG-2024,ETHOSLTD,Ethos Limited,BANDHAN MUTUAL FUND,BUY,110000,3346.00
19-AUG-2024,ETHOSLTD,Ethos Limited,BANDHAN MUTUAL FUND,BUY,160000,3346.00
19-AUG-2024,ETHOSLTD,Ethos Limited,BANDHAN MUTUAL FUND,BUY,30000,3346.00
19-AUG-2024,SHRIRAMFIN,Shriram Finance Limited,BOFA SECURITIES EUROPE SA,BUY,296373,2981.50
19-AUG-2024,SHRIRAMFIN,Shriram Finance Limited,SOCIETE GENERALE,BUY,296372,2981.50
19-AUG-2024,ETHOSLTD,Ethos Limited,MASTER CAPITAL SERVICES LIMITED,SELL,140000,3346.00
19-AUG-2024,ETHOSLTD,Ethos Limited,MAHEN DISTRIBUTION LIMITED,SELL,160000,3346.00
19-AUG-2024,SHRIRAMFIN,Shriram Finance Limited,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,592745,2981.50
