MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965IBHFL25,SEC RE NCD SR.III,      1073.79,      1087.00,      1087.00,      1086.00,      1086.00,                    13037.00,12, ,3,      1099.80,       950.20
N,AJ,990IBHFL26,SEC RE NCD SR.VI,      1070.00,      1070.00,      1070.00,      1070.00,      1070.00,                    21400.00,20, ,1,      1085.00,       820.20
N,AO,920NFL23A,SEC RE NCD 9.25% SR I,      1000.00,       965.78,       965.78,       965.78,       965.78,                   193156.00,200, ,1,       965.78,       965.78
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,       900.00,       926.00,       935.00,       926.00,       931.79,                    46526.00,50, ,3,      1240.00,       820.30
N,BC,971IHFL28I,SEC RE NCD 9.71% SR VIII,       900.00,       900.05,       900.05,       900.00,       900.00,                    14400.25,16, ,2,      1020.00,       820.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1036.31,      1036.31,      1036.31,      1036.31,      1036.31,                    15544.65,15, ,1,      1060.00,       910.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       995.00,       996.05,      1004.50,       996.05,       996.25,                   488687.75,489, ,8,      1005.00,       950.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       910.00,       910.00,       910.00,       910.00,       910.00,                    45500.00,50, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       984.31,       988.00,       996.00,       984.31,       996.00,                   157950.12,160, ,5,      1010.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1050.00,      1068.89,      1068.89,      1068.89,      1068.89,                    13895.57,13, ,1,      1068.89,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       250.41,       250.41,       255.01,       250.41,       250.75,                   212614.43,848, ,8,       261.00,       241.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1046.10,      1047.03,      1165.00,      1046.10,      1164.91,                  4476611.00,4038, ,12,      1298.00,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.04,       306.06,       307.95,       306.06,       306.21,                   380850.21,1244, ,11,       316.90,       295.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       980.00,      1004.00,      1004.00,      1004.00,      1004.00,                     1004.00,1, ,1,      1020.00,       876.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1007.34,      1010.00,      1010.00,      1010.00,      1010.00,                    20200.00,20, ,1,      1032.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       255.40,       255.40,       255.40,       250.00,       250.26,                    46629.72,186, ,4,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,      1031.90,       990.30,       990.30,       990.30,       990.30,                     1980.60,2, ,1,      1200.00,       912.20
N,N2,736PFCL28,7.36% TAX FREE NCD,      1122.99,      1081.01,      1081.01,      1081.01,      1081.01,                  1081010.00,1000, ,1,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1092.80,      1095.00,      1095.00,      1092.80,      1092.80,                   131246.00,120, ,2,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1134.09,      1333.20,      1333.20,      1133.75,      1133.95,                  5253646.25,4313, ,30,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.00,       307.00,       307.00,       306.03,       306.51,                   238787.85,778, ,7,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1120.00,      1120.00,      1123.36,      1117.11,      1122.61,                  1007888.00,900, ,4,      1180.00,      1065.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1135.90,      1133.00,      1135.00,      1133.00,      1135.00,                  1305040.00,1150, ,9,      1177.00,      1062.20
N,N2,848NTPC28,8.48%S-R-NCD SERIES 2A,      1479.95,      1250.00,      1250.00,      1250.00,      1250.00,                    10000.00,8, ,2,      1479.95,      1063.10
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.32,       254.32,       254.50,       250.00,       250.15,                    46599.10,186, ,4,       262.00,       240.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       411.30,       411.30,       411.30,       410.90,       410.93,                   819275.90,1993, ,5,       439.00,       392.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       999.00,       986.00,       999.50,       986.00,       999.50,                   271703.50,275, ,5,      1025.00,       986.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       257.50,       250.00,       254.50,       250.00,       251.04,                    41586.50,166, ,3,       266.50,       240.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       988.00,       982.00,       989.00,       982.00,       986.96,                   148044.00,150, ,7,      1018.99,       933.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       932.00,       938.00,       938.00,       931.00,       935.00,                   163435.50,175, ,5,      1040.00,       920.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1008.25,      1008.25,      1008.25,      1000.00,      1000.00,                   400825.00,400, ,2,      1100.01,       951.00
